Vehicle_label,Utilities,Probabilities,Routes_taken,Gamma,Eta
0,"[-10.723731820251647, -10.746736089063763]","[0.5057508135961193, 0.4942491864038807]","[0, 1, 0, 1, 1, 0]",2.349520699600494,1.2942275810217154
1,"[-2.7610398865862447, -3.1104189957612003]","[0.5864670064167025, 0.4135329935832975]","[0, 1, 1, 0, 1, 1]",2.5254280717667275,0.890304361714266
2,"[-7.871571129565448, -7.934222811579497]","[0.515657799129054, 0.48434220087094615]","[1, 0, 1, 1, 0, 0]",2.182831171539804,1.208997679828083
3,"[-3.5617150233007306, -3.579168932133647]","[0.50436336643785, 0.49563663356215]","[1, 0, 1, 0, 1, 0]",2.300294472888946,0.9527456328891896
4,"[-4.220770708262227, -3.8942619541577876]","[0.4190903387462557, 0.5809096612537443]","[1, 0, 0, 0, 0, 1]",1.9915267826629814,1.008743680767434
5,"[-3.624859261427102, -3.293121989755557]","[0.41781797833705514, 0.582182021662945]","[0, 1, 0, 0, 0, 1]",2.485850299541764,0.9405026241698081
6,"[-3.866781876140294, -3.5388493457070167]","[0.41874375521938845, 0.5812562447806116]","[1, 0, 0, 1, 0, 0]",2.410643599768475,0.9634009727627854
7,"[-1.8811217982421788, -1.8877446904349369]","[0.5016557169961757, 0.49834428300382433]","[0, 1, 0, 1, 1, 0]",2.557031027364012,0.7376111200283948
8,"[-2.4853869514126443, -2.500018058340129]","[0.5036577114817956, 0.4963422885182043]","[1, 0, 0, 1, 0, 1]",2.5272699843588176,0.8286391016910671
9,"[-2.2316332145466045, -2.2460202575128143]","[0.5035966987026087, 0.49640330129739135]","[1, 0, 1, 1, 0, 0]",2.478262659939489,0.7943947508171822
10,"[-3.309916298004011, -1.6581922824352822]","[0.160876080061277, 0.839123919938723]","[0, 1, 0, 0, 0, 0]",2.808528831337322,0.804794220832897
11,"[-1.3061038998052807, -0.9661175796727604]","[0.41581280007178495, 0.584187199928215]","[0, 1, 1, 0, 0, 0]",2.5708737988885226,0.5858705626976705
12,"[-7.273383354100595, -7.396075331080244]","[0.5306345745420388, 0.46936542545796117]","[1, 0, 0, 1, 1, 0]",2.5250371196652295,1.1628990330616231
13,"[-12.520553930133318, -12.45552560473395]","[0.48374864506575294, 0.5162513549342471]","[1, 0, 0, 0, 0, 1]",2.485873807948414,1.3185072432178429
14,"[-8.518003645899345, -8.696354441239242]","[0.5444698827164346, 0.4555301172835654]","[1, 0, 0, 1, 0, 1]",2.8917528790948572,1.1949301300672677
15,"[-3.294211531100669, -3.334810464567835]","[0.5101483394685842, 0.48985166053141577]","[1, 0, 0, 0, 1, 1]",2.5467172856092057,0.9173904944279596
16,"[-10.941887631710664, -10.94260207915924]","[0.5001786118545465, 0.4998213881454534]","[1, 0, 0, 0, 1, 0]",2.511164488302003,1.276410795802059
17,"[-8.758689420685734, -8.668233512491765]","[0.47740142981997935, 0.5225985701800206]","[1, 0, 0, 0, 1, 0]",2.9951029758651915,1.193108295251758
18,"[-6.4092985390192485, -6.87118415146918]","[0.61346140038851, 0.38653859961149]","[1, 0, 1, 1, 1, 0]",2.540453090508066,1.1300735737641616
19,"[-5.55783600691257, -5.638033791013196]","[0.5200387069560733, 0.4799612930439267]","[0, 1, 1, 0, 1, 0]",2.6459437971410544,1.0758919195825973
20,"[-8.773476527718485, -8.758017790883034]","[0.49613539275208324, 0.5038646072479168]","[1, 0, 0, 1, 0, 0]",2.598868749391933,1.2049273476095879
21,"[-5.9621478179759855, -6.110537073343877]","[0.5370293917714627, 0.4629706082285374]","[1, 0, 0, 1, 0, 1]",2.532871609867223,1.0972940894501217
22,"[-16.096565109813486, -15.741534352562622]","[0.41216300948719314, 0.5878369905128068]","[1, 0, 0, 0, 0, 0]",2.9866400002019513,1.343315665903647
23,"[-17.729244844547225, -18.198767761861333]","[0.6152708311035783, 0.38472916889642167]","[0, 1, 0, 1, 0, 1]",2.6151429050782973,1.403470404192116
24,"[-5.170320073324073, -5.001843868248071]","[0.4579802931680752, 0.5420197068319248]","[1, 0, 0, 1, 0, 0]",2.693538521104104,1.039421164470379
25,"[-27.047481669676547, -27.810729926576]","[0.6820585497034058, 0.31794145029659404]","[0, 1, 0, 1, 0, 0]",2.5959973670594825,1.510334997669033
