Vehicle_label,Road_order,Total_time,Leading_vehicles,Stopped_time,Stop_while_front,Round_number,vehicle_rate
0,"[0, 1]",67.44999999999831,"[-999, -999]","[0, 0]","[0, 0]",1,42
1,"[2, 3]",67.79999999999829,"[-999, -999]","[0, 0]","[0, 0]",1,42
2,"[0, 1]",70.49999999999814,"[0, 0]","[0, 0]","[0, 0]",1,42
3,"[2, 3]",71.1499999999981,"[1, 1]","[0, 0]","[0, 0]",1,42
4,"[2, 3]",75.14999999999787,"[3, 3]","[0, 0]","[0, 0]",1,42
5,"[0, 1]",71.2499999999981,"[2, 2]","[0, 0]","[0, 0]",1,42
6,"[2, 3]",77.39999999999775,"[4, 4]","[0, 0]","[0, 0]",1,42
7,"[0, 1]",73.049999999998,"[5, 5]","[0, 0]","[0, 0]",1,42
8,"[0, 1]",75.99999999999783,"[7, 7]","[0, 0]","[0, 0]",1,42
9,"[0, 1]",78.89999999999766,"[8, 8]","[0, 0]","[0, 0]",1,42
10,"[0, 1]",81.6999999999975,"[9, 9]","[0, 0]","[0, 0]",1,42
11,"[0, 1]",84.49999999999734,"[10, 10]","[0, 0]","[0, 0]",1,42
12,"[2, 3]",73.69999999999796,"[6, 6]","[0, 0]","[0, 0]",1,42
13,"[2, 3]",77.19999999999776,"[12, 12]","[0, 0]","[0, 0]",1,42
14,"[0, 1]",84.54999999999734,"[11, 11]","[0, 0]","[0, 0]",1,42
15,"[0, 1]",87.79999999999715,"[14, 14]","[0, 0]","[0, 0]",1,42
16,"[0, 1]",91.29999999999696,"[15, 15]","[0, 0]","[0, 0]",1,42
17,"[0, 1]",94.94999999999675,"[16, 16]","[0, 0]","[0, 0]",1,42
18,"[0, 1]",98.59999999999654,"[17, 17]","[0, 0]","[0, 0]",1,42
19,"[2, 3]",73.34999999999798,"[13, 13]","[0, 0]","[0, 0]",1,42
20,"[2, 3]",76.89999999999777,"[19, 19]","[0, 0]","[0, 0]",1,42
21,"[0, 1]",99.2499999999965,"[18, 18]","[0, 0]","[0, 0]",1,42
22,"[0, 1]",102.8499999999963,"[21, 21]","[0, 0]","[0, 0]",1,42
23,"[2, 3]",77.44999999999774,"[20, 20]","[0, 0]","[0, 0]",1,42
24,"[0, 1]",104.94999999999618,"[22, 22]","[0, 0]","[0, 0]",1,42
25,"[0, 1]",108.54999999999598,"[24, 24]","[0, 0]","[0, 0]",1,42
26,"[0, 1]",112.09999999999577,"[25, 25]","[0, 0]","[0, 0]",1,42
27,"[2, 3]",76.4999999999978,"[23, 23]","[0, 0]","[0, 0]",1,42
28,"[0, 1]",114.19999999999565,"[26, 26]","[0, 0]","[0, 0]",1,42
29,"[2, 3]",78.2999999999977,"[27, 27]","[0, 0]","[0, 0]",1,42
30,"[2, 3]",81.54999999999751,"[29, 29]","[0, 0]","[0, 0]",1,42
31,"[0, 1]",114.89999999999561,"[28, 28]","[0, 0]","[0, 0]",1,42
32,"[2, 3]",83.34999999999741,"[30, 30]","[0, 0]","[0, 0]",1,42
33,"[2, 3]",87.0499999999972,"[32, 32]","[0, 0]","[0, 0]",1,42
34,"[0, 1]",115.59999999999557,"[31, 31]","[0, 0]","[0, 0]",1,42
35,"[0, 1]",119.14999999999537,"[34, 34]","[0, 0]","[0, 0]",1,42
36,"[2, 3]",88.29999999999713,"[33, 33]","[0, 0]","[0, 0]",1,42
37,"[2, 3]",92.59999999999688,"[36, 36]","[0, 0]","[0, 0]",1,42
38,"[0, 1]",119.79999999999534,"[35, 35]","[0, 0]","[0, 0]",1,42
39,"[2, 3]",95.59999999999671,"[37, 37]","[8.199999999999982, 0]","[0, 0]",1,42
40,"[2, 3]",100.09999999999646,"[39, 39]","[5.949999999999987, 0]","[0, 0]",1,42
41,"[2, 3]",104.4999999999962,"[40, 40]","[4.249999999999993, 0]","[0, 0]",1,42
42,"[0, 1]",118.99999999999538,"[38, 38]","[0, 0]","[0, 0]",1,42
43,"[0, 1]",122.59999999999518,"[42, 42]","[0, 0]","[0, 0]",1,42
44,"[2, 3]",106.04999999999612,"[41, 41]","[2.7499999999999982, 0]","[0, 0]",1,42
45,"[2, 3]",110.49999999999586,"[44, 44]","[1.4000000000000006, 0]","[0, 0]",1,42
46,"[2, 3]",114.84999999999562,"[45, 45]","[0, 0]","[0, 0]",1,42
47,"[2, 3]",119.34999999999536,"[46, 46]","[0, 0]","[0, 0]",1,42
48,"[0, 1]",120.3999999999953,"[43, 43]","[0, 0]","[0, 0]",1,42
49,"[2, 3]",122.2999999999952,"[47, 47]","[0, 0]","[0, 0]",1,42
50,"[0, 1]",122.44999999999519,"[48, 48]","[0, 0]","[0, 0]",1,42
51,"[0, 1]",125.99999999999498,"[50, 50]","[0, 0]","[0, 0]",1,42
52,"[0, 1]",129.59999999999522,"[51, 51]","[0, 0]","[0, 0]",1,42
53,"[2, 3]",122.34999999999519,"[49, 49]","[0, 0]","[0, 0]",1,42
54,"[0, 1]",131.6999999999957,"[52, 52]","[0, 0]","[0, 0]",1,42
55,"[2, 3]",125.29999999999502,"[53, 53]","[0, 0]","[0, 0]",1,42
56,"[2, 3]",129.69999999999524,"[55, 55]","[0, 0]","[0, 0]",1,42
57,"[0, 1]",132.34999999999584,"[54, 54]","[0, 0]","[0, 0]",1,42
58,"[2, 3]",132.6499999999959,"[56, 56]","[0, 0]","[0, 0]",1,42
59,"[0, 1]",134.44999999999632,"[57, 57]","[0, 0]","[0, 0]",1,42
60,"[2, 3]",135.6999999999966,"[58, 58]","[0, 0]","[0, 0]",1,42
61,"[0, 1]",136.5499999999968,"[59, 59]","[0, 0]","[0, 0]",1,42
62,"[2, 3]",138.64999999999728,"[60, 60]","[0, 0]","[0, 0]",1,42
63,"[0, 1]",138.64999999999728,"[61, 61]","[0, 0]","[0, 0]",1,42
