Vehicle_label,Road_order,Total_time,Leading_vehicles,Stopped_time,Stop_while_front,Round_number,vehicle_rate
0,"[2, 3]",67.79999999999829,"[-999, -999]","[0, 0]","[0, 0]",1,32
1,"[2, 3]",72.14999999999804,"[0, 0]","[0, 0]","[0, 0]",1,32
2,"[2, 3]",75.64999999999785,"[1, 1]","[0, 0]","[0, 0]",1,32
3,"[0, 1]",67.44999999999831,"[-999, -999]","[0, 0]","[0, 0]",1,32
4,"[0, 1]",71.49999999999808,"[3, 3]","[0, 0]","[0, 0]",1,32
5,"[2, 3]",75.09999999999788,"[2, 2]","[0, 0]","[0, 0]",1,32
6,"[0, 1]",72.79999999999801,"[4, 4]","[0, 0]","[0, 0]",1,32
7,"[2, 3]",76.29999999999781,"[5, 5]","[0, 0]","[0, 0]",1,32
8,"[2, 3]",79.34999999999764,"[7, 7]","[0, 0]","[0, 0]",1,32
9,"[0, 1]",71.79999999999806,"[6, 6]","[0, 0]","[0, 0]",1,32
10,"[0, 1]",74.34999999999792,"[9, 9]","[0, 0]","[0, 0]",1,32
11,"[0, 1]",76.74999999999778,"[10, 10]","[0, 0]","[0, 0]",1,32
12,"[2, 3]",76.3999999999978,"[8, 8]","[0, 0]","[0, 0]",1,32
13,"[0, 1]",77.24999999999775,"[11, 11]","[0, 0]","[0, 0]",1,32
14,"[2, 3]",77.29999999999775,"[12, 12]","[0, 0]","[0, 0]",1,32
15,"[0, 1]",77.74999999999773,"[13, 13]","[0, 0]","[0, 0]",1,32
16,"[0, 1]",80.29999999999758,"[15, 15]","[0, 0]","[0, 0]",1,32
17,"[0, 1]",83.14999999999742,"[16, 16]","[0, 0]","[0, 0]",1,32
18,"[0, 1]",86.24999999999724,"[17, 17]","[0, 0]","[0, 0]",1,32
19,"[2, 3]",72.39999999999803,"[14, 14]","[0, 0]","[0, 0]",1,32
20,"[0, 1]",87.54999999999717,"[18, 18]","[0, 0]","[0, 0]",1,32
21,"[0, 1]",90.69999999999699,"[20, 20]","[0, 0]","[0, 0]",1,32
22,"[2, 3]",71.34999999999809,"[19, 19]","[0, 0]","[0, 0]",1,32
23,"[0, 1]",91.89999999999692,"[21, 21]","[0, 0]","[0, 0]",1,32
24,"[0, 1]",95.04999999999674,"[23, 23]","[0, 0]","[0, 0]",1,32
25,"[2, 3]",70.69999999999813,"[22, 22]","[0, 0]","[0, 0]",1,32
26,"[0, 1]",96.29999999999667,"[24, 24]","[0, 0]","[0, 0]",1,32
27,"[0, 1]",99.3999999999965,"[26, 26]","[0, 0]","[0, 0]",1,32
28,"[2, 3]",70.39999999999814,"[25, 25]","[0, 0]","[0, 0]",1,32
29,"[2, 3]",73.69999999999796,"[28, 28]","[0, 0]","[0, 0]",1,32
30,"[2, 3]",76.94999999999777,"[29, 29]","[0, 0]","[0, 0]",1,32
31,"[2, 3]",79.9999999999976,"[30, 30]","[0, 0]","[0, 0]",1,32
32,"[2, 3]",82.94999999999743,"[31, 31]","[0, 0]","[0, 0]",1,32
33,"[0, 1]",92.94999999999686,"[27, 27]","[0, 0]","[0, 0]",1,32
34,"[0, 1]",96.04999999999669,"[33, 33]","[0, 0]","[0, 0]",1,32
35,"[0, 1]",99.1999999999965,"[34, 34]","[0, 0]","[0, 0]",1,32
36,"[2, 3]",80.14999999999759,"[32, 32]","[0, 0]","[0, 0]",1,32
37,"[2, 3]",82.99999999999743,"[36, 36]","[0, 0]","[0, 0]",1,32
38,"[0, 1]",98.49999999999655,"[35, 35]","[0, 0]","[0, 0]",1,32
39,"[2, 3]",84.04999999999737,"[37, 37]","[0, 0]","[0, 0]",1,32
40,"[0, 1]",99.69999999999648,"[38, 38]","[0, 0]","[0, 0]",1,32
41,"[0, 1]",102.7999999999963,"[40, 40]","[0, 0]","[0, 0]",1,32
42,"[2, 3]",83.4999999999974,"[39, 39]","[0, 0]","[0, 0]",1,32
43,"[0, 1]",104.04999999999623,"[41, 41]","[0, 0]","[0, 0]",1,32
44,"[2, 3]",85.2999999999973,"[42, 42]","[0, 0]","[0, 0]",1,32
45,"[0, 1]",105.19999999999617,"[43, 43]","[0, 0]","[0, 0]",1,32
46,"[0, 1]",108.29999999999599,"[45, 45]","[0, 0]","[0, 0]",1,32
47,"[2, 3]",85.44999999999729,"[44, 44]","[0, 0]","[0, 0]",1,32
48,"[2, 3]",89.39999999999706,"[47, 47]","[7.89999999999998, 0]","[0, 0]",1,32
49,"[0, 1]",107.64999999999603,"[46, 46]","[0, 0]","[0, 0]",1,32
50,"[2, 3]",91.54999999999694,"[48, 48]","[5.599999999999988, 0]","[0, 0]",1,32
51,"[0, 1]",108.84999999999596,"[49, 49]","[0, 0]","[0, 0]",1,32
52,"[2, 3]",93.59999999999683,"[50, 50]","[3.8499999999999943, 0]","[0, 0]",1,32
53,"[2, 3]",97.6499999999966,"[52, 52]","[2.3499999999999996, 0]","[0, 0]",1,32
54,"[0, 1]",108.199999999996,"[51, 51]","[0, 0]","[0, 0]",1,32
55,"[2, 3]",99.69999999999648,"[53, 53]","[0.9000000000000002, 0]","[0, 0]",1,32
56,"[2, 3]",103.64999999999625,"[55, 55]","[0, 0]","[0, 0]",1,32
57,"[0, 1]",107.54999999999603,"[54, 54]","[0, 0]","[0, 0]",1,32
58,"[0, 1]",110.64999999999586,"[57, 57]","[0, 0]","[0, 0]",1,32
59,"[0, 1]",113.74999999999568,"[58, 58]","[0, 0]","[0, 0]",1,32
60,"[0, 1]",116.8499999999955,"[59, 59]","[0, 0]","[0, 0]",1,32
61,"[0, 1]",119.94999999999533,"[60, 60]","[0, 0]","[0, 0]",1,32
62,"[2, 3]",98.14999999999657,"[56, 56]","[0, 0]","[0, 0]",1,32
63,"[2, 3]",102.14999999999634,"[62, 62]","[0, 0]","[0, 0]",1,32
64,"[0, 1]",119.29999999999536,"[61, 61]","[0, 0]","[0, 0]",1,32
65,"[2, 3]",104.19999999999622,"[63, 63]","[0, 0]","[0, 0]",1,32
66,"[2, 3]",108.149999999996,"[65, 65]","[0, 0]","[0, 0]",1,32
67,"[2, 3]",112.14999999999577,"[66, 66]","[0, 0]","[0, 0]",1,32
68,"[2, 3]",116.14999999999554,"[67, 67]","[0, 0]","[0, 0]",1,32
69,"[2, 3]",120.09999999999532,"[68, 68]","[0, 0]","[0, 0]",1,32
70,"[2, 3]",124.09999999999509,"[69, 69]","[0, 0]","[0, 0]",1,32
71,"[0, 1]",111.09999999999583,"[64, 64]","[0, 0]","[0, 0]",1,32
72,"[2, 3]",126.19999999999497,"[70, 70]","[0, 0]","[0, 0]",1,32
73,"[2, 3]",130.14999999999534,"[72, 72]","[0, 0]","[0, 0]",1,32
74,"[0, 1]",110.39999999999587,"[71, 71]","[0, 0]","[0, 0]",1,32
75,"[2, 3]",132.24999999999582,"[73, 73]","[0, 0]","[0, 0]",1,32
76,"[0, 1]",111.5499999999958,"[74, 74]","[0, 0]","[0, 0]",1,32
77,"[0, 1]",114.64999999999563,"[76, 76]","[0, 0]","[0, 0]",1,32
78,"[0, 1]",117.79999999999545,"[77, 77]","[0, 0]","[0, 0]",1,32
79,"[2, 3]",130.54999999999544,"[75, 75]","[0, 0]","[0, 0]",1,32
0,"[0, 1]",67.44999999999831,"[-999, -999]","[0, 0]","[0, 0]",2,32
1,"[0, 1]",71.49999999999808,"[0, 0]","[0, 0]","[0, 0]",2,32
2,"[0, 1]",74.6999999999979,"[1, 1]","[0, 0]","[0, 0]",2,32
3,"[2, 3]",67.79999999999829,"[-999, -999]","[0, 0]","[0, 0]",2,32
4,"[2, 3]",72.14999999999804,"[3, 3]","[0, 0]","[0, 0]",2,32
5,"[0, 1]",73.69999999999796,"[2, 2]","[0, 0]","[0, 0]",2,32
6,"[2, 3]",73.74999999999795,"[4, 4]","[0, 0]","[0, 0]",2,32
7,"[0, 1]",74.34999999999792,"[5, 5]","[0, 0]","[0, 0]",2,32
8,"[0, 1]",76.79999999999778,"[7, 7]","[0, 0]","[0, 0]",2,32
9,"[2, 3]",73.24999999999798,"[6, 6]","[0, 0]","[0, 0]",2,32
10,"[2, 3]",76.3499999999978,"[9, 9]","[0, 0]","[0, 0]",2,32
11,"[2, 3]",79.39999999999763,"[10, 10]","[0, 0]","[0, 0]",2,32
12,"[0, 1]",73.39999999999797,"[8, 8]","[0, 0]","[0, 0]",2,32
13,"[2, 3]",80.44999999999757,"[11, 11]","[0, 0]","[0, 0]",2,32
14,"[0, 1]",73.84999999999795,"[12, 12]","[0, 0]","[0, 0]",2,32
15,"[2, 3]",81.44999999999752,"[13, 13]","[0, 0]","[0, 0]",2,32
16,"[2, 3]",84.29999999999735,"[15, 15]","[0, 0]","[0, 0]",2,32
17,"[2, 3]",87.49999999999717,"[16, 16]","[0, 0]","[0, 0]",2,32
18,"[2, 3]",91.24999999999696,"[17, 17]","[0, 0]","[0, 0]",2,32
19,"[0, 1]",69.19999999999821,"[14, 14]","[0, 0]","[0, 0]",2,32
20,"[2, 3]",93.24999999999685,"[18, 18]","[0, 0]","[0, 0]",2,32
21,"[2, 3]",97.19999999999662,"[20, 20]","[8.04999999999998, 0]","[0, 0]",2,32
22,"[0, 1]",69.09999999999822,"[19, 19]","[0, 0]","[0, 0]",2,32
23,"[2, 3]",99.2999999999965,"[21, 21]","[5.849999999999987, 0]","[0, 0]",2,32
24,"[2, 3]",103.24999999999628,"[23, 23]","[4.149999999999993, 0]","[0, 0]",2,32
25,"[0, 1]",69.14999999999822,"[22, 22]","[0, 0]","[0, 0]",2,32
26,"[2, 3]",105.29999999999616,"[24, 24]","[3.099999999999997, 0]","[0, 0]",2,32
27,"[2, 3]",109.29999999999593,"[26, 26]","[2.1500000000000004, 0]","[0, 0]",2,32
28,"[0, 1]",69.14999999999822,"[25, 25]","[0, 0]","[0, 0]",2,32
29,"[0, 1]",72.39999999999803,"[28, 28]","[0, 0]","[0, 0]",2,32
30,"[0, 1]",75.24999999999787,"[29, 29]","[0, 0]","[0, 0]",2,32
31,"[0, 1]",77.89999999999772,"[30, 30]","[0, 0]","[0, 0]",2,32
32,"[0, 1]",80.34999999999758,"[31, 31]","[0, 0]","[0, 0]",2,32
33,"[2, 3]",103.79999999999625,"[27, 27]","[1.0500000000000003, 0]","[0, 0]",2,32
34,"[2, 3]",107.74999999999602,"[33, 33]","[0, 0]","[0, 0]",2,32
35,"[2, 3]",111.7499999999958,"[34, 34]","[0, 0]","[0, 0]",2,32
36,"[0, 1]",77.04999999999777,"[32, 32]","[0, 0]","[0, 0]",2,32
37,"[0, 1]",79.34999999999764,"[36, 36]","[0, 0]","[0, 0]",2,32
38,"[2, 3]",111.94999999999578,"[35, 35]","[0, 0]","[0, 0]",2,32
39,"[0, 1]",79.8999999999976,"[37, 37]","[0, 0]","[0, 0]",2,32
40,"[2, 3]",113.99999999999567,"[38, 38]","[0, 0]","[0, 0]",2,32
41,"[2, 3]",117.99999999999544,"[40, 40]","[0, 0]","[0, 0]",2,32
42,"[0, 1]",78.74999999999767,"[39, 39]","[0, 0]","[0, 0]",2,32
43,"[2, 3]",119.99999999999532,"[41, 41]","[1.2500000000000004, 0]","[0, 0]",2,32
44,"[0, 1]",79.79999999999761,"[42, 42]","[0, 0]","[0, 0]",2,32
45,"[2, 3]",122.1499999999952,"[43, 43]","[1.4500000000000006, 0]","[0, 0]",2,32
46,"[2, 3]",126.09999999999498,"[45, 45]","[0, 0]","[0, 0]",2,32
47,"[0, 1]",79.09999999999765,"[44, 44]","[0, 0]","[0, 0]",2,32
48,"[0, 1]",82.24999999999747,"[47, 47]","[0, 0]","[0, 0]",2,32
49,"[2, 3]",126.29999999999497,"[46, 46]","[0, 0]","[0, 0]",2,32
50,"[0, 1]",83.4499999999974,"[48, 48]","[0, 0]","[0, 0]",2,32
51,"[2, 3]",128.34999999999494,"[49, 49]","[0, 0]","[0, 0]",2,32
52,"[0, 1]",84.64999999999733,"[50, 50]","[0, 0]","[0, 0]",2,32
53,"[0, 1]",87.74999999999716,"[52, 52]","[0, 0]","[0, 0]",2,32
54,"[2, 3]",128.54999999999498,"[51, 51]","[0, 0]","[0, 0]",2,32
55,"[0, 1]",88.99999999999709,"[53, 53]","[0, 0]","[0, 0]",2,32
56,"[0, 1]",92.09999999999691,"[55, 55]","[0, 0]","[0, 0]",2,32
57,"[2, 3]",128.69999999999501,"[54, 54]","[0.6, 0]","[0, 0]",2,32
58,"[2, 3]",132.6499999999959,"[57, 57]","[1.4500000000000006, 0]","[0, 0]",2,32
59,"[2, 3]",136.69999999999683,"[58, 58]","[1.6500000000000008, 0]","[0, 0]",2,32
60,"[2, 3]",140.69999999999774,"[59, 59]","[0.35, 0]","[0, 0]",2,32
61,"[2, 3]",144.64999999999864,"[60, 60]","[0, 0]","[0, 0]",2,32
62,"[0, 1]",85.69999999999727,"[56, 56]","[0, 0]","[0, 0]",2,32
63,"[0, 1]",88.7999999999971,"[62, 62]","[0, 0]","[0, 0]",2,32
64,"[2, 3]",144.8499999999987,"[61, 61]","[0, 0]","[0, 0]",2,32
65,"[0, 1]",89.99999999999703,"[63, 63]","[0, 0]","[0, 0]",2,32
66,"[0, 1]",93.14999999999685,"[65, 65]","[0, 0]","[0, 0]",2,32
67,"[0, 1]",96.29999999999667,"[66, 66]","[0, 0]","[0, 0]",2,32
68,"[0, 1]",99.44999999999649,"[67, 67]","[0, 0]","[0, 0]",2,32
