Vehicle_label,Road_order,Total_time,Leading_vehicles,Stopped_time,Stop_while_front,Round_number,vehicle_rate
0,"[2, 3]",67.79999999999829,"[-999, -999]","[0, 0]","[0, 0]",1,10
1,"[0, 1]",67.44999999999831,"[-999, -999]","[0, 0]","[0, 0]",1,10
2,"[0, 1]",68.49999999999825,"[1, 1]","[0, 0]","[0, 0]",1,10
3,"[0, 1]",68.84999999999823,"[2, 2]","[0, 0]","[0, 0]",1,10
4,"[2, 3]",68.04999999999828,"[0, 0]","[0, 0]","[0, 0]",1,10
5,"[0, 1]",67.6999999999983,"[3, 3]","[0, 0]","[0, 0]",1,10
6,"[2, 3]",68.39999999999826,"[4, 4]","[0, 0]","[0, 0]",1,10
7,"[2, 3]",69.4499999999982,"[6, 6]","[0, 0]","[0, 0]",1,10
8,"[2, 3]",69.74999999999818,"[7, 7]","[0, 0]","[0, 0]",1,10
9,"[2, 3]",69.89999999999817,"[8, 8]","[0, 0]","[0, 0]",1,10
10,"[0, 1]",67.44999999999831,"[5, -999]","[0, 0]","[0, 0]",1,10
11,"[2, 3]",68.49999999999825,"[9, 9]","[0, 0]","[0, 0]",1,10
12,"[0, 1]",67.6499999999983,"[10, 10]","[0, 0]","[0, 0]",1,10
13,"[2, 3]",68.44999999999825,"[11, 11]","[0, 0]","[0, 0]",1,10
14,"[0, 1]",67.6999999999983,"[12, 12]","[0, 0]","[0, 0]",1,10
15,"[0, 1]",68.54999999999825,"[14, 14]","[0, 0]","[0, 0]",1,10
16,"[0, 1]",68.84999999999823,"[15, 15]","[0, 0]","[0, 0]",1,10
17,"[0, 1]",68.89999999999823,"[16, 16]","[0, 0]","[0, 0]",1,10
18,"[2, 3]",67.94999999999828,"[13, 13]","[0, 0]","[0, 0]",1,10
19,"[0, 1]",67.6999999999983,"[17, 17]","[0, 0]","[0, 0]",1,10
20,"[2, 3]",68.39999999999826,"[18, 18]","[0, 0]","[0, 0]",1,10
21,"[2, 3]",69.4999999999982,"[20, 20]","[0, 0]","[0, 0]",1,10
22,"[0, 1]",67.5499999999983,"[19, 19]","[0, 0]","[0, 0]",1,10
23,"[0, 1]",68.54999999999825,"[22, 22]","[0, 0]","[0, 0]",1,10
24,"[0, 1]",68.84999999999823,"[23, 23]","[0, 0]","[0, 0]",1,10
25,"[0, 1]",68.89999999999823,"[24, 24]","[0, 0]","[0, 0]",1,10
26,"[2, 3]",67.99999999999828,"[21, 21]","[0, 0]","[0, 0]",1,10
27,"[0, 1]",67.7499999999983,"[25, 25]","[0, 0]","[0, 0]",1,10
28,"[2, 3]",68.39999999999826,"[26, 26]","[0, 0]","[0, 0]",1,10
29,"[0, 1]",67.6999999999983,"[27, 27]","[0, 0]","[0, 0]",1,10
30,"[0, 1]",68.59999999999825,"[29, 29]","[0, 0]","[0, 0]",1,10
31,"[0, 1]",68.84999999999823,"[30, 30]","[0, 0]","[0, 0]",1,10
32,"[0, 1]",68.89999999999823,"[31, 31]","[0, 0]","[0, 0]",1,10
33,"[0, 1]",68.94999999999823,"[32, 32]","[0, 0]","[0, 0]",1,10
34,"[0, 1]",68.94999999999823,"[33, 33]","[0, 0]","[0, 0]",1,10
35,"[0, 1]",68.94999999999823,"[34, 34]","[0, 0]","[0, 0]",1,10
36,"[2, 3]",67.89999999999829,"[28, -999]","[0, 0]","[0, 0]",1,10
37,"[2, 3]",69.2999999999982,"[36, 36]","[0, 0]","[0, 0]",1,10
38,"[2, 3]",69.74999999999818,"[37, 37]","[0, 0]","[0, 0]",1,10
39,"[2, 3]",69.89999999999817,"[38, 38]","[0, 0]","[0, 0]",1,10
40,"[2, 3]",69.94999999999817,"[39, 39]","[0, 0]","[0, 0]",1,10
41,"[0, 1]",67.44999999999831,"[35, -999]","[0, 0]","[0, 0]",1,10
42,"[0, 1]",68.49999999999825,"[41, 41]","[0, 0]","[0, 0]",1,10
43,"[0, 1]",68.84999999999823,"[42, 42]","[0, 0]","[0, 0]",1,10
44,"[2, 3]",68.04999999999828,"[40, 40]","[0, 0]","[0, 0]",1,10
45,"[2, 3]",69.3499999999982,"[44, 44]","[0, 0]","[0, 0]",1,10
46,"[2, 3]",69.74999999999818,"[45, 45]","[0, 0]","[0, 0]",1,10
47,"[2, 3]",69.89999999999817,"[46, 46]","[0, 0]","[0, 0]",1,10
48,"[0, 1]",67.49999999999831,"[43, -999]","[0, 0]","[0, 0]",1,10
49,"[2, 3]",68.54999999999825,"[47, 47]","[0, 0]","[0, 0]",1,10
50,"[0, 1]",67.6499999999983,"[48, 48]","[0, 0]","[0, 0]",1,10
51,"[2, 3]",68.44999999999825,"[49, 49]","[0, 0]","[0, 0]",1,10
52,"[2, 3]",69.4499999999982,"[51, 51]","[0, 0]","[0, 0]",1,10
53,"[0, 1]",67.5499999999983,"[50, 50]","[0, 0]","[0, 0]",1,10
54,"[2, 3]",68.49999999999825,"[52, 52]","[0, 0]","[0, 0]",1,10
55,"[2, 3]",69.4999999999982,"[54, 54]","[0, 0]","[0, 0]",1,10
56,"[0, 1]",67.5499999999983,"[53, 53]","[0, 0]","[0, 0]",1,10
57,"[2, 3]",68.49999999999825,"[55, 55]","[0, 0]","[0, 0]",1,10
58,"[0, 1]",67.6999999999983,"[56, 56]","[0, 0]","[0, 0]",1,10
59,"[0, 1]",68.54999999999825,"[58, 58]","[0, 0]","[0, 0]",1,10
60,"[0, 1]",68.84999999999823,"[59, 59]","[0, 0]","[0, 0]",1,10
61,"[2, 3]",68.04999999999828,"[57, 57]","[0, 0]","[0, 0]",1,10
62,"[2, 3]",69.3499999999982,"[61, 61]","[0, 0]","[0, 0]",1,10
63,"[2, 3]",69.74999999999818,"[62, 62]","[0, 0]","[0, 0]",1,10
64,"[0, 1]",67.49999999999831,"[60, -999]","[0, 0]","[0, 0]",1,10
65,"[2, 3]",68.49999999999825,"[63, 63]","[0, 0]","[0, 0]",1,10
66,"[0, 1]",67.6499999999983,"[64, 64]","[0, 0]","[0, 0]",1,10
67,"[0, 1]",68.54999999999825,"[66, 66]","[0, 0]","[0, 0]",1,10
68,"[2, 3]",68.19999999999827,"[65, 65]","[0, 0]","[0, 0]",1,10
69,"[2, 3]",69.3999999999982,"[68, 68]","[0, 0]","[0, 0]",1,10
70,"[0, 1]",67.5499999999983,"[67, 67]","[0, 0]","[0, 0]",1,10
