Vehicle_label,Road_order,Total_time,Leading_vehicles,Stopped_time,Stop_while_front,Round_number,vehicle_rate
0,"[2, 3]",67.79999999999829,"[-999, -999]","[0, 0]","[0, 0]",1,48
1,"[2, 3]",72.74999999999801,"[0, 0]","[0, 0]","[0, 0]",1,48
2,"[2, 3]",76.84999999999778,"[1, 1]","[0, 0]","[0, 0]",1,48
3,"[0, 1]",67.44999999999831,"[-999, -999]","[0, 0]","[0, 0]",1,48
4,"[2, 3]",79.44999999999763,"[2, 2]","[0, 0]","[0, 0]",1,48
5,"[2, 3]",83.09999999999742,"[4, 4]","[0, 0]","[0, 0]",1,48
6,"[2, 3]",86.69999999999722,"[5, 5]","[0, 0]","[0, 0]",1,48
7,"[2, 3]",90.29999999999701,"[6, 6]","[0, 0]","[0, 0]",1,48
8,"[2, 3]",93.74999999999682,"[7, 7]","[0, 0]","[0, 0]",1,48
9,"[0, 1]",68.14999999999827,"[3, 3]","[0, 0]","[0, 0]",1,48
10,"[2, 3]",96.09999999999668,"[8, 8]","[0, 0]","[0, 0]",1,48
11,"[0, 1]",71.2499999999981,"[9, 9]","[0, 0]","[0, 0]",1,48
12,"[0, 1]",74.94999999999789,"[11, 11]","[0, 0]","[0, 0]",1,48
13,"[2, 3]",97.6499999999966,"[10, 10]","[0, 0]","[0, 0]",1,48
14,"[0, 1]",77.09999999999776,"[12, 12]","[0, 0]","[0, 0]",1,48
15,"[0, 1]",80.24999999999758,"[14, 14]","[0, 0]","[0, 0]",1,48
16,"[0, 1]",83.34999999999741,"[15, 15]","[0, 0]","[0, 0]",1,48
17,"[2, 3]",98.34999999999656,"[13, 13]","[0, 0]","[0, 0]",1,48
18,"[0, 1]",85.04999999999731,"[16, 16]","[0, 0]","[0, 0]",1,48
19,"[0, 1]",88.09999999999714,"[18, 18]","[0, 0]","[0, 0]",1,48
20,"[0, 1]",91.34999999999695,"[19, 19]","[0, 0]","[0, 0]",1,48
21,"[0, 1]",94.89999999999675,"[20, 20]","[0, 0]","[0, 0]",1,48
22,"[2, 3]",97.94999999999658,"[17, 17]","[6.149999999999986, 0]","[0, 0]",1,48
23,"[0, 1]",97.39999999999661,"[21, 21]","[0, 0]","[0, 0]",1,48
24,"[0, 1]",101.1999999999964,"[23, 23]","[0, 0]","[0, 0]",1,48
25,"[2, 3]",100.04999999999646,"[22, 22]","[8.84999999999999, 0]","[0, 0]",1,48
26,"[2, 3]",104.6499999999962,"[25, 25]","[6.499999999999985, 0]","[0, 0]",1,48
27,"[0, 1]",102.39999999999633,"[24, 24]","[0, 0]","[0, 0]",1,48
28,"[2, 3]",107.89999999999601,"[26, 26]","[4.749999999999991, 0]","[0, 0]",1,48
29,"[0, 1]",104.79999999999619,"[27, 27]","[0, 0]","[0, 0]",1,48
30,"[0, 1]",108.54999999999598,"[29, 29]","[0, 0]","[0, 0]",1,48
