Vehicle_label,Road_order,Total_time,Leading_vehicles,Stopped_time,Stop_while_front,Round_number,vehicle_rate
0,"[2, 3]",67.79999999999829,"[-999, -999]","[0, 0]","[0, 0]",1,26
1,"[0, 1]",67.44999999999831,"[-999, -999]","[0, 0]","[0, 0]",1,26
2,"[0, 1]",71.04999999999811,"[1, 1]","[0, 0]","[0, 0]",1,26
3,"[2, 3]",68.99999999999822,"[0, 0]","[0, 0]","[0, 0]",1,26
4,"[0, 1]",71.44999999999808,"[2, 2]","[0, 0]","[0, 0]",1,26
5,"[2, 3]",70.24999999999815,"[3, 3]","[0, 0]","[0, 0]",1,26
6,"[2, 3]",73.34999999999798,"[5, 5]","[0, 0]","[0, 0]",1,26
7,"[0, 1]",69.54999999999819,"[4, 4]","[0, 0]","[0, 0]",1,26
8,"[0, 1]",72.09999999999805,"[7, 7]","[0, 0]","[0, 0]",1,26
9,"[0, 1]",74.44999999999791,"[8, 8]","[0, 0]","[0, 0]",1,26
10,"[0, 1]",76.5499999999978,"[9, 9]","[0, 0]","[0, 0]",1,26
11,"[0, 1]",78.59999999999768,"[10, 10]","[0, 0]","[0, 0]",1,26
12,"[2, 3]",68.64999999999824,"[6, 6]","[0, 0]","[0, 0]",1,26
13,"[2, 3]",72.39999999999803,"[12, 12]","[0, 0]","[0, 0]",1,26
14,"[2, 3]",75.44999999999786,"[13, 13]","[0, 0]","[0, 0]",1,26
15,"[0, 1]",73.44999999999797,"[11, 11]","[0, 0]","[0, 0]",1,26
16,"[0, 1]",75.29999999999787,"[15, 15]","[0, 0]","[0, 0]",1,26
17,"[0, 1]",77.34999999999775,"[16, 16]","[0, 0]","[0, 0]",1,26
18,"[0, 1]",79.59999999999762,"[17, 17]","[0, 0]","[0, 0]",1,26
19,"[0, 1]",82.14999999999748,"[18, 18]","[0, 0]","[0, 0]",1,26
20,"[2, 3]",69.04999999999822,"[14, 14]","[0, 0]","[0, 0]",1,26
21,"[2, 3]",72.59999999999802,"[20, 20]","[0, 0]","[0, 0]",1,26
22,"[2, 3]",75.59999999999785,"[21, 21]","[0, 0]","[0, 0]",1,26
23,"[0, 1]",77.79999999999772,"[19, 19]","[0, 0]","[0, 0]",1,26
24,"[2, 3]",75.94999999999783,"[22, 22]","[0, 0]","[0, 0]",1,26
25,"[2, 3]",78.59999999999768,"[24, 24]","[0, 0]","[0, 0]",1,26
26,"[0, 1]",75.89999999999783,"[23, 23]","[0, 0]","[0, 0]",1,26
27,"[0, 1]",78.59999999999768,"[26, 26]","[0, 0]","[0, 0]",1,26
28,"[0, 1]",81.24999999999753,"[27, 27]","[0, 0]","[0, 0]",1,26
29,"[0, 1]",83.89999999999738,"[28, 28]","[0, 0]","[0, 0]",1,26
30,"[0, 1]",86.54999999999723,"[29, 29]","[0, 0]","[0, 0]",1,26
31,"[0, 1]",89.24999999999707,"[30, 30]","[0, 0]","[0, 0]",1,26
32,"[0, 1]",91.89999999999692,"[31, 31]","[0, 0]","[0, 0]",1,26
33,"[2, 3]",68.74999999999824,"[25, 25]","[0, 0]","[0, 0]",1,26
34,"[2, 3]",72.39999999999803,"[33, 33]","[0, 0]","[0, 0]",1,26
35,"[0, 1]",89.84999999999704,"[32, 32]","[0, 0]","[0, 0]",1,26
36,"[0, 1]",92.49999999999689,"[35, 35]","[0, 0]","[0, 0]",1,26
37,"[2, 3]",70.79999999999812,"[34, 34]","[0, 0]","[0, 0]",1,26
38,"[2, 3]",73.59999999999796,"[37, 37]","[0, 0]","[0, 0]",1,26
