Vehicle_label,Road_order,Total_time,Leading_vehicles,Stopped_time,Stop_while_front,Round_number,vehicle_rate
0,"[2, 3]",67.79999999999829,"[-999, -999]","[0, 0]","[0, 0]",1,46
1,"[0, 1]",67.44999999999831,"[-999, -999]","[0, 0]","[0, 0]",1,46
2,"[0, 1]",72.04999999999805,"[1, 1]","[0, 0]","[0, 0]",1,46
3,"[2, 3]",70.14999999999816,"[0, 0]","[0, 0]","[0, 0]",1,46
4,"[2, 3]",74.24999999999793,"[3, 3]","[0, 0]","[0, 0]",1,46
5,"[0, 1]",73.09999999999799,"[2, 2]","[0, 0]","[0, 0]",1,46
6,"[0, 1]",76.4499999999978,"[5, 5]","[0, 0]","[0, 0]",1,46
7,"[2, 3]",75.39999999999786,"[4, 4]","[0, 0]","[0, 0]",1,46
8,"[0, 1]",78.1499999999977,"[6, 6]","[0, 0]","[0, 0]",1,46
9,"[2, 3]",77.69999999999773,"[7, 7]","[0, 0]","[0, 0]",1,46
10,"[2, 3]",81.24999999999753,"[9, 9]","[0, 0]","[0, 0]",1,46
11,"[2, 3]",84.69999999999733,"[10, 10]","[0, 0]","[0, 0]",1,46
12,"[2, 3]",88.09999999999714,"[11, 11]","[0, 0]","[0, 0]",1,46
13,"[0, 1]",75.79999999999784,"[8, 8]","[0, 0]","[0, 0]",1,46
14,"[0, 1]",78.64999999999768,"[13, 13]","[0, 0]","[0, 0]",1,46
15,"[0, 1]",81.54999999999751,"[14, 14]","[0, 0]","[0, 0]",1,46
16,"[0, 1]",84.59999999999734,"[15, 15]","[0, 0]","[0, 0]",1,46
17,"[0, 1]",87.94999999999715,"[16, 16]","[0, 0]","[0, 0]",1,46
18,"[2, 3]",84.79999999999733,"[12, 12]","[0, 0]","[0, 0]",1,46
19,"[2, 3]",88.6999999999971,"[18, 18]","[0, 0]","[0, 0]",1,46
20,"[2, 3]",92.99999999999686,"[19, 19]","[0, 0]","[0, 0]",1,46
21,"[2, 3]",97.4999999999966,"[20, 20]","[0, 0]","[0, 0]",1,46
22,"[2, 3]",102.04999999999634,"[21, 21]","[8.499999999999986, 0]","[0, 0]",1,46
23,"[0, 1]",84.79999999999733,"[17, 17]","[0, 0]","[0, 0]",1,46
24,"[2, 3]",105.24999999999616,"[22, 22]","[6.149999999999986, 0]","[0, 0]",1,46
25,"[2, 3]",109.7999999999959,"[24, 24]","[4.449999999999992, 0]","[0, 0]",1,46
26,"[2, 3]",114.29999999999565,"[25, 25]","[2.9499999999999975, 0]","[0, 0]",1,46
27,"[0, 1]",84.49999999999734,"[23, 23]","[0, 0]","[0, 0]",1,46
28,"[0, 1]",88.19999999999713,"[27, 27]","[0, 0]","[0, 0]",1,46
29,"[2, 3]",116.14999999999554,"[26, 26]","[1.4500000000000006, 0]","[0, 0]",1,46
30,"[2, 3]",120.69999999999528,"[29, 29]","[0, 0]","[0, 0]",1,46
31,"[2, 3]",125.19999999999503,"[30, 30]","[0, 0]","[0, 0]",1,46
32,"[2, 3]",129.74999999999525,"[31, 31]","[0, 0]","[0, 0]",1,46
33,"[0, 1]",86.44999999999723,"[28, 28]","[0, 0]","[0, 0]",1,46
34,"[2, 3]",132.94999999999598,"[32, 32]","[0, 0]","[0, 0]",1,46
35,"[2, 3]",137.449999999997,"[34, 34]","[0, 0]","[0, 0]",1,46
36,"[2, 3]",141.99999999999804,"[35, 35]","[0, 0]","[0, 0]",1,46
37,"[2, 3]",146.54999999999907,"[36, 36]","[0, 0]","[0, 0]",1,46
38,"[2, 3]",151.0500000000001,"[37, 37]","[0, 0]","[0, 0]",1,46
39,"[2, 3]",155.60000000000113,"[38, 38]","[0, 0]","[0, 0]",1,46
40,"[2, 3]",160.10000000000215,"[39, 39]","[0, 0]","[0, 0]",1,46
41,"[2, 3]",164.6500000000032,"[40, 40]","[0, 0]","[0, 0]",1,46
42,"[2, 3]",169.20000000000422,"[41, 41]","[0, 0]","[0, 0]",1,46
43,"[0, 1]",77.94999999999771,"[33, 33]","[0, 0]","[0, 0]",1,46
44,"[0, 1]",81.59999999999751,"[43, 43]","[0, 0]","[0, 0]",1,46
45,"[0, 1]",85.2499999999973,"[44, 44]","[0, 0]","[0, 0]",1,46
46,"[2, 3]",169.70000000000434,"[42, 42]","[0, 0]","[0, 0]",1,46
47,"[2, 3]",174.20000000000536,"[46, 46]","[0, 0]","[0, 0]",1,46
48,"[0, 1]",86.24999999999724,"[45, 45]","[0, 0]","[0, 0]",1,46
49,"[2, 3]",177.35000000000608,"[47, 47]","[0, 0]","[0, 0]",1,46
50,"[0, 1]",88.59999999999711,"[48, 48]","[0, 0]","[0, 0]",1,46
51,"[0, 1]",92.2999999999969,"[50, 50]","[0, 0]","[0, 0]",1,46
52,"[2, 3]",179.2000000000065,"[49, 49]","[0, 0]","[0, 0]",1,46
53,"[0, 1]",94.64999999999677,"[51, 51]","[0, 0]","[0, 0]",1,46
54,"[2, 3]",182.3500000000072,"[52, 52]","[0, 0]","[0, 0]",1,46
55,"[0, 1]",96.99999999999663,"[53, 53]","[0, 0]","[0, 0]",1,46
56,"[2, 3]",185.55000000000794,"[54, 54]","[0, 0]","[0, 0]",1,46
57,"[2, 3]",190.10000000000898,"[56, 56]","[0, 0]","[0, 0]",1,46
58,"[2, 3]",194.65000000001,"[57, 57]","[0, 0]","[0, 0]",1,46
59,"[2, 3]",199.20000000001104,"[58, 58]","[0, 0]","[0, 0]",1,46
60,"[0, 1]",95.29999999999673,"[55, 55]","[0, 0]","[0, 0]",1,46
61,"[0, 1]",98.99999999999652,"[60, 60]","[0, 0]","[0, 0]",1,46
62,"[2, 3]",201.00000000001145,"[59, 59]","[0, 0]","[0, 0]",1,46
63,"[0, 1]",101.39999999999638,"[61, 61]","[0, 0]","[0, 0]",1,46
64,"[2, 3]",204.2500000000122,"[62, 62]","[0, 0]","[0, 0]",1,46
65,"[2, 3]",208.80000000001323,"[64, 64]","[0, 0]","[0, 0]",1,46
66,"[0, 1]",102.29999999999633,"[63, 63]","[0, 0]","[0, 0]",1,46
67,"[2, 3]",212.00000000001396,"[65, 65]","[0, 0]","[0, 0]",1,46
68,"[0, 1]",104.6499999999962,"[66, 66]","[0, 0]","[0, 0]",1,46
69,"[0, 1]",108.29999999999599,"[68, 68]","[0, 0]","[0, 0]",1,46
70,"[0, 1]",111.99999999999578,"[69, 69]","[0, 0]","[0, 0]",1,46
71,"[0, 1]",115.74999999999557,"[70, 70]","[0, 0]","[0, 0]",1,46
72,"[2, 3]",211.15000000001376,"[67, 67]","[0, 0]","[0, 0]",1,46
73,"[2, 3]",215.65000000001478,"[72, 72]","[0, 0]","[0, 0]",1,46
74,"[0, 1]",116.69999999999551,"[71, 71]","[0, 0]","[0, 0]",1,46
75,"[0, 1]",120.29999999999531,"[74, 74]","[0, 0]","[0, 0]",1,46
76,"[0, 1]",123.9499999999951,"[75, 75]","[0, 0]","[0, 0]",1,46
77,"[2, 3]",216.1500000000149,"[73, 73]","[0, 0]","[0, 0]",1,46
78,"[0, 1]",126.24999999999497,"[76, 76]","[0, 0]","[0, 0]",1,46
79,"[2, 3]",219.35000000001563,"[77, 77]","[0, 0]","[0, 0]",1,46
0,"[0, 1]",67.44999999999831,"[-999, -999]","[0, 0]","[0, 0]",2,46
1,"[2, 3]",67.79999999999829,"[-999, -999]","[0, 0]","[0, 0]",2,46
2,"[2, 3]",72.69999999999801,"[1, 1]","[0, 0]","[0, 0]",2,46
3,"[0, 1]",69.4999999999982,"[0, 0]","[0, 0]","[0, 0]",2,46
4,"[0, 1]",73.29999999999798,"[3, 3]","[0, 0]","[0, 0]",2,46
5,"[2, 3]",74.04999999999794,"[2, 2]","[0, 0]","[0, 0]",2,46
6,"[2, 3]",77.84999999999772,"[5, 5]","[0, 0]","[0, 0]",2,46
7,"[0, 1]",73.99999999999794,"[4, 4]","[0, 0]","[0, 0]",2,46
8,"[2, 3]",80.09999999999759,"[6, 6]","[0, 0]","[0, 0]",2,46
9,"[0, 1]",75.74999999999784,"[7, 7]","[0, 0]","[0, 0]",2,46
10,"[0, 1]",78.74999999999767,"[9, 9]","[0, 0]","[0, 0]",2,46
11,"[0, 1]",81.6999999999975,"[10, 10]","[0, 0]","[0, 0]",2,46
12,"[0, 1]",84.59999999999734,"[11, 11]","[0, 0]","[0, 0]",2,46
13,"[2, 3]",78.2499999999977,"[8, 8]","[0, 0]","[0, 0]",2,46
14,"[2, 3]",81.6999999999975,"[13, 13]","[0, 0]","[0, 0]",2,46
15,"[2, 3]",85.04999999999731,"[14, 14]","[0, 0]","[0, 0]",2,46
16,"[2, 3]",88.59999999999711,"[15, 15]","[0, 0]","[0, 0]",2,46
17,"[2, 3]",92.59999999999688,"[16, 16]","[0, 0]","[0, 0]",2,46
18,"[0, 1]",80.94999999999754,"[12, 12]","[0, 0]","[0, 0]",2,46
19,"[0, 1]",84.24999999999736,"[18, 18]","[0, 0]","[0, 0]",2,46
20,"[0, 1]",87.84999999999715,"[19, 19]","[0, 0]","[0, 0]",2,46
21,"[0, 1]",91.59999999999694,"[20, 20]","[0, 0]","[0, 0]",2,46
