Vehicle_label,Road_order,Total_time,Leading_vehicles,Stopped_time,Stop_while_front,Round_number,vehicle_rate
0,"[0, 1]",67.44999999999831,"[-999, -999]","[0, 0]","[0, 0]",1,6
1,"[0, 1]",67.84999999999829,"[0, 0]","[0.05, 0]","[0, 0]",1,6
2,"[0, 1]",67.84999999999829,"[1, 1]","[0.05, 0]","[0, 0]",1,6
3,"[2, 3]",67.79999999999829,"[-999, -999]","[0, 0]","[0, 0]",1,6
4,"[2, 3]",68.59999999999825,"[3, 3]","[0.05, 0]","[0, 0]",1,6
5,"[2, 3]",68.64999999999824,"[4, 4]","[0.05, 0]","[0, 0]",1,6
6,"[0, 1]",67.44999999999831,"[2, -999]","[0.05, 0]","[0, 0]",1,6
7,"[0, 1]",67.84999999999829,"[6, 6]","[0.05, 0]","[0, 0]",1,6
8,"[2, 3]",67.99999999999828,"[5, 5]","[0.05, 0]","[0, 0]",1,6
9,"[0, 1]",67.49999999999831,"[7, -999]","[0.05, 0]","[0, 0]",1,6
10,"[2, 3]",68.09999999999827,"[8, 8]","[0.05, 0]","[0, 0]",1,6
11,"[2, 3]",68.59999999999825,"[10, 10]","[0.05, 0]","[0, 0]",1,6
12,"[2, 3]",68.64999999999824,"[11, 11]","[0.05, 0]","[0, 0]",1,6
13,"[2, 3]",68.64999999999824,"[12, 12]","[0.05, 0]","[0, 0]",1,6
14,"[0, 1]",67.44999999999831,"[9, -999]","[0.05, 0]","[0, 0]",1,6
15,"[2, 3]",68.09999999999827,"[13, 13]","[0.05, 0]","[0, 0]",1,6
16,"[0, 1]",67.49999999999831,"[14, -999]","[0.05, 0]","[0, 0]",1,6
17,"[2, 3]",68.09999999999827,"[15, 15]","[0.05, 0]","[0, 0]",1,6
18,"[2, 3]",68.59999999999825,"[17, 17]","[0.05, 0]","[0, 0]",1,6
19,"[0, 1]",67.44999999999831,"[16, -999]","[0.05, 0]","[0, 0]",1,6
20,"[2, 3]",68.09999999999827,"[18, 18]","[0.05, 0]","[0, 0]",1,6
21,"[0, 1]",67.49999999999831,"[19, -999]","[0.05, 0]","[0, 0]",1,6
22,"[0, 1]",67.84999999999829,"[21, 21]","[0.05, 0]","[0, 0]",1,6
23,"[0, 1]",67.84999999999829,"[22, 22]","[0.05, 0]","[0, 0]",1,6
24,"[0, 1]",67.84999999999829,"[23, 23]","[0.05, 0]","[0, 0]",1,6
25,"[0, 1]",67.84999999999829,"[24, 24]","[0.05, 0]","[0, 0]",1,6
26,"[0, 1]",67.84999999999829,"[25, 25]","[0.05, 0]","[0, 0]",1,6
27,"[2, 3]",67.79999999999829,"[-999, -999]","[0, 0]","[0, 0]",1,6
28,"[0, 1]",67.49999999999831,"[26, -999]","[0.05, 0]","[0, 0]",1,6
29,"[0, 1]",67.84999999999829,"[28, 28]","[0.05, 0]","[0, 0]",1,6
30,"[0, 1]",67.84999999999829,"[29, 29]","[0.05, 0]","[0, 0]",1,6
31,"[2, 3]",67.89999999999829,"[27, 27]","[0.05, 0]","[0, 0]",1,6
32,"[2, 3]",68.59999999999825,"[31, 31]","[0.05, 0]","[0, 0]",1,6
33,"[0, 1]",67.44999999999831,"[30, -999]","[0.05, 0]","[0, 0]",1,6
34,"[0, 1]",67.84999999999829,"[33, 33]","[0.05, 0]","[0, 0]",1,6
35,"[2, 3]",67.99999999999828,"[32, 32]","[0.05, 0]","[0, 0]",1,6
36,"[2, 3]",68.59999999999825,"[35, 35]","[0.05, 0]","[0, 0]",1,6
37,"[2, 3]",68.64999999999824,"[36, 36]","[0.05, 0]","[0, 0]",1,6
38,"[0, 1]",67.44999999999831,"[34, -999]","[0.05, 0]","[0, 0]",1,6
39,"[0, 1]",67.84999999999829,"[38, 38]","[0.05, 0]","[0, 0]",1,6
40,"[0, 1]",67.84999999999829,"[39, 39]","[0.05, 0]","[0, 0]",1,6
41,"[0, 1]",67.84999999999829,"[40, 40]","[0.05, 0]","[0, 0]",1,6
42,"[2, 3]",67.89999999999829,"[37, -999]","[0.05, 0]","[0, 0]",1,6
43,"[2, 3]",68.59999999999825,"[42, 42]","[0.05, 0]","[0, 0]",1,6
44,"[0, 1]",67.44999999999831,"[41, -999]","[0.05, 0]","[0, 0]",1,6
45,"[2, 3]",68.09999999999827,"[43, 43]","[0.05, 0]","[0, 0]",1,6
46,"[0, 1]",67.49999999999831,"[44, -999]","[0.05, 0]","[0, 0]",1,6
47,"[0, 1]",67.84999999999829,"[46, 46]","[0.05, 0]","[0, 0]",1,6
48,"[2, 3]",67.94999999999828,"[45, 45]","[0.05, 0]","[0, 0]",1,6
49,"[2, 3]",68.59999999999825,"[48, 48]","[0.05, 0]","[0, 0]",1,6
50,"[0, 1]",67.44999999999831,"[47, -999]","[0.05, 0]","[0, 0]",1,6
51,"[2, 3]",68.09999999999827,"[49, 49]","[0.05, 0]","[0, 0]",1,6
