Vehicle_label,Road_order,Total_time,Leading_vehicles,Stopped_time,Stop_while_front,Round_number,vehicle_rate
0,"[2, 3]",67.79999999999829,"[-999, -999]","[0, 0]","[0, 0]",1,12
1,"[2, 3]",69.64999999999819,"[0, 0]","[0, 0]","[0, 0]",1,12
2,"[0, 1]",67.44999999999831,"[-999, -999]","[0, 0]","[0, 0]",1,12
3,"[0, 1]",68.94999999999823,"[2, 2]","[0, 0]","[0, 0]",1,12
4,"[2, 3]",68.29999999999826,"[1, 1]","[0, 0]","[0, 0]",1,12
5,"[2, 3]",69.84999999999818,"[4, 4]","[0, 0]","[0, 0]",1,12
6,"[0, 1]",67.5999999999983,"[3, 3]","[0, 0]","[0, 0]",1,12
7,"[0, 1]",68.99999999999822,"[6, 6]","[0, 0]","[0, 0]",1,12
8,"[0, 1]",69.4999999999982,"[7, 7]","[0, 0]","[0, 0]",1,12
9,"[2, 3]",68.14999999999827,"[5, 5]","[0, 0]","[0, 0]",1,12
10,"[2, 3]",69.79999999999818,"[9, 9]","[0, 0]","[0, 0]",1,12
11,"[0, 1]",67.5999999999983,"[8, 8]","[0, 0]","[0, 0]",1,12
12,"[2, 3]",68.74999999999824,"[10, 10]","[0, 0]","[0, 0]",1,12
13,"[2, 3]",69.94999999999817,"[12, 12]","[0, 0]","[0, 0]",1,12
14,"[2, 3]",70.54999999999814,"[13, 13]","[0, 0]","[0, 0]",1,12
15,"[0, 1]",67.49999999999831,"[11, -999]","[0, 0]","[0, 0]",1,12
16,"[2, 3]",68.84999999999823,"[14, 14]","[0, 0]","[0, 0]",1,12
17,"[2, 3]",69.99999999999817,"[16, 16]","[0, 0]","[0, 0]",1,12
18,"[2, 3]",70.59999999999813,"[17, 17]","[0, 0]","[0, 0]",1,12
19,"[0, 1]",67.49999999999831,"[15, -999]","[0, 0]","[0, 0]",1,12
20,"[2, 3]",68.84999999999823,"[18, 18]","[0, 0]","[0, 0]",1,12
21,"[2, 3]",70.04999999999816,"[20, 20]","[0, 0]","[0, 0]",1,12
22,"[0, 1]",67.5999999999983,"[19, 19]","[0, 0]","[0, 0]",1,12
23,"[2, 3]",68.79999999999824,"[21, 21]","[0, 0]","[0, 0]",1,12
24,"[0, 1]",67.84999999999829,"[22, 22]","[0, 0]","[0, 0]",1,12
25,"[0, 1]",69.09999999999822,"[24, 24]","[0, 0]","[0, 0]",1,12
26,"[2, 3]",68.29999999999826,"[23, 23]","[0, 0]","[0, 0]",1,12
27,"[2, 3]",69.84999999999818,"[26, 26]","[0, 0]","[0, 0]",1,12
28,"[2, 3]",70.49999999999814,"[27, 27]","[0, 0]","[0, 0]",1,12
29,"[0, 1]",67.5499999999983,"[25, -999]","[0, 0]","[0, 0]",1,12
30,"[2, 3]",68.84999999999823,"[28, 28]","[0, 0]","[0, 0]",1,12
31,"[2, 3]",70.09999999999816,"[30, 30]","[0, 0]","[0, 0]",1,12
32,"[0, 1]",67.5999999999983,"[29, 29]","[0, 0]","[0, 0]",1,12
33,"[0, 1]",68.99999999999822,"[32, 32]","[0, 0]","[0, 0]",1,12
34,"[0, 1]",69.54999999999819,"[33, 33]","[0, 0]","[0, 0]",1,12
35,"[0, 1]",69.84999999999818,"[34, 34]","[0, 0]","[0, 0]",1,12
36,"[0, 1]",69.94999999999817,"[35, 35]","[0, 0]","[0, 0]",1,12
37,"[0, 1]",69.99999999999817,"[36, 36]","[0, 0]","[0, 0]",1,12
38,"[2, 3]",67.94999999999828,"[31, 31]","[0, 0]","[0, 0]",1,12
