Vehicle_label,Road_order,Total_time,Leading_vehicles,Stopped_time,Stop_while_front,Round_number,vehicle_rate
0,"[2, 3]",67.79999999999829,"[-999, -999]","[0, 0]","[0, 0]",1,8
1,"[0, 1]",67.44999999999831,"[-999, -999]","[0, 0]","[0, 0]",1,8
2,"[0, 1]",68.14999999999827,"[1, 1]","[0, 0]","[0, 0]",1,8
3,"[2, 3]",68.04999999999828,"[0, 0]","[0, 0]","[0, 0]",1,8
4,"[2, 3]",68.94999999999823,"[3, 3]","[0, 0]","[0, 0]",1,8
5,"[2, 3]",69.14999999999822,"[4, 4]","[0, 0]","[0, 0]",1,8
6,"[0, 1]",67.44999999999831,"[2, -999]","[0, 0]","[0, 0]",1,8
7,"[2, 3]",68.29999999999826,"[5, 5]","[0, 0]","[0, 0]",1,8
8,"[2, 3]",68.99999999999822,"[7, 7]","[0, 0]","[0, 0]",1,8
9,"[0, 1]",67.49999999999831,"[6, -999]","[0, 0]","[0, 0]",1,8
10,"[2, 3]",68.29999999999826,"[8, 8]","[0, 0]","[0, 0]",1,8
11,"[2, 3]",68.99999999999822,"[10, 10]","[0, 0]","[0, 0]",1,8
12,"[0, 1]",67.49999999999831,"[9, -999]","[0, 0]","[0, 0]",1,8
13,"[2, 3]",68.29999999999826,"[11, 11]","[0, 0]","[0, 0]",1,8
14,"[0, 1]",67.5999999999983,"[12, 12]","[0, 0]","[0, 0]",1,8
15,"[2, 3]",68.24999999999827,"[13, 13]","[0, 0]","[0, 0]",1,8
16,"[2, 3]",68.99999999999822,"[15, 15]","[0, 0]","[0, 0]",1,8
17,"[0, 1]",67.49999999999831,"[14, -999]","[0, 0]","[0, 0]",1,8
18,"[2, 3]",68.29999999999826,"[16, 16]","[0, 0]","[0, 0]",1,8
19,"[0, 1]",67.5999999999983,"[17, 17]","[0, 0]","[0, 0]",1,8
20,"[0, 1]",68.14999999999827,"[19, 19]","[0, 0]","[0, 0]",1,8
21,"[2, 3]",68.04999999999828,"[18, 18]","[0, 0]","[0, 0]",1,8
22,"[0, 1]",67.5999999999983,"[20, 20]","[0, 0]","[0, 0]",1,8
23,"[0, 1]",68.14999999999827,"[22, 22]","[0, 0]","[0, 0]",1,8
24,"[2, 3]",68.04999999999828,"[21, 21]","[0, 0]","[0, 0]",1,8
25,"[2, 3]",68.94999999999823,"[24, 24]","[0, 0]","[0, 0]",1,8
26,"[2, 3]",69.14999999999822,"[25, 25]","[0, 0]","[0, 0]",1,8
27,"[0, 1]",67.44999999999831,"[23, -999]","[0, 0]","[0, 0]",1,8
28,"[2, 3]",68.29999999999826,"[26, 26]","[0, 0]","[0, 0]",1,8
29,"[2, 3]",68.99999999999822,"[28, 28]","[0, 0]","[0, 0]",1,8
30,"[0, 1]",67.49999999999831,"[27, -999]","[0, 0]","[0, 0]",1,8
31,"[0, 1]",68.14999999999827,"[30, 30]","[0, 0]","[0, 0]",1,8
32,"[2, 3]",68.04999999999828,"[29, 29]","[0, 0]","[0, 0]",1,8
33,"[0, 1]",67.5999999999983,"[31, 31]","[0, 0]","[0, 0]",1,8
34,"[0, 1]",68.14999999999827,"[33, 33]","[0, 0]","[0, 0]",1,8
35,"[0, 1]",68.24999999999827,"[34, 34]","[0, 0]","[0, 0]",1,8
36,"[0, 1]",68.24999999999827,"[35, 35]","[0, 0]","[0, 0]",1,8
37,"[0, 1]",68.24999999999827,"[36, 36]","[0, 0]","[0, 0]",1,8
38,"[0, 1]",68.24999999999827,"[37, 37]","[0, 0]","[0, 0]",1,8
39,"[0, 1]",68.24999999999827,"[38, 38]","[0, 0]","[0, 0]",1,8
40,"[0, 1]",68.24999999999827,"[39, 39]","[0, 0]","[0, 0]",1,8
41,"[2, 3]",67.79999999999829,"[32, -999]","[0, 0]","[0, 0]",1,8
42,"[0, 1]",67.5999999999983,"[40, 40]","[0, 0]","[0, 0]",1,8
43,"[0, 1]",68.14999999999827,"[42, 42]","[0, 0]","[0, 0]",1,8
44,"[2, 3]",68.04999999999828,"[41, 41]","[0, 0]","[0, 0]",1,8
45,"[2, 3]",68.94999999999823,"[44, 44]","[0, 0]","[0, 0]",1,8
46,"[2, 3]",69.14999999999822,"[45, 45]","[0, 0]","[0, 0]",1,8
47,"[0, 1]",67.44999999999831,"[43, -999]","[0, 0]","[0, 0]",1,8
48,"[2, 3]",68.29999999999826,"[46, 46]","[0, 0]","[0, 0]",1,8
49,"[0, 1]",67.5999999999983,"[47, 47]","[0, 0]","[0, 0]",1,8
50,"[0, 1]",68.14999999999827,"[49, 49]","[0, 0]","[0, 0]",1,8
51,"[0, 1]",68.24999999999827,"[50, 50]","[0, 0]","[0, 0]",1,8
52,"[0, 1]",68.24999999999827,"[51, 51]","[0, 0]","[0, 0]",1,8
53,"[2, 3]",67.94999999999828,"[48, 48]","[0, 0]","[0, 0]",1,8
54,"[2, 3]",68.94999999999823,"[53, 53]","[0, 0]","[0, 0]",1,8
55,"[2, 3]",69.14999999999822,"[54, 54]","[0, 0]","[0, 0]",1,8
56,"[0, 1]",67.44999999999831,"[52, -999]","[0, 0]","[0, 0]",1,8
57,"[2, 3]",68.29999999999826,"[55, 55]","[0, 0]","[0, 0]",1,8
58,"[0, 1]",67.5999999999983,"[56, 56]","[0, 0]","[0, 0]",1,8
59,"[0, 1]",68.14999999999827,"[58, 58]","[0, 0]","[0, 0]",1,8
60,"[2, 3]",68.04999999999828,"[57, 57]","[0, 0]","[0, 0]",1,8
61,"[2, 3]",68.94999999999823,"[60, 60]","[0, 0]","[0, 0]",1,8
62,"[2, 3]",69.14999999999822,"[61, 61]","[0, 0]","[0, 0]",1,8
63,"[0, 1]",67.44999999999831,"[59, -999]","[0, 0]","[0, 0]",1,8
64,"[2, 3]",68.29999999999826,"[62, 62]","[0, 0]","[0, 0]",1,8
65,"[0, 1]",67.5999999999983,"[63, 63]","[0, 0]","[0, 0]",1,8
66,"[2, 3]",68.29999999999826,"[64, 64]","[0, 0]","[0, 0]",1,8
67,"[0, 1]",67.5999999999983,"[65, 65]","[0, 0]","[0, 0]",1,8
68,"[0, 1]",68.14999999999827,"[67, 67]","[0, 0]","[0, 0]",1,8
69,"[0, 1]",68.24999999999827,"[68, 68]","[0, 0]","[0, 0]",1,8
70,"[0, 1]",68.24999999999827,"[69, 69]","[0, 0]","[0, 0]",1,8
71,"[0, 1]",68.24999999999827,"[70, 70]","[0, 0]","[0, 0]",1,8
72,"[2, 3]",67.89999999999829,"[66, 66]","[0, 0]","[0, 0]",1,8
73,"[2, 3]",68.94999999999823,"[72, 72]","[0, 0]","[0, 0]",1,8
74,"[2, 3]",69.09999999999822,"[73, 73]","[0, 0]","[0, 0]",1,8
75,"[2, 3]",69.14999999999822,"[74, 74]","[0, 0]","[0, 0]",1,8
76,"[0, 1]",67.44999999999831,"[71, -999]","[0, 0]","[0, 0]",1,8
77,"[0, 1]",68.14999999999827,"[76, 76]","[0, 0]","[0, 0]",1,8
78,"[2, 3]",68.04999999999828,"[75, 75]","[0, 0]","[0, 0]",1,8
79,"[0, 1]",67.5999999999983,"[77, 77]","[0, 0]","[0, 0]",1,8
0,"[0, 1]",67.44999999999831,"[-999, -999]","[0, 0]","[0, 0]",2,8
1,"[2, 3]",67.79999999999829,"[-999, -999]","[0, 0]","[0, 0]",2,8
2,"[2, 3]",68.89999999999823,"[1, 1]","[0, 0]","[0, 0]",2,8
3,"[0, 1]",67.49999999999831,"[0, -999]","[0, 0]","[0, 0]",2,8
4,"[0, 1]",68.14999999999827,"[3, 3]","[0, 0]","[0, 0]",2,8
5,"[0, 1]",68.24999999999827,"[4, 4]","[0, 0]","[0, 0]",2,8
6,"[2, 3]",67.99999999999828,"[2, 2]","[0, 0]","[0, 0]",2,8
7,"[0, 1]",67.5999999999983,"[5, 5]","[0, 0]","[0, 0]",2,8
8,"[0, 1]",68.14999999999827,"[7, 7]","[0, 0]","[0, 0]",2,8
9,"[2, 3]",68.04999999999828,"[6, 6]","[0, 0]","[0, 0]",2,8
10,"[0, 1]",67.5999999999983,"[8, 8]","[0, 0]","[0, 0]",2,8
11,"[0, 1]",68.14999999999827,"[10, 10]","[0, 0]","[0, 0]",2,8
12,"[2, 3]",68.04999999999828,"[9, 9]","[0, 0]","[0, 0]",2,8
13,"[0, 1]",67.5999999999983,"[11, 11]","[0, 0]","[0, 0]",2,8
14,"[2, 3]",68.24999999999827,"[12, 12]","[0, 0]","[0, 0]",2,8
15,"[0, 1]",67.5999999999983,"[13, 13]","[0, 0]","[0, 0]",2,8
16,"[0, 1]",68.14999999999827,"[15, 15]","[0, 0]","[0, 0]",2,8
17,"[2, 3]",68.04999999999828,"[14, 14]","[0, 0]","[0, 0]",2,8
18,"[0, 1]",67.5999999999983,"[16, 16]","[0, 0]","[0, 0]",2,8
19,"[2, 3]",68.24999999999827,"[17, 17]","[0, 0]","[0, 0]",2,8
20,"[2, 3]",68.99999999999822,"[19, 19]","[0, 0]","[0, 0]",2,8
21,"[0, 1]",67.49999999999831,"[18, -999]","[0, 0]","[0, 0]",2,8
22,"[2, 3]",68.29999999999826,"[20, 20]","[0, 0]","[0, 0]",2,8
23,"[2, 3]",68.99999999999822,"[22, 22]","[0, 0]","[0, 0]",2,8
24,"[0, 1]",67.49999999999831,"[21, -999]","[0, 0]","[0, 0]",2,8
25,"[0, 1]",68.14999999999827,"[24, 24]","[0, 0]","[0, 0]",2,8
26,"[0, 1]",68.24999999999827,"[25, 25]","[0, 0]","[0, 0]",2,8
27,"[2, 3]",67.99999999999828,"[23, 23]","[0, 0]","[0, 0]",2,8
28,"[0, 1]",67.5999999999983,"[26, 26]","[0, 0]","[0, 0]",2,8
29,"[0, 1]",68.14999999999827,"[28, 28]","[0, 0]","[0, 0]",2,8
30,"[2, 3]",68.04999999999828,"[27, 27]","[0, 0]","[0, 0]",2,8
31,"[2, 3]",68.94999999999823,"[30, 30]","[0, 0]","[0, 0]",2,8
32,"[0, 1]",67.49999999999831,"[29, -999]","[0, 0]","[0, 0]",2,8
33,"[2, 3]",68.29999999999826,"[31, 31]","[0, 0]","[0, 0]",2,8
34,"[2, 3]",68.99999999999822,"[33, 33]","[0, 0]","[0, 0]",2,8
35,"[2, 3]",69.14999999999822,"[34, 34]","[0, 0]","[0, 0]",2,8
36,"[2, 3]",69.14999999999822,"[35, 35]","[0, 0]","[0, 0]",2,8
37,"[2, 3]",69.19999999999821,"[36, 36]","[0, 0]","[0, 0]",2,8
38,"[2, 3]",69.14999999999822,"[37, 37]","[0, 0]","[0, 0]",2,8
39,"[2, 3]",69.14999999999822,"[38, 38]","[0, 0]","[0, 0]",2,8
40,"[2, 3]",69.19999999999821,"[39, 39]","[0, 0]","[0, 0]",2,8
41,"[0, 1]",67.44999999999831,"[-999, -999]","[0, 0]","[0, 0]",2,8
42,"[2, 3]",68.29999999999826,"[40, 40]","[0, 0]","[0, 0]",2,8
43,"[2, 3]",68.99999999999822,"[42, 42]","[0, 0]","[0, 0]",2,8
44,"[0, 1]",67.49999999999831,"[41, -999]","[0, 0]","[0, 0]",2,8
45,"[0, 1]",68.14999999999827,"[44, 44]","[0, 0]","[0, 0]",2,8
46,"[0, 1]",68.24999999999827,"[45, 45]","[0, 0]","[0, 0]",2,8
47,"[2, 3]",67.99999999999828,"[43, 43]","[0, 0]","[0, 0]",2,8
48,"[0, 1]",67.5999999999983,"[46, 46]","[0, 0]","[0, 0]",2,8
49,"[2, 3]",68.24999999999827,"[47, 47]","[0, 0]","[0, 0]",2,8
50,"[2, 3]",68.99999999999822,"[49, 49]","[0, 0]","[0, 0]",2,8
51,"[2, 3]",69.14999999999822,"[50, 50]","[0, 0]","[0, 0]",2,8
52,"[2, 3]",69.19999999999821,"[51, 51]","[0, 0]","[0, 0]",2,8
53,"[0, 1]",67.44999999999831,"[48, -999]","[0, 0]","[0, 0]",2,8
54,"[0, 1]",68.14999999999827,"[53, 53]","[0, 0]","[0, 0]",2,8
55,"[0, 1]",68.24999999999827,"[54, 54]","[0, 0]","[0, 0]",2,8
56,"[2, 3]",67.99999999999828,"[52, 52]","[0, 0]","[0, 0]",2,8
57,"[0, 1]",67.5999999999983,"[55, 55]","[0, 0]","[0, 0]",2,8
58,"[2, 3]",68.24999999999827,"[56, 56]","[0, 0]","[0, 0]",2,8
59,"[2, 3]",68.99999999999822,"[58, 58]","[0, 0]","[0, 0]",2,8
60,"[0, 1]",67.49999999999831,"[57, -999]","[0, 0]","[0, 0]",2,8
61,"[0, 1]",68.14999999999827,"[60, 60]","[0, 0]","[0, 0]",2,8
62,"[0, 1]",68.24999999999827,"[61, 61]","[0, 0]","[0, 0]",2,8
63,"[2, 3]",67.99999999999828,"[59, 59]","[0, 0]","[0, 0]",2,8
64,"[0, 1]",67.5999999999983,"[62, 62]","[0, 0]","[0, 0]",2,8
65,"[2, 3]",68.24999999999827,"[63, 63]","[0, 0]","[0, 0]",2,8
66,"[0, 1]",67.5999999999983,"[64, 64]","[0, 0]","[0, 0]",2,8
67,"[2, 3]",68.29999999999826,"[65, 65]","[0, 0]","[0, 0]",2,8
68,"[2, 3]",68.99999999999822,"[67, 67]","[0, 0]","[0, 0]",2,8
69,"[2, 3]",69.14999999999822,"[68, 68]","[0, 0]","[0, 0]",2,8
70,"[2, 3]",69.14999999999822,"[69, 69]","[0, 0]","[0, 0]",2,8
71,"[2, 3]",69.14999999999822,"[70, 70]","[0, 0]","[0, 0]",2,8
72,"[0, 1]",67.44999999999831,"[66, -999]","[0, 0]","[0, 0]",2,8
73,"[0, 1]",68.14999999999827,"[72, 72]","[0, 0]","[0, 0]",2,8
74,"[0, 1]",68.24999999999827,"[73, 73]","[0, 0]","[0, 0]",2,8
75,"[0, 1]",68.24999999999827,"[74, 74]","[0, 0]","[0, 0]",2,8
76,"[2, 3]",67.94999999999828,"[71, 71]","[0, 0]","[0, 0]",2,8
77,"[2, 3]",68.94999999999823,"[76, 76]","[0, 0]","[0, 0]",2,8
78,"[0, 1]",67.49999999999831,"[75, -999]","[0, 0]","[0, 0]",2,8
79,"[2, 3]",68.29999999999826,"[77, 77]","[0, 0]","[0, 0]",2,8
0,"[2, 3]",67.79999999999829,"[-999, -999]","[0, 0]","[0, 0]",3,8
1,"[0, 1]",67.44999999999831,"[-999, -999]","[0, 0]","[0, 0]",3,8
2,"[2, 3]",68.24999999999827,"[0, 0]","[0, 0]","[0, 0]",3,8
3,"[2, 3]",68.99999999999822,"[2, 2]","[0, 0]","[0, 0]",3,8
4,"[0, 1]",67.49999999999831,"[1, -999]","[0, 0]","[0, 0]",3,8
5,"[0, 1]",68.14999999999827,"[4, 4]","[0, 0]","[0, 0]",3,8
6,"[2, 3]",68.04999999999828,"[3, 3]","[0, 0]","[0, 0]",3,8
7,"[0, 1]",67.5999999999983,"[5, 5]","[0, 0]","[0, 0]",3,8
8,"[0, 1]",68.14999999999827,"[7, 7]","[0, 0]","[0, 0]",3,8
9,"[0, 1]",68.24999999999827,"[8, 8]","[0, 0]","[0, 0]",3,8
10,"[0, 1]",68.24999999999827,"[9, 9]","[0, 0]","[0, 0]",3,8
11,"[2, 3]",67.94999999999828,"[6, 6]","[0, 0]","[0, 0]",3,8
12,"[2, 3]",68.89999999999823,"[11, 11]","[0, 0]","[0, 0]",3,8
13,"[0, 1]",67.49999999999831,"[10, -999]","[0, 0]","[0, 0]",3,8
14,"[0, 1]",68.14999999999827,"[13, 13]","[0, 0]","[0, 0]",3,8
15,"[2, 3]",68.04999999999828,"[12, 12]","[0, 0]","[0, 0]",3,8
16,"[0, 1]",67.5999999999983,"[14, 14]","[0, 0]","[0, 0]",3,8
17,"[2, 3]",68.24999999999827,"[15, 15]","[0, 0]","[0, 0]",3,8
18,"[0, 1]",67.5999999999983,"[16, 16]","[0, 0]","[0, 0]",3,8
19,"[0, 1]",68.14999999999827,"[18, 18]","[0, 0]","[0, 0]",3,8
20,"[2, 3]",68.04999999999828,"[17, 17]","[0, 0]","[0, 0]",3,8
21,"[0, 1]",67.5999999999983,"[19, 19]","[0, 0]","[0, 0]",3,8
22,"[2, 3]",68.24999999999827,"[20, 20]","[0, 0]","[0, 0]",3,8
23,"[2, 3]",68.99999999999822,"[22, 22]","[0, 0]","[0, 0]",3,8
24,"[0, 1]",67.49999999999831,"[21, -999]","[0, 0]","[0, 0]",3,8
25,"[0, 1]",68.14999999999827,"[24, 24]","[0, 0]","[0, 0]",3,8
26,"[2, 3]",68.04999999999828,"[23, 23]","[0, 0]","[0, 0]",3,8
27,"[0, 1]",67.5999999999983,"[25, 25]","[0, 0]","[0, 0]",3,8
28,"[2, 3]",68.24999999999827,"[26, 26]","[0, 0]","[0, 0]",3,8
29,"[0, 1]",67.5999999999983,"[27, 27]","[0, 0]","[0, 0]",3,8
30,"[0, 1]",68.14999999999827,"[29, 29]","[0, 0]","[0, 0]",3,8
31,"[0, 1]",68.24999999999827,"[30, 30]","[0, 0]","[0, 0]",3,8
32,"[2, 3]",67.94999999999828,"[28, 28]","[0, 0]","[0, 0]",3,8
33,"[0, 1]",67.5999999999983,"[31, 31]","[0, 0]","[0, 0]",3,8
34,"[2, 3]",68.24999999999827,"[32, 32]","[0, 0]","[0, 0]",3,8
35,"[2, 3]",68.99999999999822,"[34, 34]","[0, 0]","[0, 0]",3,8
36,"[2, 3]",69.14999999999822,"[35, 35]","[0, 0]","[0, 0]",3,8
37,"[0, 1]",67.44999999999831,"[33, -999]","[0, 0]","[0, 0]",3,8
38,"[2, 3]",68.29999999999826,"[36, 36]","[0, 0]","[0, 0]",3,8
39,"[2, 3]",68.99999999999822,"[38, 38]","[0, 0]","[0, 0]",3,8
40,"[0, 1]",67.49999999999831,"[37, -999]","[0, 0]","[0, 0]",3,8
41,"[0, 1]",68.14999999999827,"[40, 40]","[0, 0]","[0, 0]",3,8
42,"[0, 1]",68.24999999999827,"[41, 41]","[0, 0]","[0, 0]",3,8
43,"[0, 1]",68.24999999999827,"[42, 42]","[0, 0]","[0, 0]",3,8
44,"[0, 1]",68.24999999999827,"[43, 43]","[0, 0]","[0, 0]",3,8
