Vehicle_label,Utilities,Probabilities,Routes_taken,Gamma,Eta
0,"[-3.3934722009681666, -3.214695440826267, -3.183096364573559, -2.8244503377604104]","[0.1924396662216838, 0.2301104572417323, 0.23749783764257748, 0.33995203889400644]","[0, 3, 2, 1, 3, 2, 1, 3, 3, 2, 1, 0, 3, 2, 2, 0, 0, 0, 3, 0, 1, 1, 0, 2, 2, 3, 2, 1, 3, 3, 3, 2, 1, 3, 1, 1, 2, 1, 1, 1, 3, 3, 2, 2, 0, 2, 1, 1, 1, 1, 0, 1, 0, 1, 3, 2, 2, 2, 2, 0, 1, 3, 3, 1, 1, 3, 2, 0, 3, 2, 3, 0]",1.0045671174689927,0.8593965708124512
1,"[-8.809325640246467, -7.824077535861417, -7.659362533681069, -6.014002966426235]","[0.04309515963525255, 0.11542936561169445, 0.13609780639385935, 0.7053776683591937]","[3, 2, 0, 1, 3, 1, 3, 1, 3, 3, 2, 0, 3, 0, 3, 3, 3, 3, 3, 3, 0, 3, 2, 3, 2, 3, 3, 3, 3, 0, 3, 1, 2, 3, 3, 3, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1, 1, 3, 3, 0, 1, 3, 3, 3, 2, 3, 3, 1, 3, 1, 3, 3, 3, 3, 3, 3, 3, 1]",1.0985787483097307,1.242902300281687
2,"[-4.409917230840119, -4.123807500166375, -4.037550038974489, -3.454729795776471]","[0.15670144768354077, 0.2086070040699232, 0.22739977224447866, 0.40729177600205735]","[3, 0, 1, 2, 3, 1, 3, 2, 0, 1, 3, 1, 3, 0, 0, 2, 1, 1, 0, 3, 2, 2, 3, 2, 1, 0, 3, 2, 1, 2, 3, 1, 2, 2, 3, 3, 0, 3, 3, 2, 2, 0, 2, 3, 3, 2, 1, 0, 3, 0, 2, 3, 0, 3, 3, 3, 3, 0, 1, 1, 1, 0, 1, 3, 1, 0, 3, 3, 3, 0, 3, 2]",0.8283589196766159,0.9994787959256964
3,"[-5.498340452947505, -5.086377496396438, -4.976813672401938, -4.196046719404745]","[0.12703092400772956, 0.1917885589042528, 0.2139960021890223, 0.4671845148989953]","[3, 0, 2, 1, 0, 3, 3, 2, 0, 2, 3, 3, 3, 1, 2, 3, 1, 0, 1, 3, 0, 1, 3, 2, 1, 0, 2, 3, 2, 3, 3, 3, 2, 3, 1, 1, 2, 3, 3, 3, 2, 3, 3, 2, 2, 3, 3, 3, 1, 2, 3, 3, 1, 3, 3, 2, 3, 1, 2, 3, 3, 2, 2, 1, 2, 3, 2, 1, 2, 3, 0, 2]",1.0264243342594521,1.0693110354404203
4,"[-5.197251765083325, -4.825479262597068, -4.741227623695174, -4.1016150998176135]","[0.1424668277941688, 0.20662006823939172, 0.22478251316643438, 0.4261305908000051]","[1, 0, 3, 2, 1, 3, 1, 2, 3, 3, 2, 1, 3, 2, 1, 2, 0, 2, 0, 3, 0, 3, 2, 0, 1, 2, 3, 0, 2, 1, 1, 2, 3, 1, 3, 1, 3, 1, 3, 3, 1, 3, 1, 1, 1, 3, 3, 3, 2, 3, 1, 2, 1, 3, 3, 1, 1, 3, 1, 0, 0, 3, 0, 3, 0, 2, 0, 0, 0, 3, 3, 3]",1.2303139307548507,1.0276998379511788
5,"[-4.443667500172722, -4.209581821255938, -4.1034665794979945, -3.6130833823538033]","[0.16768278616406185, 0.21190958458015557, 0.2356328651586179, 0.3847747640971646]","[2, 1, 0, 3, 3, 2, 1, 3, 3, 0, 3, 1, 0, 2, 1, 1, 2, 2, 3, 0, 1, 0, 3, 0, 3, 2, 1, 3, 2, 2, 1, 2, 1, 3, 3, 1, 0, 2, 1, 3, 1, 2, 3, 2, 2, 2, 3, 3, 2, 1, 2, 2, 2, 1, 3, 2, 3, 2, 0, 3, 0, 3, 3, 3, 3, 0, 1, 0, 2, 1, 1, 1]",1.210797972706072,0.9628585915173954
6,"[-6.921563235759987, -6.25594677139024, -6.0760020756904884, -4.928341854574715]","[0.07927628971269136, 0.15424705242193526, 0.18465703675929904, 0.5818196211060743]","[0, 2, 3, 1, 3, 2, 1, 1, 3, 2, 1, 2, 1, 2, 2, 3, 0, 3, 3, 3, 1, 3, 3, 0, 1, 2, 3, 3, 2, 1, 3, 0, 3, 3, 3, 3, 3, 0, 0, 2, 3, 1, 3, 3, 3, 3, 2, 1, 3, 3, 3, 3, 3, 3, 1, 3, 2, 3, 2, 3, 1, 3, 3, 3, 3, 0, 1, 1, 0, 1, 2, 3]",0.8326543749094379,1.1815007320473294
7,"[-5.483414970204096, -5.036873531254813, -4.873557564745303, -4.146149300729185]","[0.1217777356205049, 0.1903261125949932, 0.22409161178957648, 0.4638045399949254]","[3, 1, 2, 0, 3, 0, 2, 3, 3, 3, 2, 0, 1, 1, 1, 0, 0, 1, 1, 3, 2, 2, 2, 3, 1, 3, 1, 2, 3, 3, 2, 1, 2, 1, 3, 3, 2, 3, 1, 3, 1, 3, 3, 1, 3, 3, 3, 3, 2, 2, 0, 3, 0, 3, 0, 3, 2, 3, 0, 0, 3, 0, 3, 1, 1, 1, 2, 3, 3, 2, 2, 0]",0.8639960245002192,1.079699372347367
8,"[-4.364154624054237, -4.091076985773708, -4.00572987675805, -3.52766058004521]","[0.16519817304608556, 0.21707077235716818, 0.23641070059194072, 0.38132035400480546]","[0, 1, 3, 2, 3, 3, 3, 3, 3, 1, 2, 1, 2, 3, 0, 3, 2, 1, 1, 2, 0, 2, 1, 3, 3, 0, 1, 3, 3, 3, 1, 3, 3, 0, 0, 1, 3, 0, 3, 1, 3, 0, 3, 2, 1, 1, 3, 2, 2, 3, 1, 0, 2, 0, 3, 2, 2, 3, 2, 1, 2, 2, 1, 0, 3, 1, 1, 1, 2, 3, 3, 3]",1.0458140007783236,0.9640189093999073
9,"[-4.321262307765378, -4.066518828077304, -3.988018673597548, -3.5444176889452503]","[0.1706421272102353, 0.2201506357153044, 0.23812891205501774, 0.3710783250194426]","[1, 3, 0, 2, 0, 2, 0, 1, 0, 3, 1, 2, 0, 3, 3, 1, 3, 1, 0, 2, 3, 3, 2, 0, 2, 2, 2, 0, 3, 3, 2, 1, 2, 1, 3, 0, 1, 3, 2, 1, 2, 3, 1, 3, 0, 1, 2, 3, 3, 1, 3, 0, 0, 1, 1, 2, 3, 3, 3, 0, 3, 0, 1, 3, 1, 3, 1, 2, 1, 0, 3, 2]",1.1888866363822514,0.9496503163372221
