Vehicle_label,Road_order,Total_time,Leading_vehicles,Stopped_time,Stop_while_front,Round_number,vehicle_rate
0,"[0, 3]",96.64999999999665,"[-999, -999]","[0, 0]","[0, 0]",1,2
1,"[0, 3]",96.69999999999665,"[0, 0]","[0.05, 0]","[0, 0]",1,2
2,"[0, 3]",96.69999999999665,"[1, 1]","[0.05, 0]","[0, 0]",1,2
3,"[2, 1]",36.45000000000007,"[-999, -999]","[0, 0]","[0, 0]",1,2
4,"[0, 1]",67.44999999999831,"[3, -999]","[0.05, 0]","[0, 0]",1,2
5,"[2, 3]",67.79999999999829,"[2, -999]","[0.05, 0]","[0, 0]",1,2
6,"[0, 3]",96.64999999999665,"[5, -999]","[0.05, 0]","[0, 0]",1,2
7,"[0, 3]",96.69999999999665,"[6, 6]","[0.05, 0]","[0, 0]",1,2
8,"[0, 3]",96.69999999999665,"[7, 7]","[0.05, 0]","[0, 0]",1,2
9,"[2, 1]",36.45000000000007,"[-999, -999]","[0, 0]","[0, 0]",1,2
10,"[0, 1]",67.44999999999831,"[9, -999]","[0.05, 0]","[0, 0]",1,2
11,"[0, 1]",67.44999999999831,"[10, -999]","[0.05, 0]","[0, 0]",1,2
12,"[0, 1]",67.44999999999831,"[11, -999]","[0.05, 0]","[0, 0]",1,2
13,"[2, 1]",41.749999999999766,"[11, 12]","[0.05, 0]","[0, 0]",1,2
14,"[0, 1]",67.44999999999831,"[13, -999]","[0.05, 0]","[0, 0]",1,2
15,"[2, 1]",41.79999999999976,"[-999, 14]","[0, 0]","[0, 0]",1,2
16,"[2, 1]",36.45000000000007,"[15, -999]","[0.05, 0]","[0, 0]",1,2
17,"[2, 1]",36.45000000000007,"[16, -999]","[0.05, 0]","[0, 0]",1,2
18,"[0, 1]",67.44999999999831,"[17, -999]","[0.05, 0]","[0, 0]",1,2
19,"[0, 1]",67.44999999999831,"[18, -999]","[0.05, 0]","[0, 0]",1,2
20,"[2, 1]",41.69999999999977,"[18, 19]","[0.05, 0]","[0, 0]",1,2
21,"[2, 1]",36.45000000000007,"[20, -999]","[0.05, 0]","[0, 0]",1,2
22,"[0, 3]",96.64999999999665,"[-999, -999]","[0, 0]","[0, 0]",1,2
23,"[2, 1]",36.45000000000007,"[-999, -999]","[0, 0]","[0, 0]",1,2
24,"[2, 1]",36.45000000000007,"[23, -999]","[0.05, 0]","[0, 0]",1,2
25,"[2, 3]",67.79999999999829,"[22, -999]","[0.05, 0]","[0, 0]",1,2
26,"[0, 3]",96.64999999999665,"[25, -999]","[0.05, 0]","[0, 0]",1,2
27,"[0, 1]",67.44999999999831,"[26, -999]","[0.05, 0]","[0, 0]",1,2
28,"[2, 1]",41.64999999999977,"[-999, 27]","[0, 0]","[0, 0]",1,2
29,"[2, 1]",36.45000000000007,"[28, -999]","[0.05, 0]","[0, 0]",1,2
30,"[2, 3]",67.79999999999829,"[-999, -999]","[0, 0]","[0, 0]",1,2
31,"[2, 1]",36.45000000000007,"[-999, -999]","[0, 0]","[0, 0]",1,2
32,"[2, 3]",67.79999999999829,"[30, -999]","[0.05, 0]","[0, 0]",1,2
33,"[2, 3]",67.94999999999828,"[32, 32]","[0.05, 0]","[0, 0]",1,2
34,"[2, 3]",67.94999999999828,"[33, 33]","[0.05, 0]","[0, 0]",1,2
35,"[2, 3]",67.94999999999828,"[34, 34]","[0.05, 0]","[0, 0]",1,2
36,"[2, 3]",67.94999999999828,"[35, 35]","[0.05, 0]","[0, 0]",1,2
37,"[2, 3]",67.94999999999828,"[36, 36]","[0.05, 0]","[0, 0]",1,2
38,"[2, 1]",36.45000000000007,"[-999, -999]","[0, 0]","[0, 0]",1,2
39,"[2, 1]",36.45000000000007,"[38, -999]","[0.05, 0]","[0, 0]",1,2
40,"[2, 3]",67.79999999999829,"[-999, -999]","[0, 0]","[0, 0]",1,2
41,"[2, 3]",67.94999999999828,"[40, 40]","[0.05, 0]","[0, 0]",1,2
42,"[0, 1]",67.44999999999831,"[-999, -999]","[0, 0]","[0, 0]",1,2
43,"[0, 3]",96.64999999999665,"[42, -999]","[0.05, 0]","[0, 0]",1,2
44,"[0, 1]",67.44999999999831,"[43, -999]","[0.05, 0]","[0, 0]",1,2
45,"[0, 1]",67.44999999999831,"[44, -999]","[0.05, 0]","[0, 0]",1,2
46,"[2, 1]",41.69999999999977,"[44, 45]","[0.05, 0]","[0, 0]",1,2
47,"[0, 1]",67.44999999999831,"[46, -999]","[0.05, 0]","[0, 0]",1,2
48,"[0, 1]",67.44999999999831,"[47, -999]","[0.05, 0]","[0, 0]",1,2
