Vehicle_label,Road_order,Total_time,Leading_vehicles,Stopped_time,Stop_while_front,Round_number,vehicle_rate
0,"[0, 3]",104.84999999999619,"[-999, 23]","[0, 0]","[2.3999999999999995, 0]",1,60
1,"[2, 3]",67.79999999999829,"[-999, -999]","[0, 0]","[0, 0]",1,60
2,"[2, 1]",39.299999999999905,"[1, -999]","[0, 0]","[0, 0]",1,60
3,"[0, 1]",84.84999999999732,"[0, 27]","[5.999999999999987, 0]","[5.999999999999987, 0]",1,60
4,"[2, 1]",42.49999999999972,"[2, 2]","[0, 0]","[0, 0]",1,60
5,"[0, 3]",115.1499999999956,"[3, 0]","[0, 0]","[0, 0]",1,60
6,"[2, 1]",45.84999999999953,"[4, 4]","[0, 0]","[0, 0]",1,60
7,"[0, 1]",89.24999999999707,"[5, 33]","[0, 0]","[0, 0]",1,60
8,"[0, 3]",124.14999999999509,"[7, 35]","[0, 0]","[0, 0]",1,60
9,"[0, 3]",133.4999999999961,"[8, 36]","[3.4999999999999956, 0]","[2.4499999999999993, 0]",1,60
10,"[0, 1]",105.74999999999613,"[9, -999]","[1.0000000000000002, 0]","[0, 0]",1,60
11,"[0, 3]",141.19999999999786,"[10, 39]","[0.3, 0]","[0, 0]",1,60
12,"[0, 1]",114.94999999999561,"[11, 41]","[0, 0]","[0, 0]",1,60
13,"[0, 1]",118.79999999999539,"[12, 12]","[0, 0]","[0, 0]",1,60
14,"[2, 1]",43.19999999999968,"[6, 6]","[0, 0]","[0, 0]",1,60
15,"[0, 3]",154.40000000000086,"[13, 52]","[0, 0]","[0, 0]",1,60
16,"[2, 1]",46.349999999999504,"[14, 14]","[0, 0]","[0, 0]",1,60
17,"[0, 3]",157.6500000000016,"[15, 15]","[0, 0]","[0, 0]",1,60
18,"[2, 3]",74.99999999999788,"[16, 1]","[0, 0]","[0, 0]",1,60
19,"[0, 3]",160.8000000000023,"[17, 17]","[0, 0]","[0, 0]",1,60
20,"[0, 3]",164.90000000000325,"[19, 19]","[0, 0]","[0, 0]",1,60
21,"[0, 1]",137.54999999999703,"[20, 55]","[0, 0]","[0, 0]",1,60
