Vehicle_label,Road_order,Total_time,Leading_vehicles,Stopped_time,Stop_while_front,Round_number,vehicle_rate
0,"[2, 1]",36.45000000000007,"[-999, -999]","[0, 0]","[0, 0]",1,20
1,"[2, 1]",38.249999999999964,"[0, 0]","[0, 0]","[0, 0]",1,20
2,"[2, 3]",69.3499999999982,"[1, -999]","[0, 0]","[0, 0]",1,20
3,"[2, 3]",72.64999999999802,"[2, 2]","[0, 0]","[0, 0]",1,20
4,"[2, 3]",75.14999999999787,"[3, 3]","[0, 0]","[0, 0]",1,20
5,"[2, 1]",45.69999999999954,"[4, -999]","[0, 0]","[0, 0]",1,20
6,"[0, 3]",96.89999999999664,"[-999, 11]","[0, 0]","[0, 0]",1,20
7,"[0, 1]",71.2499999999981,"[6, 13]","[0, 0]","[0, 0]",1,20
8,"[0, 1]",72.849999999998,"[7, 7]","[0, 0]","[0, 0]",1,20
9,"[0, 1]",80.29999999999758,"[8, 19]","[2.8999999999999977, 0]","[2.8999999999999977, 0]",1,20
10,"[0, 3]",109.7999999999959,"[9, 18]","[0, 0]","[0, 0]",1,20
11,"[2, 3]",68.29999999999826,"[5, 4]","[0, 0]","[0, 0]",1,20
12,"[0, 1]",79.54999999999762,"[10, 22]","[0, 0]","[0, 0]",1,20
13,"[2, 1]",36.60000000000006,"[11, 5]","[0, 0]","[0, 0]",1,20
14,"[0, 1]",78.54999999999768,"[12, 12]","[0, 0]","[0, 0]",1,20
15,"[0, 3]",110.64999999999586,"[14, 25]","[0, 0]","[0, 0]",1,20
16,"[2, 3]",72.39999999999803,"[13, 6]","[0, 0]","[0, 0]",1,20
17,"[0, 3]",110.69999999999585,"[15, 15]","[0, 0]","[0, 0]",1,20
18,"[2, 3]",71.49999999999808,"[16, 16]","[0, 0]","[0, 0]",1,20
19,"[2, 1]",43.99999999999964,"[18, 8]","[0, 0]","[0, 0]",1,20
20,"[0, 1]",79.69999999999762,"[17, 31]","[0, 0]","[0, 0]",1,20
21,"[0, 1]",81.04999999999754,"[20, 20]","[0, 0]","[0, 0]",1,20
22,"[2, 1]",43.79999999999965,"[19, 9]","[0, 0]","[0, 0]",1,20
23,"[0, 1]",79.9499999999976,"[21, 21]","[0, 0]","[0, 0]",1,20
24,"[0, 1]",81.99999999999748,"[23, 23]","[0, 0]","[0, 0]",1,20
25,"[2, 3]",70.29999999999815,"[22, 10]","[0, 0]","[0, 0]",1,20
26,"[0, 3]",111.04999999999583,"[24, 36]","[0, 0]","[0, 0]",1,20
27,"[0, 3]",114.14999999999566,"[26, 26]","[0, 0]","[0, 0]",1,20
28,"[2, 1]",39.04999999999992,"[25, 14]","[0, 0]","[0, 0]",1,20
29,"[2, 1]",40.94999999999981,"[28, 28]","[0, 0]","[0, 0]",1,20
30,"[0, 3]",110.49999999999586,"[27, 27]","[0, 0]","[0, 0]",1,20
31,"[2, 1]",38.84999999999993,"[29, 29]","[0, 0]","[0, 0]",1,20
32,"[0, 1]",81.49999999999751,"[30, 44]","[0, 0]","[0, 0]",1,20
33,"[0, 3]",113.3999999999957,"[32, 45]","[0, 0]","[0, 0]",1,20
34,"[0, 3]",120.94999999999527,"[33, 48]","[3.2499999999999964, 0]","[3.2499999999999964, 0]",1,20
35,"[2, 3]",68.39999999999826,"[31, 17]","[0, 0]","[0, 0]",1,20
36,"[2, 3]",71.49999999999808,"[35, 35]","[0, 0]","[0, 0]",1,20
37,"[0, 1]",85.09999999999731,"[34, 49]","[0, 0]","[0, 0]",1,20
38,"[0, 1]",87.14999999999719,"[37, 37]","[0, 0]","[0, 0]",1,20
39,"[2, 1]",39.54999999999989,"[36, 24]","[0, 0]","[0, 0]",1,20
40,"[2, 1]",41.49999999999978,"[39, 39]","[0, 0]","[0, 0]",1,20
41,"[0, 1]",83.04999999999742,"[38, 38]","[0, 0]","[0, 0]",1,20
42,"[2, 1]",39.649999999999885,"[40, 40]","[0, 0]","[0, 0]",1,20
43,"[0, 1]",82.04999999999748,"[41, 41]","[0, 0]","[0, 0]",1,20
44,"[2, 1]",37.45000000000001,"[42, 42]","[0, 0]","[0, 0]",1,20
45,"[2, 3]",71.0999999999981,"[44, 30]","[0, 0]","[0, 0]",1,20
46,"[0, 1]",84.09999999999737,"[43, 58]","[3.349999999999996, 0]","[3.349999999999996, 0]",1,20
47,"[2, 1]",38.949999999999925,"[45, 32]","[0, 0]","[0, 0]",1,20
48,"[2, 3]",73.19999999999798,"[47, 33]","[0, 0]","[0, 0]",1,20
49,"[2, 1]",43.09999999999969,"[48, 47]","[0, 0]","[0, 0]",1,20
50,"[0, 1]",81.14999999999753,"[46, 60]","[2.8999999999999977, 0]","[2.8999999999999977, 0]",1,20
51,"[2, 3]",74.49999999999791,"[49, 34]","[0, 0]","[0, 0]",1,20
52,"[0, 3]",108.99999999999595,"[50, 62]","[0, 0]","[0, 0]",1,20
53,"[2, 3]",73.24999999999798,"[51, 51]","[0, 0]","[0, 0]",1,20
54,"[2, 3]",75.09999999999788,"[53, 53]","[0, 0]","[0, 0]",1,20
55,"[2, 3]",76.89999999999777,"[54, 54]","[0, 0]","[0, 0]",1,20
56,"[0, 3]",102.54999999999632,"[52, 52]","[0, 0]","[0, 0]",1,20
57,"[0, 3]",118.6999999999954,"[56, 69]","[8.299999999999983, 0]","[8.299999999999983, 0]",1,20
58,"[2, 1]",40.74999999999982,"[55, 43]","[0, 0]","[0, 0]",1,20
59,"[2, 3]",72.849999999998,"[58, 55]","[0, 0]","[0, 0]",1,20
60,"[2, 1]",45.04999999999958,"[59, 46]","[0, 0]","[0, 0]",1,20
61,"[0, 3]",119.99999999999532,"[57, 74]","[5.649999999999988, 0]","[5.649999999999988, 0]",1,20
62,"[2, 3]",72.79999999999801,"[60, 59]","[0, 0]","[0, 0]",1,20
63,"[0, 1]",86.09999999999725,"[61, 75]","[0, 0]","[0, 0]",1,20
64,"[0, 1]",88.14999999999714,"[63, 63]","[0, 0]","[0, 0]",1,20
65,"[0, 1]",90.19999999999702,"[64, 64]","[0, 0]","[0, 0]",1,20
66,"[0, 1]",92.2499999999969,"[65, 65]","[0, 0]","[0, 0]",1,20
67,"[2, 3]",74.7499999999979,"[62, 56]","[0, 0]","[0, 0]",1,20
68,"[2, 3]",76.5499999999978,"[67, 67]","[0, 0]","[0, 0]",1,20
69,"[2, 3]",78.0999999999977,"[68, 68]","[0, 0]","[0, 0]",1,20
