Vehicle_label,Road_order,Total_time,Leading_vehicles,Stopped_time,Stop_while_front,Round_number,vehicle_rate
0,"[2, 1]",36.45000000000007,"[-999, -999]","[0, 0]","[0, 0]",1,48
1,"[0, 3]",100.9999999999964,"[-999, 14]","[0, 0]","[0, 0]",1,48
2,"[2, 1]",38.69999999999994,"[0, 0]","[0, 0]","[0, 0]",1,48
3,"[2, 3]",71.49999999999808,"[2, -999]","[0, 0]","[0, 0]",1,48
4,"[0, 1]",70.64999999999813,"[1, 17]","[0, 0]","[0, 0]",1,48
5,"[2, 3]",75.19999999999787,"[3, 3]","[0, 0]","[0, 0]",1,48
6,"[0, 3]",104.4999999999962,"[4, 19]","[0, 0]","[0, 0]",1,48
7,"[0, 3]",108.099999999996,"[6, 6]","[0, 0]","[0, 0]",1,48
8,"[2, 3]",76.89999999999777,"[5, 5]","[0, 0]","[0, 0]",1,48
9,"[0, 1]",79.8499999999976,"[7, 22]","[0, 0]","[0, 0]",1,48
10,"[0, 1]",83.69999999999739,"[9, 9]","[0, 0]","[0, 0]",1,48
11,"[0, 1]",87.49999999999717,"[10, 10]","[0, 0]","[0, 0]",1,48
12,"[0, 1]",95.6999999999967,"[11, 25]","[2.3999999999999995, 0]","[2.3999999999999995, 0]",1,48
13,"[2, 3]",75.84999999999783,"[8, 8]","[0, 0]","[0, 0]",1,48
14,"[2, 3]",79.54999999999762,"[13, 13]","[0, 0]","[0, 0]",1,48
15,"[0, 3]",126.09999999999498,"[12, 24]","[0, 0]","[0, 0]",1,48
16,"[0, 3]",131.19999999999558,"[15, 15]","[0, 0]","[0, 0]",1,48
17,"[2, 1]",49.299999999999336,"[14, -999]","[0, 0]","[0, 0]",1,48
18,"[0, 1]",104.19999999999622,"[16, 26]","[0, 0]","[0, 0]",1,48
19,"[2, 3]",83.29999999999741,"[17, 1]","[0, 0]","[0, 0]",1,48
20,"[0, 1]",106.74999999999608,"[18, 18]","[0, 0]","[0, 0]",1,48
21,"[0, 3]",140.74999999999775,"[20, 28]","[0, 0]","[0, 0]",1,48
22,"[2, 1]",53.79999999999908,"[19, 4]","[0, 0]","[0, 0]",1,48
23,"[2, 3]",93.19999999999685,"[22, 7]","[3.349999999999996, 0]","[3.349999999999996, 0]",1,48
24,"[2, 3]",97.5499999999966,"[23, 23]","[0, 0]","[0, 0]",1,48
25,"[2, 1]",75.24999999999787,"[24, 11]","[0, 0]","[0, 0]",1,48
26,"[2, 1]",82.99999999999743,"[25, 12]","[11.700000000000031, 0]","[0, 0]",1,48
27,"[0, 3]",139.2499999999974,"[21, 21]","[0, 0]","[0, 0]",1,48
28,"[2, 3]",121.64999999999523,"[26, 16]","[22.05000000000018, 0]","[0, 0]",1,48
29,"[0, 3]",142.19999999999808,"[27, 27]","[0, 0]","[0, 0]",1,48
30,"[0, 3]",146.14999999999898,"[29, 29]","[0, 0]","[0, 0]",1,48
31,"[0, 1]",121.29999999999525,"[30, 36]","[0, 0]","[0, 0]",1,48
32,"[0, 1]",130.3999999999954,"[31, 37]","[2.5999999999999988, 0]","[2.5999999999999988, 0]",1,48
33,"[2, 1]",96.09999999999668,"[28, 20]","[23.000000000000192, 0]","[3.2999999999999963, 0]",1,48
34,"[2, 1]",99.2499999999965,"[33, 33]","[18.00000000000012, 0]","[0, 0]",1,48
35,"[2, 1]",103.54999999999626,"[34, 34]","[16.400000000000098, 0]","[0, 0]",1,48
36,"[2, 1]",108.199999999996,"[35, 35]","[14.900000000000077, 0]","[0, 0]",1,48
37,"[2, 1]",118.44999999999541,"[36, 31]","[13.450000000000056, 0]","[0, 0]",1,48
38,"[0, 1]",125.94999999999499,"[32, 32]","[0, 0]","[0, 0]",1,48
39,"[0, 3]",158.65000000000182,"[38, 40]","[0, 0]","[0, 0]",1,48
40,"[2, 3]",148.79999999999959,"[37, 30]","[11.950000000000035, 0]","[0, 0]",1,48
41,"[2, 1]",126.09999999999498,"[40, 38]","[10.500000000000014, 0]","[0, 0]",1,48
42,"[0, 1]",130.24999999999537,"[39, 41]","[0, 0]","[0, 0]",1,48
43,"[2, 3]",159.9000000000021,"[41, 39]","[9.800000000000004, 0]","[0, 0]",1,48
44,"[2, 1]",133.09999999999602,"[43, 42]","[10.350000000000012, 0]","[0, 0]",1,48
45,"[0, 3]",163.05000000000283,"[42, 43]","[0, 0]","[0, 0]",1,48
46,"[0, 3]",167.10000000000375,"[45, 45]","[0, 0]","[0, 0]",1,48
47,"[2, 1]",135.09999999999647,"[44, 44]","[9.900000000000006, 0]","[0, 0]",1,48
48,"[2, 3]",174.8500000000055,"[47, 49]","[8.84999999999999, 0]","[0, 0]",1,48
49,"[0, 3]",168.40000000000404,"[46, 46]","[0, 0]","[0, 0]",1,48
50,"[2, 3]",186.90000000000825,"[48, 53]","[10.25000000000001, 0]","[2.7499999999999982, 0]",1,48
51,"[2, 1]",170.8000000000046,"[50, 61]","[14.750000000000075, 0]","[6.5999999999999845, 0]",1,48
52,"[0, 3]",174.50000000000543,"[49, 48]","[2.3999999999999995, 0]","[2.3999999999999995, 0]",1,48
53,"[0, 3]",177.9500000000062,"[52, 52]","[0, 0]","[0, 0]",1,48
54,"[2, 3]",202.5500000000118,"[51, 69]","[7.84999999999998, 0]","[0, 0]",1,48
55,"[2, 3]",212.80000000001414,"[54, 73]","[12.750000000000046, 0]","[3.2499999999999964, 0]",1,48
56,"[2, 3]",217.10000000001511,"[55, 55]","[10.95000000000002, 0]","[0, 0]",1,48
57,"[2, 3]",221.55000000001613,"[56, 56]","[12.250000000000039, 0]","[0, 0]",1,48
58,"[2, 3]",226.05000000001715,"[57, 57]","[13.100000000000051, 0]","[0, 0]",1,48
59,"[0, 1]",144.0499999999985,"[53, -999]","[0, 0]","[0, 0]",1,48
60,"[0, 1]",147.84999999999937,"[59, 59]","[0, 0]","[0, 0]",1,48
61,"[0, 1]",151.65000000000023,"[60, 60]","[0, 0]","[0, 0]",1,48
62,"[2, 1]",195.0500000000101,"[58, 78]","[14.900000000000077, 0]","[0, 0]",1,48
63,"[2, 1]",199.9000000000112,"[62, 62]","[16.850000000000104, 0]","[0, 0]",1,48
64,"[2, 1]",204.40000000001223,"[63, 63]","[20.65000000000016, 0]","[0, 0]",1,48
65,"[2, 1]",208.80000000001323,"[64, 64]","[24.35000000000021, 0]","[0, 0]",1,48
66,"[2, 3]",244.00000000002123,"[65, 58]","[26.35000000000024, 0]","[0, 0]",1,48
67,"[2, 3]",249.2000000000224,"[66, 66]","[26.40000000000024, 0]","[0, 0]",1,48
68,"[2, 3]",253.85000000002347,"[67, 67]","[38.79999999999993, 0]","[0, 0]",1,48
69,"[0, 3]",176.40000000000586,"[61, 50]","[0, 0]","[0, 0]",1,48
70,"[2, 3]",257.05000000002417,"[68, 68]","[39.999999999999865, 0]","[0, 0]",1,48
71,"[2, 1]",230.05000000001806,"[70, -999]","[38.89999999999993, 0]","[0, 0]",1,48
72,"[0, 1]",148.3999999999995,"[69, 51]","[0, 0]","[0, 0]",1,48
73,"[0, 3]",183.6500000000075,"[72, 54]","[0, 0]","[0, 0]",1,48
74,"[2, 3]",263.3500000000256,"[71, 70]","[39.999999999999865, 0]","[0, 0]",1,48
75,"[0, 1]",155.9500000000012,"[73, 72]","[0, 0]","[0, 0]",1,48
76,"[0, 1]",159.75000000000207,"[75, 75]","[0, 0]","[0, 0]",1,48
77,"[2, 1]",234.90000000001916,"[74, 71]","[40.29999999999985, 0]","[0, 0]",1,48
78,"[0, 1]",162.25000000000264,"[76, 76]","[0, 0]","[0, 0]",1,48
79,"[2, 3]",269.20000000002693,"[77, 74]","[40.24999999999985, 0]","[0, 0]",1,48
0,"[2, 3]",67.79999999999829,"[-999, -999]","[0, 0]","[0, 0]",2,48
1,"[2, 3]",72.74999999999801,"[0, 0]","[0, 0]","[0, 0]",2,48
2,"[0, 3]",96.89999999999664,"[-999, 6]","[0, 0]","[0, 0]",2,48
3,"[2, 1]",40.39999999999984,"[1, -999]","[0, 0]","[0, 0]",2,48
4,"[2, 3]",75.24999999999787,"[3, 1]","[0, 0]","[0, 0]",2,48
5,"[0, 1]",78.44999999999769,"[2, 15]","[2.799999999999998, 0]","[2.799999999999998, 0]",2,48
6,"[2, 3]",78.2499999999977,"[4, 4]","[0, 0]","[0, 0]",2,48
7,"[2, 1]",50.399999999999274,"[6, 3]","[0, 0]","[0, 0]",2,48
8,"[0, 3]",109.09999999999594,"[5, 20]","[0, 0]","[0, 0]",2,48
9,"[0, 3]",113.2999999999957,"[8, 8]","[0, 0]","[0, 0]",2,48
10,"[2, 1]",51.99999999999918,"[7, 7]","[0, 0]","[0, 0]",2,48
11,"[2, 1]",55.849999999998964,"[10, 10]","[0, 0]","[0, 0]",2,48
12,"[2, 1]",59.49999999999876,"[11, 11]","[0, 0]","[0, 0]",2,48
13,"[0, 1]",83.14999999999742,"[9, 5]","[0, 0]","[0, 0]",2,48
14,"[0, 3]",117.99999999999544,"[13, 26]","[0, 0]","[0, 0]",2,48
15,"[2, 1]",60.29999999999871,"[12, 12]","[0, 0]","[0, 0]",2,48
16,"[0, 1]",90.94999999999698,"[14, 27]","[0, 0]","[0, 0]",2,48
17,"[0, 3]",125.99999999999498,"[16, 29]","[0, 0]","[0, 0]",2,48
18,"[0, 3]",130.09999999999533,"[17, 17]","[0, 0]","[0, 0]",2,48
19,"[0, 1]",105.09999999999617,"[18, 31]","[0, 0]","[0, 0]",2,48
20,"[2, 3]",87.84999999999715,"[15, 2]","[0, 0]","[0, 0]",2,48
21,"[0, 1]",106.99999999999606,"[19, 19]","[0, 0]","[0, 0]",2,48
22,"[0, 1]",110.74999999999585,"[21, 21]","[0, 0]","[0, 0]",2,48
23,"[0, 1]",114.44999999999564,"[22, 22]","[0, 0]","[0, 0]",2,48
24,"[0, 1]",118.24999999999542,"[23, 23]","[0, 0]","[0, 0]",2,48
25,"[0, 3]",151.5000000000002,"[24, 36]","[0, 0]","[0, 0]",2,48
26,"[2, 3]",97.4999999999966,"[20, 9]","[6.699999999999984, 0]","[6.699999999999984, 0]",2,48
27,"[2, 1]",70.84999999999812,"[26, 13]","[0, 0]","[0, 0]",2,48
28,"[0, 1]",122.89999999999516,"[25, 24]","[0, 0]","[0, 0]",2,48
29,"[2, 3]",105.04999999999617,"[27, 14]","[0, 0]","[0, 0]",2,48
