Vehicle_label,Road_order,Total_time,Leading_vehicles,Stopped_time,Stop_while_front,Round_number,vehicle_rate
0,"[0, 3]",97.5499999999966,"[-999, 3]","[0, 0]","[0, 0]",1,8
1,"[0, 3]",100.64999999999642,"[0, 4]","[0, 0]","[0, 0]",1,8
2,"[0, 3]",102.54999999999632,"[1, 5]","[0, 0]","[0, 0]",1,8
3,"[2, 3]",67.79999999999829,"[-999, -999]","[0, 0]","[0, 0]",1,8
4,"[2, 3]",73.049999999998,"[3, 0]","[0, 0]","[0, 0]",1,8
5,"[2, 3]",75.29999999999787,"[4, 1]","[0, 0]","[0, 0]",1,8
6,"[2, 3]",77.24999999999775,"[5, 2]","[3.2999999999999963, 0]","[3.2999999999999963, 0]",1,8
7,"[0, 1]",67.44999999999831,"[2, -999]","[0, 0]","[0, 0]",1,8
8,"[2, 3]",69.2999999999982,"[6, 6]","[0, 0]","[0, 0]",1,8
9,"[0, 3]",96.84999999999664,"[7, 10]","[0, 0]","[0, 0]",1,8
10,"[2, 3]",68.29999999999826,"[8, 8]","[0, 0]","[0, 0]",1,8
11,"[0, 3]",97.24999999999662,"[9, 13]","[0, 0]","[0, 0]",1,8
12,"[2, 1]",36.70000000000005,"[10, 7]","[0, 0]","[0, 0]",1,8
13,"[2, 3]",72.69999999999801,"[12, 9]","[0, 0]","[0, 0]",1,8
14,"[0, 1]",67.49999999999831,"[11, 16]","[0, 0]","[0, 0]",1,8
15,"[2, 3]",72.899999999998,"[13, 11]","[0, 0]","[0, 0]",1,8
16,"[2, 1]",36.70000000000005,"[15, -999]","[0, 0]","[0, 0]",1,8
17,"[0, 3]",96.69999999999665,"[14, 15]","[0, 0]","[0, 0]",1,8
18,"[2, 1]",41.64999999999977,"[16, 14]","[0, 0]","[0, 0]",1,8
19,"[0, 3]",96.89999999999664,"[17, 17]","[0, 0]","[0, 0]",1,8
20,"[0, 3]",97.89999999999658,"[19, 19]","[0, 0]","[0, 0]",1,8
21,"[0, 3]",101.49999999999638,"[20, 24]","[0, 0]","[0, 0]",1,8
22,"[0, 3]",99.3999999999965,"[21, 21]","[0, 0]","[0, 0]",1,8
23,"[2, 1]",36.45000000000007,"[18, -999]","[0, 0]","[0, 0]",1,8
24,"[2, 3]",73.84999999999795,"[23, 20]","[0, 0]","[0, 0]",1,8
25,"[0, 3]",97.79999999999659,"[22, 28]","[0, 0]","[0, 0]",1,8
26,"[0, 3]",100.79999999999642,"[25, 29]","[0, 0]","[0, 0]",1,8
27,"[2, 1]",36.45000000000007,"[24, -999]","[0, 0]","[0, 0]",1,8
