Vehicle_label,Road_order,Total_time,Leading_vehicles,Stopped_time,Stop_while_front,Round_number,vehicle_rate
0,"[2, 1]",36.45000000000007,"[-999, -999]","[0, 0]","[0, 0]",1,6
1,"[2, 1]",36.500000000000064,"[0, 0]","[0.05, 0]","[0, 0]",1,6
2,"[0, 1]",67.44999999999831,"[-999, -999]","[0, 0]","[0, 0]",1,6
3,"[0, 3]",97.04999999999663,"[2, 4]","[0.05, 0]","[0, 0]",1,6
4,"[2, 3]",67.79999999999829,"[-999, -999]","[0, 0]","[0, 0]",1,6
5,"[2, 1]",41.49999999999978,"[4, 2]","[0.05, 0]","[0, 0]",1,6
6,"[0, 1]",67.44999999999831,"[3, -999]","[0.05, 0]","[0, 0]",1,6
7,"[2, 1]",36.500000000000064,"[5, 5]","[0.05, 0]","[0, 0]",1,6
8,"[0, 1]",67.49999999999831,"[6, 9]","[0.05, 0]","[0, 0]",1,6
9,"[2, 1]",41.49999999999978,"[7, 6]","[0.05, 0]","[0, 0]",1,6
10,"[2, 3]",67.94999999999828,"[9, 3]","[0.05, 0]","[0, 0]",1,6
11,"[2, 1]",41.599999999999774,"[10, 8]","[0.05, 0]","[0, 0]",1,6
12,"[0, 1]",67.44999999999831,"[8, -999]","[0.05, 0]","[0, 0]",1,6
13,"[0, 3]",96.94999999999663,"[12, -999]","[0.05, 0]","[0, 0]",1,6
14,"[0, 3]",97.39999999999661,"[13, 13]","[0.05, 0]","[0, 0]",1,6
15,"[0, 3]",97.39999999999661,"[14, 14]","[0.05, 0]","[0, 0]",1,6
16,"[0, 1]",67.79999999999829,"[15, -999]","[0.05, 0]","[0, 0]",1,6
17,"[0, 1]",67.99999999999828,"[16, 19]","[0.05, 0]","[0, 0]",1,6
18,"[0, 1]",67.84999999999829,"[17, 17]","[0.05, 0]","[0, 0]",1,6
19,"[2, 1]",42.49999999999972,"[-999, 16]","[0, 0]","[0, 0]",1,6
20,"[0, 3]",97.19999999999662,"[18, 22]","[0.05, 0]","[0, 0]",1,6
21,"[0, 1]",67.79999999999829,"[20, -999]","[0.05, 0]","[0, 0]",1,6
22,"[2, 3]",67.89999999999829,"[15, 15]","[0.05, 0]","[0, 0]",1,6
23,"[2, 3]",73.049999999998,"[22, 20]","[0.05, 0]","[0, 0]",1,6
24,"[2, 1]",42.34999999999973,"[23, 21]","[0.05, 0]","[0, 0]",1,6
25,"[0, 1]",67.44999999999831,"[21, -999]","[0.05, 0]","[0, 0]",1,6
26,"[2, 3]",67.99999999999828,"[24, 23]","[0.05, 0]","[0, 0]",1,6
27,"[0, 3]",96.69999999999665,"[25, 26]","[0.05, 0]","[0, 0]",1,6
28,"[2, 1]",41.79999999999976,"[26, 25]","[0.05, 0]","[0, 0]",1,6
29,"[2, 1]",37.000000000000036,"[28, 28]","[0.05, 0]","[0, 0]",1,6
30,"[2, 3]",72.79999999999801,"[29, 27]","[0.05, 0]","[0, 0]",1,6
31,"[2, 1]",36.60000000000006,"[30, -999]","[0.05, 0]","[0, 0]",1,6
32,"[0, 1]",67.44999999999831,"[29, -999]","[0.05, 0]","[0, 0]",1,6
33,"[0, 1]",67.84999999999829,"[32, 32]","[0.05, 0]","[0, 0]",1,6
34,"[2, 3]",67.94999999999828,"[30, 30]","[0.05, 0]","[0, 0]",1,6
35,"[2, 3]",68.59999999999825,"[34, 34]","[0.05, 0]","[0, 0]",1,6
36,"[0, 1]",67.49999999999831,"[33, 38]","[0.05, 0]","[0, 0]",1,6
37,"[0, 3]",96.99999999999663,"[36, -999]","[0.05, 0]","[0, 0]",1,6
38,"[2, 1]",36.500000000000064,"[33, -999]","[0.05, 0]","[0, 0]",1,6
39,"[2, 1]",41.79999999999976,"[38, 36]","[0.05, 0]","[0, 0]",1,6
40,"[2, 1]",37.000000000000036,"[39, 39]","[0.05, 0]","[0, 0]",1,6
41,"[2, 1]",36.55000000000006,"[40, 40]","[0.05, 0]","[0, 0]",1,6
42,"[0, 1]",67.44999999999831,"[39, -999]","[0.05, 0]","[0, 0]",1,6
43,"[2, 1]",36.500000000000064,"[41, -999]","[0.05, 0]","[0, 0]",1,6
44,"[0, 3]",96.69999999999665,"[42, -999]","[0.05, 0]","[0, 0]",1,6
45,"[0, 1]",67.79999999999829,"[44, 47]","[0.05, 0]","[0, 0]",1,6
46,"[0, 1]",67.99999999999828,"[45, 48]","[0.05, 0]","[0, 0]",1,6
47,"[2, 1]",36.500000000000064,"[42, -999]","[0.05, 0]","[0, 0]",1,6
48,"[2, 1]",42.449999999999726,"[47, 45]","[0.05, 0]","[0, 0]",1,6
49,"[0, 3]",96.69999999999665,"[46, -999]","[0.05, 0]","[0, 0]",1,6
50,"[2, 1]",36.650000000000055,"[48, 46]","[0.05, 0]","[0, 0]",1,6
51,"[0, 1]",67.49999999999831,"[49, -999]","[0.05, 0]","[0, 0]",1,6
52,"[0, 1]",67.84999999999829,"[51, 51]","[0.05, 0]","[0, 0]",1,6
53,"[0, 1]",67.84999999999829,"[52, 52]","[0.05, 0]","[0, 0]",1,6
54,"[0, 1]",67.84999999999829,"[53, 53]","[0.05, 0]","[0, 0]",1,6
55,"[2, 3]",67.94999999999828,"[49, 49]","[0.05, 0]","[0, 0]",1,6
56,"[0, 1]",67.49999999999831,"[54, 57]","[0.05, 0]","[0, 0]",1,6
57,"[2, 1]",42.04999999999975,"[55, 54]","[0.05, 0]","[0, 0]",1,6
58,"[0, 3]",96.79999999999664,"[56, 59]","[0.05, 0]","[0, 0]",1,6
59,"[2, 3]",67.89999999999829,"[57, 55]","[0.05, 0]","[0, 0]",1,6
60,"[2, 1]",36.60000000000006,"[59, 56]","[0.05, 0]","[0, 0]",1,6
61,"[0, 1]",67.44999999999831,"[58, -999]","[0.05, 0]","[0, 0]",1,6
62,"[2, 3]",68.44999999999825,"[60, 58]","[0.05, 0]","[0, 0]",1,6
63,"[2, 3]",68.64999999999824,"[62, 62]","[0.05, 0]","[0, 0]",1,6
64,"[2, 3]",68.64999999999824,"[63, 63]","[0.05, 0]","[0, 0]",1,6
65,"[2, 3]",68.64999999999824,"[64, 64]","[0.05, 0]","[0, 0]",1,6
66,"[2, 3]",68.64999999999824,"[65, 65]","[0.05, 0]","[0, 0]",1,6
67,"[0, 3]",96.69999999999665,"[64, 66]","[0.05, 0]","[0, 0]",1,6
68,"[0, 3]",98.59999999999654,"[67, 70]","[0.05, 0]","[0, 0]",1,6
69,"[0, 1]",67.79999999999829,"[68, -999]","[0.05, 0]","[0, 0]",1,6
70,"[2, 3]",72.59999999999802,"[66, 67]","[0.05, 0]","[0, 0]",1,6
71,"[0, 3]",96.79999999999664,"[69, 72]","[0.05, 0]","[0, 0]",1,6
72,"[2, 3]",68.59999999999825,"[70, 68]","[0.05, 0]","[0, 0]",1,6
73,"[0, 3]",96.79999999999664,"[71, 71]","[0.05, 0]","[0, 0]",1,6
74,"[2, 1]",36.500000000000064,"[72, -999]","[0.05, 0]","[0, 0]",1,6
75,"[0, 3]",97.29999999999661,"[73, 77]","[0.05, 0]","[0, 0]",1,6
76,"[0, 3]",97.34999999999661,"[75, 75]","[0.05, 0]","[0, 0]",1,6
77,"[2, 3]",68.44999999999825,"[71, 73]","[0.05, 0]","[0, 0]",1,6
78,"[0, 3]",96.79999999999664,"[76, 76]","[0.05, 0]","[0, 0]",1,6
79,"[2, 1]",36.45000000000007,"[77, -999]","[0.05, 0]","[0, 0]",1,6
0,"[0, 1]",67.44999999999831,"[-999, 2]","[0, 0]","[0, 0]",2,6
1,"[0, 1]",67.84999999999829,"[0, 0]","[0.05, 0]","[0, 0]",2,6
2,"[2, 1]",36.45000000000007,"[-999, -999]","[0, 0]","[0, 0]",2,6
3,"[0, 1]",67.49999999999831,"[1, -999]","[0.05, 0]","[0, 0]",2,6
4,"[0, 1]",67.84999999999829,"[3, 3]","[0.05, 0]","[0, 0]",2,6
5,"[0, 3]",97.5499999999966,"[4, 7]","[0.05, 0]","[0, 0]",2,6
6,"[2, 3]",67.79999999999829,"[-999, -999]","[0, 0]","[0, 0]",2,6
7,"[2, 3]",68.54999999999825,"[6, 6]","[0.05, 0]","[0, 0]",2,6
8,"[2, 3]",73.19999999999798,"[7, 5]","[0.05, 0]","[0, 0]",2,6
9,"[0, 3]",96.69999999999665,"[5, 8]","[0.05, 0]","[0, 0]",2,6
10,"[0, 1]",67.7499999999983,"[9, -999]","[0.05, 0]","[0, 0]",2,6
11,"[0, 3]",97.09999999999663,"[10, 12]","[0.05, 0]","[0, 0]",2,6
12,"[2, 3]",72.64999999999802,"[8, 9]","[0.05, 0]","[0, 0]",2,6
13,"[0, 1]",67.49999999999831,"[11, -999]","[0.05, 0]","[0, 0]",2,6
14,"[2, 1]",36.60000000000006,"[12, 10]","[0.05, 0]","[0, 0]",2,6
15,"[2, 3]",68.49999999999825,"[14, 11]","[0.05, 0]","[0, 0]",2,6
16,"[2, 1]",41.84999999999976,"[15, 13]","[0.05, 0]","[0, 0]",2,6
17,"[2, 3]",68.09999999999827,"[16, 15]","[0.05, 0]","[0, 0]",2,6
18,"[2, 3]",68.59999999999825,"[17, 17]","[0.05, 0]","[0, 0]",2,6
19,"[0, 1]",67.44999999999831,"[16, -999]","[0.05, 0]","[0, 0]",2,6
20,"[0, 1]",67.94999999999828,"[19, 22]","[0.05, 0]","[0, 0]",2,6
21,"[0, 3]",96.99999999999663,"[20, -999]","[0.05, 0]","[0, 0]",2,6
22,"[2, 1]",41.79999999999976,"[-999, 19]","[0, 0]","[0, 0]",2,6
23,"[2, 1]",42.299999999999734,"[22, 20]","[0.05, 0]","[0, 0]",2,6
24,"[2, 3]",73.24999999999798,"[23, 21]","[0.05, 0]","[0, 0]",2,6
25,"[2, 1]",36.60000000000006,"[24, 23]","[0.05, 0]","[0, 0]",2,6
26,"[0, 1]",67.44999999999831,"[23, -999]","[0.05, 0]","[0, 0]",2,6
27,"[2, 1]",36.500000000000064,"[25, -999]","[0.05, 0]","[0, 0]",2,6
28,"[2, 3]",67.94999999999828,"[27, 24]","[0.05, 0]","[0, 0]",2,6
29,"[0, 1]",67.44999999999831,"[26, -999]","[0.05, 0]","[0, 0]",2,6
30,"[2, 1]",36.60000000000006,"[28, 26]","[0.05, 0]","[0, 0]",2,6
31,"[2, 3]",67.94999999999828,"[30, 28]","[0.05, 0]","[0, 0]",2,6
32,"[0, 3]",96.69999999999665,"[29, 31]","[0.05, 0]","[0, 0]",2,6
33,"[0, 3]",97.29999999999661,"[32, 32]","[0.05, 0]","[0, 0]",2,6
34,"[0, 3]",97.39999999999661,"[33, 33]","[0.05, 0]","[0, 0]",2,6
35,"[0, 3]",97.39999999999661,"[34, 34]","[0.05, 0]","[0, 0]",2,6
36,"[2, 1]",36.45000000000007,"[-999, -999]","[0, 0]","[0, 0]",2,6
37,"[0, 1]",67.49999999999831,"[35, -999]","[0.05, 0]","[0, 0]",2,6
38,"[0, 1]",67.84999999999829,"[37, 37]","[0.05, 0]","[0, 0]",2,6
39,"[2, 3]",68.54999999999825,"[34, 35]","[0.05, 0]","[0, 0]",2,6
40,"[2, 3]",68.64999999999824,"[39, 39]","[0.05, 0]","[0, 0]",2,6
41,"[0, 3]",97.14999999999662,"[38, 43]","[0.05, 0]","[0, 0]",2,6
42,"[2, 1]",36.650000000000055,"[40, 38]","[0.05, 0]","[0, 0]",2,6
43,"[2, 3]",67.94999999999828,"[42, 40]","[0.05, 0]","[0, 0]",2,6
44,"[0, 1]",67.44999999999831,"[41, -999]","[0.05, 0]","[0, 0]",2,6
45,"[0, 3]",97.04999999999663,"[44, 46]","[0.05, 0]","[0, 0]",2,6
46,"[2, 3]",68.04999999999828,"[41, 41]","[0.05, 0]","[0, 0]",2,6
47,"[0, 3]",97.24999999999662,"[45, 49]","[0.05, 0]","[0, 0]",2,6
48,"[0, 3]",98.69999999999654,"[47, 50]","[0.05, 0]","[0, 0]",2,6
49,"[2, 3]",68.54999999999825,"[46, 45]","[0.05, 0]","[0, 0]",2,6
50,"[2, 3]",72.999999999998,"[49, 47]","[0.05, 0]","[0, 0]",2,6
51,"[0, 3]",97.24999999999662,"[48, 53]","[0.05, 0]","[0, 0]",2,6
52,"[0, 3]",98.69999999999654,"[51, 54]","[0.05, 0]","[0, 0]",2,6
53,"[2, 3]",68.09999999999827,"[48, 48]","[0.05, 0]","[0, 0]",2,6
54,"[2, 3]",72.849999999998,"[53, 51]","[0.05, 0]","[0, 0]",2,6
55,"[2, 1]",36.55000000000006,"[54, -999]","[0.05, 0]","[0, 0]",2,6
56,"[2, 1]",36.500000000000064,"[55, 55]","[0.05, 0]","[0, 0]",2,6
