Vehicle_label,Road_order,Caused_delay,Count,Total_time
0,0,2.149999999999996,5,98.35999999999656
0,1,1.3136363636363617,11,73.09090909090709
0,2,0.0,29,67.7499999999983
0,3,0.0,55,36.40000000000007
1,0,0.3999999999999999,6,102.81666666666297
1,1,1.5299999999999994,5,74.10999999999794
1,2,0.0,26,69.25576923076744
1,3,0.0,63,37.63968253968253
2,0,5.849999999999987,1,105.79999999999613
2,1,1.8499999999999988,3,72.3666666666647
2,2,0.0,24,69.74374999999817
2,3,0.0,72,38.90833333333326
3,0,0.3833333333333333,6,104.88333333332952
3,1,0.1714285714285714,14,73.40714285714083
3,2,0.0,27,70.10370370370187
3,3,0.0,53,40.417924528301725
4,0,0.8105263157894725,19,101.70526315789111
4,1,1.1923076923076918,13,73.23461538461336
4,2,0.0,34,70.77352941176282
4,3,0.0,34,41.03382352941157
5,0,0.23928571428571413,14,104.56071428571049
5,1,0.5599999999999996,5,74.00999999999794
5,2,0.0,30,71.85999999999807
5,3,0.0,51,41.06470588235275
6,0,0.8083333333333331,6,106.84999999999609
6,1,0.5576923076923076,13,74.68846153845945
6,2,0.0,25,72.68599999999802
6,3,0.0,56,41.72857142857119
7,0,0.711363636363636,22,103.81136363635989
7,1,0.9230769230769222,13,75.35769230769017
7,2,0.0,26,72.71538461538263
7,3,0.0,39,42.73205128205099
8,0,0.2875,8,107.17499999999606
8,1,0.34999999999999976,8,73.88749999999794
8,2,0.0,23,72.74999999999801
8,3,0.2704918032786883,61,43.149999999999686
9,0,0.292857142857143,7,104.62142857142477
9,1,2.1249999999999964,2,88.09999999999714
9,2,0.17931034482758612,29,73.61379310344624
9,3,0.6258064516129024,62,44.03548387096738
10,0,0.5384615384615382,13,103.13461538461173
10,1,0.6865384615384608,26,76.20769230769012
10,2,0.2633333333333329,30,74.22833333333125
10,3,0.4677419354838703,31,44.385483870967356
11,0,0.2321428571428572,14,105.74642857142477
11,1,0.2727272727272725,11,76.91818181817959
11,2,0.8983333333333331,30,75.77999999999784
11,3,1.5822222222222235,45,46.39999999999951
12,0,0.5970588235294114,17,107.38529411764318
12,1,0.9174418604651156,43,76.66976744185826
12,2,1.596428571428568,14,78.62142857142625
12,3,2.1807692307692323,26,48.19038461538401
13,0,0.2599999999999999,40,107.33624999999604
13,1,0.43783783783783736,37,78.85675675675442
13,2,4.954545454545476,11,82.3863636363611
13,3,4.675000000000022,12,49.62916666666598
14,0,0.3749999999999998,34,109.64411764705473
