Vehicle_label,Road_order,Caused_delay,Count,Total_time
0,0,1.9166666666666636,6,102.95833333332962
0,1,0.7299999999999998,10,71.36499999999809
0,2,0.0,38,67.7499999999983
0,3,0.0,46,36.40000000000007
1,0,1.8062499999999977,8,99.69999999999648
1,1,1.2833333333333328,6,74.81666666666456
1,2,0.0,29,69.14655172413615
1,3,0.0,57,37.3982456140351
2,0,2.599999999999996,3,103.21666666666295
2,1,0.7149999999999999,10,77.38499999999775
2,2,0.0,31,69.69032258064334
2,3,0.0,56,38.64107142857137
3,0,1.1499999999999988,14,101.37499999999638
3,1,0.7533333333333322,15,75.05333333333121
3,2,0.0,31,70.24677419354654
3,3,0.0,40,39.157499999999914
4,0,0.7136363636363633,11,103.82272727272353
4,1,1.0468749999999982,16,73.47499999999798
4,2,0.0,32,70.79999999999812
4,3,0.0,41,39.751219512195
5,0,0.39999999999999974,7,102.8499999999963
5,1,0.6222222222222216,9,76.69444444444224
5,2,0.0,24,71.64374999999806
5,3,0.0,60,40.64583333333316
6,0,0.7857142857142853,7,103.38571428571056
6,1,0.9166666666666651,9,74.21111111110903
6,2,0.0,34,71.53382352940984
6,3,0.0,50,41.445999999999785
7,0,0.0,2,109.9749999999959
7,1,1.2499999999999996,2,81.94999999999749
7,2,0.0,4,71.63749999999807
7,3,0.05869565217391301,92,42.09673913043453
8,0,0.8749999999999996,12,105.6416666666628
8,1,0.8916666666666648,6,79.04166666666431
8,2,0.0,19,72.03947368420857
8,3,0.06269841269841267,63,43.842857142856786
9,0,0.954545454545454,11,107.01818181817788
9,1,1.2437499999999995,8,72.806249999998
9,2,0.1719512195121949,41,73.31341463414432
9,3,0.8074999999999994,40,44.53749999999961
10,0,0.6499999999999989,20,106.76249999999607
10,1,1.0155172413793094,29,75.65172413792888
10,2,1.1449999999999991,20,75.34999999999786
10,3,1.3661290322580666,31,46.90645161290269
11,0,0.5357142857142855,14,104.90357142856762
11,1,0.24999999999999992,43,76.5674418604629
11,2,0.5749999999999992,32,75.15624999999787
11,3,2.250000000000002,11,47.49090909090853
12,0,0.4468749999999998,16,107.79999999999602
12,1,0.4388888888888888,36,77.34583333333109
12,2,1.1750000000000007,32,77.14218749999776
12,3,1.1531249999999997,16,46.99999999999947
13,0,0.3628571428571427,35,109.4014285714245
13,1,0.3844444444444442,45,79.36777777777542
13,2,2.7409090909091,11,79.8909090909067
13,3,3.1166666666666756,9,50.53888888888815
14,0,0.1608333333333333,60,110.82083333332918
14,1,0.49545454545454476,22,79.54545454545217
14,2,2.3454545454545506,11,78.18636363636134
14,3,4.600000000000014,7,49.61428571428503
15,0,0.46388888888888846,54,112.53518518518094
15,1,0.6562499999999999,24,81.36458333333086
15,2,2.1500000000000083,10,79.69499999999762
15,3,5.883333333333368,12,53.02916666666579
16,0,0.6166666666666658,6,112.39166666666243
16,1,0.2945312499999999,64,84.30078124999736
16,2,4.174999999999992,2,77.42499999999774
16,3,3.166071428571434,28,50.542857142856406
17,0,0.6228571428571424,35,115.67857142856701
17,1,0.35306122448979577,49,84.22142857142592
17,2,2.427777777777781,9,78.02222222221992
17,3,5.350000000000023,7,53.77857142857051
18,0,0.42894736842105236,19,116.0973684210482
18,1,0.39761904761904737,42,87.53690476190192
18,2,8.199999999999982,1,84.94999999999732
18,3,3.696052631578962,38,52.242105263157065
19,0,0.3793478260869565,46,117.74891304347379
19,1,0.6562499999999998,40,89.15874999999707
19,2,9.021428571428642,7,87.1642857142829
19,3,9.642857142857187,7,60.464285714284415
20,0,0.3612244897959182,49,120.12857142856689
20,1,0.3624999999999998,44,89.25113636363344
20,2,10.433333333333385,3,89.29999999999707
20,3,5.200000000000006,4,56.16249999999895
21,0,0.3916666666666665,36,122.68333333332872
21,1,0.33163265306122447,49,90.5204081632623
21,2,4.800000000000004,7,86.97142857142578
21,3,5.02500000000001,8,55.76249999999897
22,0,0.10714285714285716,49,122.45408163264844
22,1,0.29027777777777763,36,93.0569444444413
22,2,4.133333333333334,9,82.555555555553
22,3,4.400000000000017,6,50.208333333332625
23,0,0.26739130434782604,46,124.67826086956065
23,1,0.4283333333333332,30,93.50333333333016
23,2,4.920000000000023,10,83.4199999999974
23,3,6.85714285714288,14,57.71428571428458
24,0,0.17499999999999993,34,125.53676470587767
24,1,0.5367346938775508,49,95.3683673469355
24,2,13.250000000000053,1,103.79999999999625
24,3,4.6187499999999995,16,53.95937499999907
25,0,0.4188679245283016,53,127.53113207546721
25,1,0.3737499999999999,40,96.31874999999667
25,2,6.950000000000001,4,85.74999999999727
25,3,21.100000000000165,3,77.23333333333109
26,0,0.4333333333333332,36,130.24305555555134
26,1,0.36388888888888865,36,96.47499999999667
26,2,6.780000000000018,10,87.28499999999718
26,3,5.958333333333366,18,58.15555555555439
27,0,0.3881578947368419,38,129.59999999999587
27,1,0.6099999999999997,35,99.96999999999646
27,2,4.240000000000014,10,88.59999999999711
27,3,5.97058823529415,17,60.64411764705751
28,0,0.21477272727272723,44,130.1874999999957
28,1,0.3499999999999997,43,101.69186046511264
28,2,7.812500000000011,4,93.02499999999685
28,3,5.727777777777798,9,62.55555555555414
29,0,0.68103448275862,29,133.87413793103084
29,1,0.196590909090909,44,101.06477272726912
