Vehicle_label,Utilities,Probabilities,Routes_taken,Gamma,Eta
0,"[-1.8816789698962686, -1.866566273156869, -1.864099786160772, -1.8290821549611818]","[0.2446802429925486, 0.24840610429569743, 0.24901955093978428, 0.2578941017719697]","[1, 2, 0, 3, 3, 2, 2, 3, 1, 0, 0, 3, 1, 0, 2, 3, 0, 0, 3, 1, 2, 2, 0, 1, 3, 3, 1, 0, 3, 1, 2, 1, 1, 3, 0, 2, 0, 2, 1, 3, 2, 2, 2, 1, 3, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 2, 3, 1, 3, 3, 1, 1, 1, 3, 3, 0, 0, 1, 3, 3, 3, 3, 3, 3, 1, 0, 3]",5.6612156314257405,0.4892415412208483
1,"[-1.981405179255955, -1.9618002126061231, -1.9569367117242233, -1.9107915842281735]","[0.24285194726821593, 0.2476600287339021, 0.24886745728697124, 0.2606205667109109]","[2, 0, 3, 1, 3, 0, 1, 2, 2, 3, 1, 1, 2, 0, 3, 1, 2, 0, 2, 2, 0, 3, 0, 1, 2, 2, 2, 2, 2, 1, 0, 3, 0, 0, 2, 2, 3, 1, 3, 3, 0, 0, 2, 1, 1, 1, 2, 1, 2, 3, 3, 3, 2, 0, 0, 0, 3, 0, 1, 0, 2, 0, 1, 3, 3, 2, 0, 2, 3, 2, 0, 0, 2, 1, 0, 0, 0]",4.433705912980671,0.5223801604239765
2,"[-1.7318142503297826, -1.7217012414656812, -1.7181886811862006, -1.6911534016716367]","[0.24597934714334435, 0.24847955948755276, 0.24935389359513338, 0.2561871997739696]","[2, 0, 3, 1, 3, 0, 1, 0, 2, 3, 1, 3, 3, 3, 1, 0, 3, 1, 0, 2, 2, 2, 3, 0, 2, 0, 0, 0, 3, 3, 2, 1, 3, 0, 0, 1, 1, 0, 3, 0, 1, 1, 0, 1, 3, 1, 1, 2, 0, 1, 2, 0, 1, 2, 2, 3, 2, 1, 0, 0, 1, 2, 0, 0, 2, 2, 3, 0, 2, 3, 2, 2, 2, 1, 2, 3, 1]",5.244866979869975,0.43932701773496097
3,"[-1.7404365977108724, -1.7289666218279272, -1.7250356502251218, -1.695684217830619]","[0.2455298204981727, 0.24836225453997307, 0.24934048094020558, 0.25676744402164875]","[3, 2, 0, 1, 3, 2, 0, 2, 2, 2, 2, 1, 3, 1, 3, 3, 1, 0, 1, 0, 0, 3, 0, 1, 3, 3, 3, 1, 0, 3, 3, 3, 0, 2, 1, 2, 3, 0, 1, 1, 1, 1, 2, 1, 3, 3, 0, 1, 3, 0, 2, 0, 3, 0, 2, 2, 1, 3, 2, 3, 1, 1, 1, 1, 2, 3, 1, 1, 3, 1, 0, 1, 0, 2, 0, 3, 1]",4.627886857082933,0.4434603862876875
4,"[-1.7148859313643856, -1.7028279187922901, -1.6995132805633508, -1.6710578358331205]","[0.24555392967737477, 0.2485327452542375, 0.24935790819562234, 0.2565554168727653]","[3, 2, 0, 1, 2, 2, 3, 1, 0, 3, 2, 0, 0, 2, 3, 0, 3, 1, 3, 2, 2, 1, 1, 1, 1, 3, 3, 1, 3, 0, 2, 0, 0, 0, 2, 3, 2, 3, 2, 2, 0, 1, 1, 3, 3, 2, 3, 1, 3, 2, 1, 2, 0, 1, 0, 0, 3, 3, 0, 0, 3, 3, 2, 2, 2, 1, 0, 2, 1, 1, 3, 3, 2, 1, 0, 3, 0]",4.2594158197435465,0.43507523295193345
5,"[-1.883542700482712, -1.8692831682045665, -1.863864836914315, -1.8291669786072966]","[0.24449186247327867, 0.2480031774351279, 0.24935058787310163, 0.2581543722184918]","[3, 1, 2, 0, 3, 2, 3, 0, 0, 2, 0, 1, 3, 0, 2, 1, 0, 2, 0, 3, 3, 1, 1, 0, 2, 2, 2, 0, 1, 3, 3, 0, 3, 2, 1, 3, 3, 1, 2, 3, 1, 2, 2, 0, 0, 2, 2, 2, 1, 1, 3, 3, 3, 3, 3, 2, 0, 2, 3, 2, 1, 1, 3, 3, 1, 1, 3, 3, 3, 2, 3, 2, 0, 2, 0, 2, 1]",5.069626531481082,0.49028112060913026
6,"[-1.7833832148676179, -1.7717855112187564, -1.7677246826230262, -1.7405621521795989]","[0.24562793939235988, 0.2484932427943627, 0.24950438290438193, 0.25637443490889567]","[0, 2, 3, 1, 3, 0, 0, 1, 0, 2, 2, 2, 0, 0, 1, 1, 1, 3, 3, 1, 1, 3, 0, 2, 0, 1, 3, 0, 3, 0, 3, 1, 3, 3, 1, 1, 0, 3, 0, 3, 2, 3, 0, 3, 3, 3, 3, 1, 1, 2, 0, 2, 1, 1, 0, 3, 1, 3, 3, 0, 0, 0, 0, 1, 1, 0, 0, 2, 0, 2, 2, 3, 2, 3, 1, 0, 0]",5.343151787509849,0.4567433438891153
7,"[-1.8619430730145852, -1.8469439529464793, -1.8410182402955044, -1.8088526756466667]","[0.24445201302821223, 0.24814621374468623, 0.2496210222328812, 0.25778075099422026]","[0, 1, 3, 2, 1, 2, 0, 1, 2, 3, 1, 0, 0, 0, 1, 2, 3, 1, 3, 1, 3, 1, 2, 3, 1, 1, 2, 0, 3, 0, 2, 3, 1, 1, 3, 1, 2, 2, 0, 0, 1, 3, 0, 0, 3, 3, 0, 3, 1, 3, 0, 2, 2, 3, 0, 2, 2, 0, 3, 0, 3, 1, 3, 2, 3, 2, 3, 0, 3, 0, 2, 2, 3, 2, 1, 0, 3]",4.797432457548095,0.4836359128450571
8,"[-2.4221365184740575, -2.388346151826594, -2.375546281365655, -2.3105902430999916]","[0.2380915056987924, 0.24627417409615357, 0.24944671234705365, 0.26618760785800044]","[1, 2, 3, 0, 1, 3, 0, 3, 2, 1, 1, 2, 3, 3, 2, 1, 3, 2, 3, 0, 0, 2, 0, 1, 3, 3, 1, 1, 1, 3, 3, 2, 2, 1, 2, 3, 1, 3, 0, 2, 0, 3, 3, 2, 0, 1, 2, 2, 3, 3, 0, 0, 1, 0, 1, 3, 0, 0, 3, 1, 0, 0, 0, 2, 3, 2, 0, 2, 1, 1, 2, 0, 3, 1, 0, 1, 2]",5.318840843044001,0.6242110285822143
9,"[-1.558184732302163, -1.552277484375412, -1.5486297661172328, -1.533090938784434]","[0.24746737044691264, 0.24893354783099006, 0.24984324543006595, 0.25375583629203124]","[0, 3, 1, 2, 1, 3, 1, 0, 1, 2, 1, 0, 3, 0, 0, 2, 2, 1, 2, 3, 3, 2, 1, 3, 1, 2, 0, 2, 0, 0, 0, 2, 3, 2, 3, 3, 2, 3, 0, 0, 3, 0, 3, 1, 2, 3, 3, 1, 2, 1, 0, 0, 1, 2, 2, 0, 2, 2, 3, 0, 3, 2, 2, 3, 2, 2, 1, 2, 3, 0, 0, 0, 0, 0, 0, 1, 3]",5.279262141843212,0.3696136346700895
