Vehicle_label,Utilities,Probabilities,Routes_taken,Gamma,Eta
0,"[-6.348113038108327, -6.235132886697743, -4.631876468722433, -4.2736746841199755]","[0.06392539590618794, 0.07157149397565253, 0.35565219886854316, 0.5088509112496165]","[0, 2, 1, 3, 2, 3, 3, 1, 1, 3, 1, 2, 3, 3, 2, 3, 2, 3, 3, 3, 3, 2, 1, 3, 3, 2, 2, 3, 0, 2, 2, 3, 3, 3, 3]",6.614726007099334,0.9049457190854707
1,"[-6.583087483219799, -6.933040280629774, -5.507531076192984, -5.042856392477686]","[0.10750360874290038, 0.07576008867090966, 0.31516011892722257, 0.5015761836589674]","[1, 2, 0, 3, 3, 3, 2, 2, 0, 3, 2, 2, 1, 3, 3, 3, 1, 3, 3, 0, 2, 3, 1, 3, 2, 3, 3, 3, 2, 3, 3, 3, 3, 3, 2]",7.7524997978953145,0.9572982024059921
2,"[-14.058820284754264, -12.18724536885974, -9.845299282119845, -8.563469236367549]","[0.0031382428473723713, 0.020393943233154507, 0.21212676480598744, 0.7643410491134858]","[2, 0, 1, 3, 3, 3, 3, 3, 3, 3, 2, 3, 2, 2, 3, 2, 3, 3, 3, 3, 2, 3, 2, 3, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 2]",8.031306800480591,1.1308825419179025
3,"[-10.513027318192691, -8.851824837556112, -8.701238201422136, -7.696593607294312]","[0.034359355782766235, 0.18092395928228075, 0.2103270004584547, 0.5743896844764983]","[1, 0, 2, 3, 3, 3, 3, 0, 2, 2, 3, 2, 3, 1, 2, 1, 2, 1, 1, 3, 3, 3, 0, 2, 3, 2, 3, 3, 2, 3, 3, 2, 3, 2, 3]",7.133937595964585,1.1033129818752276
4,"[-4.536642472632, -5.190698989132093, -3.483465638236831, -3.335170590378528]","[0.12967337059139133, 0.06742138404748459, 0.37174033607087836, 0.4311649092902457]","[1, 2, 0, 3, 2, 2, 3, 3, 2, 0, 2, 0, 0, 2, 3, 0, 0, 2, 1, 3, 1, 1, 3, 1, 3, 2, 3, 1, 0, 3, 0, 3, 1, 2, 2]",8.552510426269906,0.7853948914420946
5,"[-8.0222351153912, -9.643971971088604, -7.764021184167068, -6.972546587674503]","[0.1869532015706936, 0.036933591321392324, 0.24203255884251884, 0.5340806482653953]","[0, 1, 2, 3, 2, 2, 2, 3, 3, 3, 2, 3, 2, 2, 2, 2, 0, 2, 3, 2, 3, 3, 3, 3, 0, 2, 0, 3, 3, 2, 3, 0, 3, 3, 3]",8.950563949179859,1.0547265213517274
6,"[-10.913675980056052, -10.434623474977844, -8.325953739265683, -7.3582153838524835]","[0.019639448405847307, 0.0317087517229352, 0.261193747123945, 0.6874580527472726]","[0, 3, 2, 1, 3, 2, 2, 0, 3, 1, 2, 1, 1, 3, 3, 3, 0, 2, 1, 0, 0, 3, 3, 3, 3, 2, 3, 3, 3, 3, 0, 3, 3, 3, 3]",7.145041668254243,1.0863925573055413
7,"[-3.2758408907303544, -3.4786482156804324, -2.7427111402856643, -2.6537957020406555]","[0.1857552751366734, 0.15165720706918154, 0.31657488996594346, 0.3460126278282015]","[3, 0, 1, 2, 3, 0, 0, 2, 3, 0, 3, 0, 2, 2, 1, 2, 3, 2, 3, 1, 2, 1, 3, 2, 0, 2, 0, 3, 2, 3, 0, 2, 2, 0, 0]",6.503963051387447,0.6892765579026905
8,"[-13.38938976182549, -12.591397983749722, -12.583609332774493, -12.058686001938336]","[0.10818735895062333, 0.24029235005583724, 0.24217121069921704, 0.40934908029432243]","[2, 0, 3, 1, 3, 3, 2, 3, 0, 3, 3, 3, 2, 1, 3, 3, 3, 3, 2, 0, 3, 3, 3, 3, 1, 1, 3, 3, 3, 2, 3, 1, 3, 3, 3]",7.310228965538043,1.2011252685048357
9,"[-16.820997350844088, -18.736290907029243, -13.987837793032407, -13.727435607569145]","[0.02487445953791108, 0.003663972713166662, 0.422843068392167, 0.5486184993567552]","[3, 1, 2, 0, 3, 2, 3, 2, 3, 3, 3, 3, 3, 3, 2, 3, 3, 0, 3, 3, 3, 3, 3, 2, 0, 0, 0, 3, 3, 3, 3, 2, 3, 3, 3]",7.203185812400202,1.2301504111791646
10,"[-7.86136700852948, -7.82976274877603, -6.714288246642726, -6.932316844120269]","[0.12964800294556056, 0.13381086774388345, 0.40825903813214715, 0.3282820911784089]","[2, 0, 3, 1, 3, 3, 2, 2, 1, 2, 1, 2, 3, 3, 1, 2, 3, 3, 2, 3, 3, 3, 1, 3, 2, 3, 3, 2, 3, 2, 3, 1, 2, 3, 0]",7.8225926438834055,1.0172865878802517
11,"[-22.636174115181134, -20.784876132435024, -18.34952801590496, -19.681583342655514]","[0.010072105963847444, 0.06413997471627167, 0.7324652625296862, 0.19332265679019464]","[1, 0, 2, 3, 3, 3, 3, 3, 3, 2, 3, 3, 2, 2, 1, 3, 2, 2, 3, 2, 3, 2, 3, 2, 3, 2, 3, 2, 3, 2, 3, 2, 3, 3, 2]",7.967761477699846,1.2786947878840942
12,"[-15.18260478118145, -14.832929866048238, -16.05845228395454, -15.860506194628435]","[0.2991507285384856, 0.42437711000416944, 0.12459893418468636, 0.15187322727265865]","[2, 0, 1, 3, 3, 2, 1, 2, 1, 1, 3, 1, 1, 2, 0, 1, 0, 1, 2, 3, 1, 3, 1, 1, 1, 3, 1, 1, 1, 2, 2, 0, 2, 1, 3]",6.924708244747762,1.199346244411338
13,"[-7.361262895223909, -6.738047938384709, -10.189180318350132, -9.89639148731723]","[0.33296690985418487, 0.6209546625328742, 0.019690291403492734, 0.026388136209448094]","[2, 3, 0, 1, 3, 2, 0, 0, 3, 1, 2, 1, 2, 1, 1, 1, 3, 0, 0, 3, 1, 2, 3, 3, 1, 1, 0, 0, 1, 3, 0, 1, 0, 1, 2]",7.030179394409427,1.0023852601286403
14,"[-13.913191697012445, -11.917599391563217, -16.775465376327663, -14.894485355368671]","[0.11378475377900887, 0.837064262182822, 0.006501512613377755, 0.04264947142479124]","[0, 3, 1, 2, 3, 1, 2, 2, 0, 1, 1, 0, 0, 0, 0, 1, 0, 3, 1, 2, 0, 2, 0, 3, 0, 0, 3, 1, 1, 1, 1, 1, 1, 1, 1]",7.504498774980539,1.1746292769860567
