Vehicle_label,Utilities,Probabilities,Routes_taken,Gamma,Eta
0,"[-2.264294888588726, -2.724501063941144, -1.797987944833929, -1.7642220393681611]","[0.20516645619090176, 0.1294915276861537, 0.327055072724309, 0.3382869433986356]","[2, 0, 3, 1, 0, 3, 2, 2, 1, 3, 2, 2, 1, 1, 3, 2, 3, 2, 3, 1, 2, 2, 1, 2, 0, 3]",4.910644700364679,0.4693420263408228
1,"[-3.0628700280239194, -2.996323656840795, -1.7870797594413925, -1.7485578718685915]","[0.10669476571743051, 0.11403648855422575, 0.38213057501777214, 0.3971381707105715]","[0, 1, 2, 3, 3, 3, 0, 1, 0, 2, 2, 2, 2, 3, 0, 2, 3, 0, 2, 1, 2, 2, 1, 3, 2, 1]",3.826462599924999,0.4693380100430905
2,"[-3.1661080095053546, -2.4616748638910555, -1.848221826584441, -1.8091874453741081]","[0.09396350014207133, 0.19005995140805743, 0.35100223586222323, 0.3649743125876481]","[1, 3, 2, 0, 2, 2, 0, 2, 3, 3, 0, 2, 3, 2, 3, 1, 1, 3, 3, 2, 3, 0, 0, 3, 3, 3]",4.400941118810551,0.48772836234638983
3,"[-3.0506739309911794, -2.982533184789645, -1.7691925871790704, -1.7381569683534819]","[0.1065189460222402, 0.11403023271065559, 0.38367821137360875, 0.3957726098934955]","[3, 0, 1, 2, 0, 2, 2, 3, 0, 2, 2, 3, 1, 0, 3, 3, 3, 3, 1, 1, 3, 3, 2, 1, 3, 0]",4.654803691776594,0.4595022740282571
4,"[-2.6538184203465187, -3.5402095461790895, -2.2749823043505386, -2.2106074915475786]","[0.22571198284671715, 0.09302503481652538, 0.32967123171695545, 0.35159175061980197]","[3, 0, 2, 1, 0, 1, 2, 3, 2, 1, 3, 2, 0, 3, 3, 2, 1, 1, 1, 3, 3, 3, 3, 2, 2, 1]",5.180746180924788,0.6024212693784211
5,"[-1.7029249291744475, -2.8030798188192145, -1.6885592621246424, -1.662830396916709]","[0.2951421333574006, 0.09822906593215514, 0.299412647930051, 0.3072161527803933]","[3, 2, 1, 0, 2, 1, 2, 3, 3, 2, 0, 1, 0, 2, 0, 3, 3, 0, 1, 2, 3, 1, 3, 0, 1, 1]",4.3346023507675095,0.4304205711555974
6,"[-2.138164766184344, -1.9308600035968584, -1.9273872134954324, -1.8879030789404943]","[0.21055483431200697, 0.2590577156782422, 0.2599589327120014, 0.2704285172977495]","[0, 1, 2, 3, 2, 2, 1, 0, 3, 3, 3, 1, 3, 2, 3, 3, 2, 1, 1, 3, 0, 2, 2, 2, 3, 0]",4.929812033602837,0.5103942063221234
7,"[-1.0591202360506653, -2.9208153157351013, -1.8739902573650022, -1.841205822011773]","[0.48648619111741226, 0.07560432098224197, 0.21536591156575255, 0.22254357633459318]","[3, 1, 0, 2, 2, 3, 1, 0, 3, 1, 3, 0, 2, 2, 2, 2, 1, 2, 2, 0, 1, 2, 2, 3, 3, 3]",5.1292348903685125,0.493093558165039
8,"[-2.813174018549267, -2.3388621716740867, -1.8381196240363065, -1.807039622365647]","[0.1251059093699857, 0.20103368888396003, 0.3316947267042843, 0.34216567504177003]","[2, 0, 3, 1, 3, 3, 2, 3, 0, 0, 2, 2, 1, 3, 2, 3, 2, 0, 0, 1, 2, 3, 1, 2, 2, 3]",4.798114342745797,0.48234253719203696
9,"[-2.754234199156235, -2.434134317323964, -1.5368554904272302, -1.5191622328087366]","[0.10876408070289484, 0.14979699654972625, 0.367439929461268, 0.37399899328611097]","[3, 0, 1, 2, 1, 2, 3, 2, 3, 0, 2, 3, 0, 3, 1, 2, 1, 0, 3, 1, 0, 2, 2, 0, 3, 2]",4.4746839656562,0.36595999268854906
10,"[-2.5536302723439883, -2.8937485626771635, -1.6350669294445495, -1.7289719621719692]","[0.1538822493264923, 0.10951586283641473, 0.3855809037665509, 0.351020984070542]","[2, 1, 0, 3, 0, 2, 3, 2, 3, 0, 3, 1, 0, 3, 0, 1, 2, 1, 3, 2, 2, 1, 3, 1, 2, 2]",5.09748137795577,0.40658644575202973
11,"[-2.399619338364383, -2.0960818208038834, -2.0888655242619127, -3.113740340179941]","[0.23760204507714502, 0.3218658076455193, 0.324196887526157, 0.1163352597511788]","[0, 3, 2, 1, 2, 3, 3, 0, 3, 2, 1, 0, 3, 2, 2, 1, 2, 1, 2, 2, 1, 3, 1, 1, 0, 1]",5.44800076413607,0.5544661034097459
12,"[-1.6539107185788562, -2.301853635118816, -1.6733551067566734, -1.6220554692857536]","[0.28278685463235126, 0.1479316782140481, 0.2773413510723229, 0.2919401160812778]","[2, 1, 0, 3, 0, 2, 0, 0, 1, 2, 2, 1, 3, 1, 0, 1, 1, 0, 0, 2, 0, 1, 2, 1, 2, 2]",5.191773220047609,0.4093304886552154
13,"[-2.6138197071508813, 0.3222545653325424, -2.7534365732333614, -2.11515716875994]","[0.044726834878918174, 0.8427310996240789, 0.03889854274175147, 0.07364352275525146]","[2, 1, 3, 0, 3, 0, 1, 2, 3, 0, 0, 1, 2, 1, 1, 0, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1]",6.101664480307626,0.4308700968645523
14,"[-2.118079355586126, -2.8808743107771444, -3.171175690298079, -2.7927649228767635]","[0.43019382710783244, 0.20062568589112253, 0.15007565492746022, 0.21910483207358483]","[1, 0, 2, 3, 1, 2, 2, 0, 1, 0, 2, 3, 0, 1, 2, 0, 1, 0, 0, 3, 2, 1, 0, 2, 1, 2]",6.2304280819441455,0.5524877449505479
15,"[-1.406249797248069, -1.825387487732472, -1.400899201524725, -2.6461582031052266]","[0.3387087194414132, 0.22273947453274434, 0.34052586995074186, 0.09802593607510067]","[1, 2, 0, 3, 2, 1, 0, 3, 0, 1, 0, 2, 2, 1, 0, 2, 2, 0, 2, 1, 3, 2, 0, 2, 3, 3]",5.565809189293193,0.29645688623698463
16,"[-2.7680437482398266, -2.2858601031136168, -3.701852109463961, -3.0614309156477066]","[0.26607105652969903, 0.4309305964617017, 0.10458028371919653, 0.19841806328940262]","[1, 2, 0, 3, 1, 2, 0, 1, 0, 0, 0, 1, 2, 2, 2, 0, 0, 1, 1, 0, 0, 0, 0, 3, 2, 3]",5.97961664179049,0.5973912210502981
17,"[-2.9312186045740614, -2.553602394529453, -2.8796835070649562, -3.071804676811201]","[0.2282824632147008, 0.3330191333964713, 0.24035544136961615, 0.19834296201921162]","[1, 2, 0, 3, 0, 2, 1, 1, 0, 1, 1, 3, 0, 3, 1, 3, 2, 1, 1, 1, 0, 1, 0, 0, 0, 1]",4.470798572532592,0.5877864873656042
18,"[-3.1004945290297954, -3.48003380426403, -3.4505967766178216, -3.65869893594314]","[0.3377205211773512, 0.2310604622901152, 0.23796329651022471, 0.19325572002230898]","[0, 2, 1, 3, 2, 2, 2, 1, 0, 3, 0, 1, 0, 1, 3, 3, 0, 2, 0, 3, 1, 2, 3, 3, 2, 0]",5.7826128879778285,0.514776484598227
