Vehicle_label,Utilities,Probabilities,Routes_taken,Gamma,Eta
0,"[-3.7821006697709185, -3.7075929339004334, -3.4549105423328537, -3.4129888176664798]","[0.20362998002537172, 0.2193815078822315, 0.28244805311740145, 0.29454045897499526]","[2, 0, 1, 3, 2, 3, 2, 2, 0, 0, 3, 3, 2, 3, 0, 3, 3, 2]",4.305723604653298,0.8328493194135007
1,"[-11.61949291001635, -11.095850089569396, -9.479849339536987, -8.871004580179823]","[0.037308451719383136, 0.06298286523999518, 0.31698785445241745, 0.5827208285882043]","[0, 1, 2, 3, 3, 3, 2, 3, 3, 3, 3, 3, 0, 2, 3, 1, 3, 3]",5.301518389161377,1.1673402106773818
2,"[-7.289552791504014, -7.461733767670952, -7.091850104359592, -5.974258573978532]","[0.14735626916261618, 0.12404845782475953, 0.1795683546855329, 0.5490269183270914]","[3, 1, 2, 0, 3, 1, 3, 1, 1, 2, 3, 0, 2, 1, 3, 1, 2, 2]",5.733555382732573,1.0002340092439332
3,"[-9.536646572404331, -9.901927523774768, -9.476177141267117, -8.909475984650927]","[0.2160460737923166, 0.14993633012646873, 0.22951333231044554, 0.40450426377076915]","[1, 2, 3, 0, 2, 0, 0, 1, 3, 1, 0, 1, 3, 1, 3, 3, 2, 3]",5.429188021530247,1.1201150700224003
4,"[-5.37180920598658, -4.21691916141136, -5.001834838506375, -5.5067154229677655]","[0.15396056319793167, 0.48862070351509357, 0.22288832337212264, 0.1345304099148521]","[0, 1, 3, 2, 3, 2, 1, 2, 0, 3, 2, 2, 2, 0, 2, 3, 3, 3]",5.001929499618206,0.8746187874149111
5,"[-9.329431114151763, -8.840210904004412, -8.757578669888083, -8.56005573380117]","[0.15241562305146847, 0.24859656500074426, 0.2700112421497333, 0.32897656979805384]","[1, 0, 2, 3, 3, 1, 1, 2, 1, 2, 2, 3, 2, 0, 3, 1, 3, 3]",4.611333646569761,1.0761544802809928
6,"[-4.216621976978446, -3.5601358233593565, -3.7527602780544287, -4.5118302107911585]","[0.19002067301540865, 0.366360941059213, 0.30217144969557913, 0.14144693622979915]","[2, 3, 1, 0, 2, 3, 3, 2, 1, 3, 3, 3, 3, 0, 0, 1, 3, 3]",5.254423954885089,0.7918491822987939
7,"[-6.112490944361861, -5.187418555536533, -6.17011378091194, -5.1397286520424155]","[0.14062130324186264, 0.3546540734384292, 0.13274734341807073, 0.37197727990163737]","[0, 3, 2, 1, 2, 0, 0, 0, 3, 0, 2, 2, 0, 0, 3, 0, 3, 2]",5.310020773194542,0.9110551611727696
8,"[-5.421436352049344, -4.151876119115623, -5.122970965856717, -5.425036417778234]","[0.144854431937565, 0.5155784908306039, 0.19523319320480365, 0.14433388402702746]","[3, 2, 1, 0, 0, 3, 3, 3, 3, 3, 3, 2, 1, 0, 2, 0, 3, 1]",4.32700354942677,0.9052360725352492
9,"[-2.082992705059128, -2.772455599137478, -1.9721301558065427, -2.684056832765253]","[0.3157248518600488, 0.15844510905850687, 0.35274085360955687, 0.17308918547188745]","[2, 1, 0, 3, 0, 1, 1, 3, 2, 0, 3, 0, 0, 1, 1, 3, 3, 2]",4.250303200449901,0.4329595040091559
