Vehicle_label,Utilities,Probabilities,Routes_taken,Gamma,Eta
0,"[-13.780651697704455, -13.102868850073476, -12.177891993154539, -10.6764057718042]","[0.03308122253421659, 0.06515367263713548, 0.16430517649733686, 0.7374599283313111]","[3, 2, 1, 0, 3, 1, 3, 3, 2, 3, 3, 3, 3, 3, 3, 0, 0, 3, 3, 1, 3, 3, 3, 2, 3, 3, 3]",4.997095505842808,1.2496031242324652
1,"[-10.393485976899568, -10.768572009479378, -9.507430238651054, -8.111987205752147]","[0.07192113703180468, 0.049426373939032583, 0.1744478665469097, 0.7042046224822531]","[2, 0, 1, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 0, 0, 3, 3, 3, 2, 2, 3, 3, 2, 1, 0, 0]",5.3628034538950855,1.1498210939209026
2,"[-148.3199270416964, -106.91995332105915, -99.98565310684917, -65.74256668223325]","[1.371222925916745e-36, 1.3088449556969717e-18, 1.3440533957531206e-15, 0.9999999999999986]","[3, 1, 0, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",4.701147327095695,1.7535664486055855
3,"[-35.17696498289988, -28.970236557158476, -27.285457043237507, -22.162323663004035]","[2.2118505627238663e-06, 0.0010972451951660458, 0.005915536438454638, 0.9929850065158166]","[2, 1, 3, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",4.985113225437429,1.4522594423020032
4,"[-10.529023988539272, -10.650254571941527, -10.397061527518371, -9.075050414331052]","[0.13685538550984994, 0.12123056213634334, 0.156160956708894, 0.5857530956449128]","[2, 3, 0, 1, 3, 1, 3, 3, 1, 3, 1, 0, 2, 3, 0, 3, 3, 2, 2, 3, 1, 3, 3, 3, 3, 3, 2]",6.244346432047056,1.1629241436073443
5,"[-477.5541418930154, -325.59536926948533, -294.30217920809065, -188.00116359293852]","[1.773124806005756e-126, 1.752248644981459e-60, 6.824258944176709e-47, 1.0]","[3, 2, 0, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",5.798751419811396,1.9391164605817068
6,"[-40.82481158840365, -36.279432672375236, -33.73229177374784, -28.040525314340822]","[2.7943242023535223e-06, 0.0002632144779463634, 0.003361390827149367, 0.996372600370702]","[0, 1, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",5.106626924039476,1.4999413782752455
7,"[-51.07451635444964, -43.288091978087564, -40.75748652169963, -33.07594068520393]","[1.5244096200615427e-08, 3.670310627379089e-05, 0.0004610317199578459, 0.9995022499296721]","[0, 1, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",5.372550590395169,1.531090417819441
8,"[-767.5739432944578, -601.7106403692017, -483.49793701219255, -321.5139072993764]","[6.4458943353630345e-127, 5.3967868649084476e-80, 1.494848568388577e-46, 1.0]","[0, 3, 1, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",4.753488402584402,2.079503397674245
9,"[-76.22570740901091, -58.6435659846995, -55.48521842498348, -51.88867508648265]","[2.62012253492546e-11, 0.0011327879041809327, 0.02665640143773179, 0.972210810631886]","[2, 3, 0, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",5.133689806876912,1.6049245314656395
10,"[-79.2494521112491, -68.87188189751033, -66.5342682882898, -60.72236020507813]","[8.961151205876101e-09, 0.00028792891774552894, 0.002981933651789153, 0.9967301284693142]","[3, 0, 1, 2, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",4.798024770988894,1.630199782754901
11,"[-230.76857912193367, -163.57571172071988, -204.0177848583742, -156.70770777534233]","[6.844166688946653e-33, 0.0010394703687429338, 2.838199461968288e-21, 0.998960529631257]","[3, 2, 0, 1, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",4.87664769581956,1.8241010485044316
12,"[-12.707015486286314, -11.10312116412428, -14.597924257482793, -14.118055473239718]","[0.15705533001079355, 0.7809354421125129, 0.023705080506184445, 0.03830414737050918]","[2, 1, 3, 0, 3, 1, 1, 1, 1, 1, 0, 1, 3, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0]",5.807325087046003,1.196552174787
13,"[-91.76247908144012, -69.73790916922123, -100.30307564857283, -81.7588498460118]","[2.7217498497651053e-10, 0.999993982877787, 5.317582620407232e-14, 6.016849984793652e-06]","[2, 3, 1, 0, 3, 3, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",5.493664948993591,1.6363503952261904
14,"[-22.86833165552596, -21.56803480371995, -26.680781278696795, -24.90393324694369]","[0.20733630714699436, 0.7610042928627542, 0.004580886434045025, 0.02707851355620623]","[2, 0, 1, 3, 3, 3, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1]",5.339556299922307,1.3464590016823443
15,"[-199.11778984203391, -175.5938258904159, -200.96598707033675, -165.20954970128693]","[1.8785596505171247e-15, 3.09138237537163e-05, 2.959123780918106e-16, 0.999969086176244]","[2, 0, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",5.116423936901262,1.7959537510344203
16,"[-219.34570099056825, -147.61350689513665, -184.96768562786795, -164.96265474096433]","[7.032405693383071e-32, 0.9999999708014818, 5.9880619905614e-17, 2.9198518214861373e-08]","[1, 2, 0, 3, 3, 2, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",4.735313249908919,1.8093053462910984
17,"[-274.17291680098367, -206.08099712256788, -251.40084752214895, -228.26626465708014]","[2.6795077738330506e-30, 0.9999999997682282, 2.078926095342192e-20, 2.317718728412861e-10]","[0, 1, 2, 3, 3, 2, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",4.893509025100215,1.8668124282563776
18,"[-3.42012434911574, -3.7764084932594626, -4.3367039246958425, -5.359598034806131]","[0.4456451718508094, 0.31207355474925885, 0.17820658745451434, 0.06407468594541764]","[3, 1, 0, 2, 1, 0, 1, 0, 2, 1, 0, 1, 0, 2, 1, 1, 3, 0, 3, 1, 3, 3, 1, 0, 3, 2, 0]",5.252568638484679,0.7133339166827403
19,"[-11.75448143642247, -12.208506462210991, -16.953695368744288, -14.131214805449329]","[0.5768871957775876, 0.36636192845814003, 0.0031849379720833397, 0.05356593779218891]","[1, 0, 3, 2, 1, 2, 3, 1, 0, 1, 1, 0, 0, 1, 1, 0, 2, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0]",5.579584469525405,1.1720249891787036
