Vehicle_label,Utilities,Probabilities,Routes_taken,Gamma,Eta
0,"[-9.43716495873344, -9.43730633400527, -8.219971789911625, -7.197738655282033]","[0.06772545782377777, 0.06771588379554958, 0.22875585896997944, 0.6358027994106932]","[0, 3, 2, 1, 2, 2, 3, 3, 0, 3, 3, 2, 3, 3, 1, 2, 3, 2, 3, 3, 3, 1, 2, 3, 1, 3, 3, 3, 3, 3, 2, 3, 2, 2, 2, 3, 1, 3, 3, 2]",7.675574767861182,1.0837740508166673
1,"[-5.195913757469743, -4.780074295360793, -3.481608221958841, -3.303199594719667]","[0.06800029018075228, 0.10306413193753952, 0.37759323111643456, 0.45134234676527374]","[2, 3, 1, 0, 1, 0, 1, 3, 3, 2, 1, 2, 2, 2, 0, 3, 3, 3, 3, 0, 3, 1, 2, 2, 3, 2, 2, 2, 3, 0, 3, 3, 3, 1, 3, 3, 1, 1, 2, 2]",7.138763417833281,0.7917493466064589
2,"[-16.377541622561594, -15.370749111822684, -13.445972997372511, -11.214573267361393]","[0.005071610006248564, 0.013880026071194434, 0.0951283419591311, 0.8859200219634259]","[1, 0, 3, 2, 3, 3, 2, 3, 3, 2, 1, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 2, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3]",7.0770150702602095,1.2250553412505854
3,"[-6.771254227165436, -6.742265542581355, -5.584204713545687, -5.107092150221575]","[0.0944460430517363, 0.09722397943232557, 0.3095371793513239, 0.49879279816461425]","[3, 2, 0, 1, 2, 3, 3, 0, 2, 3, 1, 0, 3, 3, 0, 3, 0, 3, 3, 2, 3, 2, 0, 3, 2, 0, 2, 2, 2, 3, 3, 3, 0, 2, 3, 1, 1, 1, 1, 2]",6.697432968401821,0.9682851529611908
4,"[-9.399527765349795, -10.312225920182629, -8.533250812201512, -7.53958591159325]","[0.09801189077816422, 0.03934585572219272, 0.2330762746316293, 0.6295659788680137]","[0, 1, 2, 3, 3, 2, 3, 0, 3, 1, 3, 3, 0, 2, 2, 2, 2, 0, 1, 1, 1, 3, 3, 3, 3, 3, 1, 2, 3, 3, 2, 3, 2, 2, 3, 2, 3, 3, 3, 3]",7.938864850499584,1.0906135686377092
5,"[-4.397629257216314, -3.991274489934611, -3.1014348091254718, -2.979005922991181]","[0.09719945514211917, 0.1459289520102375, 0.35529895221501967, 0.4015726406326236]","[2, 0, 3, 1, 3, 1, 3, 0, 2, 0, 1, 2, 2, 1, 1, 2, 3, 3, 3, 2, 3, 3, 0, 0, 2, 3, 1, 0, 3, 3, 2, 3, 2, 3, 0, 1, 2, 3, 3, 2]",6.75614295779231,0.7440506517297456
6,"[-53.94792573091128, -45.722926900578294, -42.37439740076291, -33.175350424112814]","[9.517868611831232e-10, 3.5531317467704397e-06, 0.00010112515383337854, 0.9998953207626331]","[0, 3, 2, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",7.649132856051293,1.4977571893565478
7,"[-13.53895437304138, -12.22760797963625, -11.82314153368005, -10.494776820383896]","[0.03198452487738438, 0.11869991454035998, 0.17787214889974376, 0.671443411682512]","[2, 1, 0, 3, 1, 3, 3, 2, 3, 1, 3, 2, 3, 0, 2, 3, 3, 2, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 2, 1, 3, 3, 0]",7.4505135062026335,1.1851727147255702
8,"[-6.696583744825418, -8.189217069114958, -6.233475333648606, -6.534273724134202]","[0.2506259134782172, 0.05633568204912255, 0.3982459797828034, 0.2947924246898569]","[1, 2, 3, 0, 3, 0, 2, 0, 1, 3, 1, 3, 3, 2, 2, 2, 2, 1, 0, 2, 2, 0, 3, 2, 3, 2, 3, 0, 2, 2, 1, 3, 0, 3, 0, 0, 2, 2, 0, 3]",6.171893773725744,1.0131681738557698
9,"[-7.735401598635705, -6.1554528181504296, -6.15850529671932, -6.214818077200175]","[0.06548997781296549, 0.3179346634846414, 0.31696565443013824, 0.29960970427225486]","[0, 2, 3, 1, 0, 0, 2, 2, 1, 3, 1, 3, 3, 1, 1, 2, 0, 2, 3, 0, 1, 3, 3, 2, 3, 3, 2, 1, 2, 1, 1, 3, 3, 2, 3, 2, 0, 3, 3, 2]",6.317551186990332,0.995031703500612
