,Vehicle_label,Utilities,Probabilities,Routes_taken,Gamma,Eta
0,0,"[-4.727356330843291, -4.733297385284927]","[0.5014852592417532, 0.4985147407582467]","[1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0]",1.2214437673959742,1.0310856545180684
1,1,"[-4.473580645981424, -4.487852754865268]","[0.5035679666569867, 0.49643203334301345]","[1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1]",1.0051480333821616,1.0260346857036322
2,2,"[-4.061747035060043, -4.080971699003367]","[0.5048060179663141, 0.495193982033686]","[1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1]",1.1197002320067166,0.9674610086231732
3,3,"[-5.2811297370026224, -5.313778389121369]","[0.5081614380793742, 0.49183856192062575]","[1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1]",0.906960763595646,1.1105978877691522
4,4,"[-4.885309796517132, -4.925725319070024]","[0.5101025055441016, 0.48989749445589836]","[1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0]",1.1801572151027957,1.0439411730974943
5,5,"[-3.182283450800006, -3.2001991641286858]","[0.5044788085348403, 0.4955211914651596]","[0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0]",1.071584738884419,0.8492222731175405
6,6,"[-2.2017280542842728, -2.208013028890453]","[0.5015712384794365, 0.4984287615205634]","[1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1]",1.121461932291714,0.6391908824054087
7,7,"[-2.8651036519501365, -2.8789954832469595]","[0.5034729019734719, 0.49652709802652795]","[0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1]",1.143919074672462,0.7882573046586465
8,8,"[-7.085640397245637, -7.197759305165]","[0.5280004011875641, 0.47199959881243586]","[0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1]",0.964327599724484,1.2235541660631353
9,9,"[-3.0893683220761092, -3.1134193672059416]","[0.5060124714576872, 0.4939875285423127]","[1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0]",1.066946413199037,0.8327411384076129
10,10,"[-7.670934332235646, -7.817871847228061]","[0.5366684279279839, 0.46333157207201614]","[0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]",1.1483516045170734,1.2297447078321582
11,11,"[-3.5976771321262078, -3.6417813115473625]","[0.5110242579006355, 0.4889757420993644]","[0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0]",0.930053883054885,0.922554489031118
12,12,"[-2.7063641396579126, -2.7307790391312237]","[0.5061034216903185, 0.4938965783096816]","[0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0]",0.9101937289521496,0.772929357721881
13,13,"[-3.3059690373960593, -3.3547141866380694]","[0.5121838749078568, 0.4878161250921433]","[1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1]",0.7173118735188772,0.9054805892002632
14,14,"[-7.316941070507134, -7.537724082595756]","[0.5549726301892759, 0.44502736981072416]","[0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1]",0.9876422094215832,1.2305758690050164
15,15,"[-4.244721059144555, -4.32476324950329]","[0.5199998708782242, 0.48000012912177586]","[0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0]",1.049949822077155,0.988571451684492
16,16,"[-4.760115598615003, -4.863620242144893]","[0.5258530842065697, 0.47414691579343027]","[1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0]",1.0128420401417957,1.0444308657929866
17,17,"[-6.528282272367537, -6.720902900234562]","[0.5480068167709939, 0.45199318322900617]","[0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0]",1.2846595689730385,1.1490656852021406
18,18,"[-3.6315317669798266, -3.701451573899252]","[0.5174728339072556, 0.4825271660927444]","[0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1]",0.9336869457772368,0.9233967401190656
19,19,"[-7.770830193303785, -8.090316794362108]","[0.5791991277995369, 0.42080087220046314]","[0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1]",1.0084911436696475,1.247448281128187
20,20,"[-2.6455746701089073, -2.687481280532164]","[0.5104751196483497, 0.4895248803516503]","[0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1]",0.7928541816484148,0.7677032525423005
21,21,"[-2.505541170984279, -2.541670643079924]","[0.5090313856271453, 0.4909686143728547]","[1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0]",0.8987223420550426,0.7255062881954569
22,22,"[-3.7438778777975865, -3.8215836033791657]","[0.5194166622703418, 0.4805833377296583]","[1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0]",1.2660771077406183,0.9087060187902616
23,23,"[-9.429438051312689, -9.872740043539189]","[0.609045547524519, 0.39095445247548094]","[1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1.1835341523799678,1.2938504442504717
24,24,"[-3.9562371398281795, -4.093992207991423]","[0.5343844097024576, 0.46561559029754246]","[1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0]",0.5763070257469474,1.0196433273969019
