,Vehicle_label,Utilities,Probabilities,Routes_taken,Gamma,Eta
0,0,"[-4.727356330843291, -4.733297385284927]","[0.5014852592417532, 0.4985147407582467]","[1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1]",1.2214437673959742,1.0310856545180684
1,1,"[-4.475535406407826, -4.493591766241689]","[0.5045139673176003, 0.4954860326823997]","[1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1]",1.0051480333821616,1.0260346857036322
2,2,"[-4.063712317564602, -4.086671670380089]","[0.5057395860795193, 0.49426041392048065]","[1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1]",1.1197002320067166,0.9674610086231732
3,3,"[-5.277198389073597, -5.304117892916352]","[0.50672946958432, 0.49327053041568014]","[1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1]",0.906960763595646,1.1105978877691522
4,4,"[-4.88967233601806, -4.929982335288418]","[0.5100761354651524, 0.48992386453484754]","[1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1]",1.1801572151027957,1.0439411730974943
5,5,"[-3.180109581830387, -3.1944518958439287]","[0.5035855170412692, 0.49641448295873075]","[0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0]",1.071584738884419,0.8492222731175405
6,6,"[-2.2024179555125034, -2.207024240702516]","[0.5011515692613505, 0.49884843073864943]","[1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1]",1.121461932291714,0.6391908824054087
7,7,"[-2.866922748813211, -2.877996268880535]","[0.5027683517282914, 0.4972316482717086]","[0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]",1.143919074672462,0.7882573046586465
8,8,"[-7.083394851169506, -7.161000484197187]","[0.5193916768189006, 0.4806083231810994]","[0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0]",0.964327599724484,1.2235541660631353
9,9,"[-3.0907669493822056, -3.110534963266014]","[0.5049418425432152, 0.49505815745678494]","[1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0]",1.066946413199037,0.8327411384076129
10,10,"[-7.6832004777749825, -7.815053087031475]","[0.5329154795214485, 0.46708452047855153]","[0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0]",1.1483516045170734,1.2297447078321582
11,11,"[-3.5995290056573666, -3.637441499017303]","[0.5094769882157769, 0.49052301178422303]","[0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1]",0.930053883054885,0.922554489031118
