,Vehicle_label,Utilities,Probabilities,Routes_taken,Gamma,Eta
0,0,"[-3.0622471085278953, -3.0681881629695313]","[0.5014852592417532, 0.4985147407582468]","[1, 0]",1.2214437673959742,1.0310856545180684
1,1,"[-2.8345835843203515, -2.846474113681845]","[0.5029725973171438, 0.4970274026828563]","[1, 0]",1.0051480333821616,1.0260346857036322
2,2,"[-2.4170475346041274, -2.4339043856900133]","[0.5042141129840564, 0.49578588701594367]","[1, 0]",1.1197002320067166,0.9674610086231732
3,3,"[-3.648448823945145, -3.6973537377048027]","[0.5122237922429499, 0.48777620775705005]","[1, 0]",0.906960763595646,1.1105978877691522
4,4,"[-3.248832234855585, -3.301399819335721]","[0.5131388706501605, 0.48686112934983955]","[1, 0]",1.1801572151027957,1.0439411730974943
5,5,"[-1.4884915783824895, -1.4912071726242175]","[0.5006788981432235, 0.49932110185677636]","[0, 1]",1.071584738884419,0.8492222731175405
6,6,"[-0.5406292508933028, -0.5515600786103667]","[0.502732679720257, 0.4972673202797428]","[1, 0]",1.121461932291714,0.6391908824054087
7,7,"[-1.191183456429567, -1.1953845171908999]","[0.5010502636456662, 0.4989497363543339]","[0, 1]",1.143919074672462,0.7882573046586465
8,8,"[-5.379155234984612, -5.429330853724744]","[0.5125412736438315, 0.4874587263561686]","[0, 1]",0.964327599724484,1.2235541660631353
9,9,"[-1.4289688845974238, -1.460694247618057]","[0.5079306755817885, 0.49206932441821155]","[1, 0]",1.066946413199037,0.8327411384076129
10,10,"[-5.986563980118973, -6.071672389638671]","[0.5212642683891009, 0.478735731610899]","[0, 1]",1.1483516045170734,1.2297447078321582
11,11,"[-1.9287243967787038, -1.9593466780426907]","[0.5076549721376843, 0.4923450278623156]","[0, 1]",0.930053883054885,0.922554489031118
12,12,"[-1.0402494647053884, -1.0607140597044926]","[0.505115970203812, 0.49488402979618795]","[0, 1]",0.9101937289521496,0.772929357721881
13,13,"[-1.640734934932061, -1.693697285184441]","[0.513237493432022, 0.4867625065679781]","[1, 0]",0.7173118735188772,0.9054805892002632
14,14,"[-5.6333898045770345, -5.813876255954844]","[0.5449995228131148, 0.45500047718688513]","[0, 1]",0.9876422094215832,1.2305758690050164
15,15,"[-2.573457044538892, -2.646993594243507]","[0.5183758573615573, 0.4816241426384427]","[0, 1]",1.049949822077155,0.988571451684492
16,16,"[-3.0918490310418214, -3.196425895691588]","[0.5261204153971902, 0.4738795846028097]","[1, 0]",1.0128420401417957,1.0444308657929866
17,17,"[-4.8499208727986955, -5.022213969032399]","[0.5429670372181228, 0.45703296278187716]","[0, 1]",1.2846595689730385,1.1490656852021406
18,18,"[-1.9572514902604479, -2.029309735034407]","[0.518006770352197, 0.481993229647803]","[0, 1]",0.9336869457772368,0.9233967401190656
19,19,"[-6.100082026187952, -6.4319455131591745]","[0.5822127227257934, 0.41778727727420667]","[0, 1]",1.0084911436696475,1.247448281128187
20,20,"[-0.9813888068838728, -1.02842195505481]","[0.5117561199632019, 0.4882438800367981]","[0, 1]",0.7928541816484148,0.7677032525423005
21,21,"[-0.8292208223527233, -0.8603595952280536]","[0.5077840642615706, 0.49221593573842937]","[1, 0]",0.8987223420550426,0.7255062881954569
22,22,"[-2.064833645673472, -2.138336541529781]","[0.5183674552582523, 0.48163254474174777]","[1, 0]",1.2660771077406183,0.9087060187902616
23,23,"[-7.727359716570751, -8.203885685298092]","[0.6169271979926086, 0.3830728020073914]","[1, 0]",1.1835341523799678,1.2938504442504717
24,24,"[-2.282186722941292, -2.4286913259622693]","[0.5365607803099964, 0.4634392196900036]","[1, 0]",0.5763070257469474,1.0196433273969019
25,25,"[-1.2668847430253087, -1.3310015403967819]","[0.5160237103113181, 0.483976289688682]","[1, 0]",0.929104251660825,0.8094621780459791
26,26,"[-2.87973260424115, -3.0552014213332015]","[0.5437549963436361, 0.45624500365636383]","[1, 0]",0.9655494513173656,1.0206722679893547
27,27,"[-1.585885245023612, -1.6563920159769687]","[0.5176193942083437, 0.48238060579165626]","[0, 1]",1.0696355534427306,0.8530683394972738
28,28,"[-0.8083858254000813, -0.8475386531113978]","[0.5097869567217886, 0.49021304327821136]","[0, 1]",1.083873278420174,0.7042668017045299
29,29,"[-0.7161867116727854, -0.7534153991242272]","[0.5093060970527347, 0.4906939029472654]","[0, 1]",1.1232400994474456,0.6795141803421869
30,30,"[-2.1045243912265192, -2.226026123793863]","[0.5303381196816295, 0.4696618803183705]","[0, 1]",1.0735697407664877,0.9221939906831184
31,31,"[-3.9018561236667573, -4.225527164758101]","[0.5802186515381064, 0.4197813484618936]","[0, 1]",0.7836866644143281,1.1337950742316314
32,32,"[-7.6879979282745445, -8.430283888370415]","[0.677495530383382, 0.3225044696166181]","[1, 0]",0.8111973680612472,1.3441907783689793
33,33,"[-5.117924355933006, -5.598338971248352]","[0.6178457753574181, 0.3821542246425818]","[0, 1]",0.8136093284290948,1.210946179855595
34,34,"[-4.9887091969988955, -5.440771269403552]","[0.611129398136674, 0.38887060186332606]","[0, 1]",0.9729679919147858,1.1763996332219129
35,35,"[-0.9212174849777599, -0.9820168283912059]","[0.5151951553245689, 0.48480484467543106]","[1, 0]",0.8265654846512803,0.7458051818429217
36,36,"[-4.59605759479707, -4.975085534547697]","[0.5936386324446735, 0.40636136755532654]","[1, 0]",0.989694847727128,1.1509894609018432
37,37,"[-2.382882603394357, -2.5562161800550633]","[0.5432252248590638, 0.4567747751409361]","[0, 1]",1.0439019784682275,0.9535820574294568
38,38,"[-1.4854687537074465, -1.6038234053835232]","[0.5295541718352201, 0.4704458281647798]","[0, 1]",0.8035983489726444,0.8527671692332043
39,39,"[-1.9190297111637167, -2.0470439164637337]","[0.5319599176144412, 0.46804008238555883]","[0, 1]",1.325877589866273,0.8755512178822417
40,40,"[-3.138379656613578, -3.382496563854952]","[0.5607279455567294, 0.4392720544432705]","[1, 0]",0.9515661693344748,1.0415166559430866
41,41,"[-1.3649672054037445, -1.4503754098484667]","[0.5213390810848673, 0.47866091891513274]","[1, 0]",1.1438932472293375,0.8054587453134254
42,42,"[-4.026386320465114, -4.36353357507876]","[0.5834973909717767, 0.4165026090282233]","[1, 0]",1.1723039566450182,1.0881361502124651
43,43,"[-5.253129374002245, -5.92210145844143]","[0.6612729535157563, 0.33872704648424373]","[0, 1]",0.6646440073132189,1.2415084305791804
44,44,"[-2.0694459326437693, -2.22506441648551]","[0.5388262974998504, 0.46117370250014955]","[1, 0]",1.0421528914801972,0.913767683666302
