,Vehicle_label,Utilities,Probabilities,Routes_taken,Gamma,Eta
0,0,"[-4.727356330843291, -4.733297385284927]","[0.5014852592417532, 0.4985147407582467]","[1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0]",1.2214437673959742,1.0310856545180684
1,1,"[-4.477974178918049, -4.491177435313761]","[0.5033007661482929, 0.49669923385170706]","[1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1]",1.0051480333821616,1.0260346857036322
2,2,"[-4.060676480829066, -4.079533094648138]","[0.5047140137746988, 0.4952859862253013]","[1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0]",1.1197002320067166,0.9674610086231732
3,3,"[-5.280825835156988, -5.307190264170296]","[0.5065907254992473, 0.49340927450075267]","[1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0]",0.906960763595646,1.1105978877691522
4,4,"[-4.889186219424297, -4.923201800021226]","[0.5085030752845479, 0.49149692471545203]","[1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1]",1.1801572151027957,1.0439411730974943
5,5,"[-3.182286771455125, -3.195370884610807]","[0.50327098162468, 0.49672901837532013]","[0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1]",1.071584738884419,0.8492222731175405
6,6,"[-2.202901454993274, -2.2068730005094217]","[0.5009928850739582, 0.4990071149260418]","[1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1]",1.121461932291714,0.6391908824054087
7,7,"[-2.866763565435678, -2.8755713837699735]","[0.5022019403484766, 0.49779805965152346]","[0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0]",1.143919074672462,0.7882573046586465
8,8,"[-7.0874371416824085, -7.1693088983573166]","[0.5204565138037508, 0.4795434861962492]","[0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0]",0.964327599724484,1.2235541660631353
9,9,"[-3.0906284076585173, -3.1093878323664823]","[0.5046897186455397, 0.49531028135446037]","[1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1]",1.066946413199037,0.8327411384076129
10,10,"[-7.681659435587938, -7.8093435627365375]","[0.5318777343641765, 0.4681222656358235]","[0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0]",1.1483516045170734,1.2297447078321582
11,11,"[-3.599413927311241, -3.6385588234081543]","[0.5097849745777598, 0.49021502542224005]","[0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1]",0.930053883054885,0.922554489031118
12,12,"[-2.7068324976162956, -2.726173840744878]","[0.5048351850512063, 0.4951648149487937]","[0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0]",0.9101937289521496,0.772929357721881
