,Vehicle_label,Utilities,Probabilities,Routes_taken,Gamma,Eta
0,0,"[-3.766005073109369, -3.900742774127229]","[0.5336335579804846, 0.46636644201951544]","[1, 0, 1, 0, 0, 1, 1]",1.2214437673959742,1.0310856545180684
1,1,"[-3.645419567760351, -3.53381729821857]","[0.47212835521047297, 0.5278716447895271]","[1, 0, 0, 1, 0, 0, 1]",1.0051480333821616,1.0260346857036322
2,2,"[-3.1048438383649923, -3.249602145761825]","[0.5361265130451676, 0.46387348695483255]","[1, 0, 1, 1, 0, 1, 0]",1.1197002320067166,0.9674610086231732
3,3,"[-4.448481623107634, -4.341893746441188]","[0.4733782301684212, 0.5266217698315789]","[1, 0, 0, 0, 1, 0, 1]",0.906960763595646,1.1105978877691522
4,4,"[-4.069380744533269, -3.981060117073266]","[0.4779341850307812, 0.5220658149692187]","[1, 0, 0, 0, 0, 1, 1]",1.1801572151027957,1.0439411730974943
5,5,"[-2.343257271311394, -2.21992380015169]","[0.46920565708581313, 0.5307943429141869]","[0, 1, 1, 1, 0, 0, 0]",1.071584738884419,0.8492222731175405
6,6,"[-1.0260712538730867, -2.209143944675674]","[0.7654998319054456, 0.2345001680945544]","[1, 0, 1, 1, 1, 1, 0]",1.121461932291714,0.6391908824054087
7,7,"[-1.9021891582689165, -2.043690341471716]","[0.5353163883407102, 0.4646836116592898]","[0, 1, 1, 0, 1, 0, 1]",1.143919074672462,0.7882573046586465
8,8,"[-6.10630327097037, -6.339672267017875]","[0.5580789012747155, 0.44192109872528457]","[0, 1, 1, 0, 1, 1, 0]",0.964327599724484,1.2235541660631353
9,9,"[-2.2575469145856064, -2.1544599007369527]","[0.47425104520036643, 0.5257489547996336]","[1, 0, 0, 1, 1, 0, 0]",1.066946413199037,0.8327411384076129
10,10,"[-6.712581497976207, -6.989655371954999]","[0.568828699656172, 0.431171300343828]","[0, 1, 1, 1, 0, 1, 0]",1.1483516045170734,1.2297447078321582
11,11,"[-2.6343035474018457, -2.8067015901476196]","[0.5429930799799708, 0.4570069200200291]","[0, 1, 0, 1, 1, 1, 0]",0.930053883054885,0.922554489031118
12,12,"[-1.7447115838096896, -1.9005484355488287]","[0.5388805598283871, 0.461119440171613]","[0, 1, 0, 1, 1, 1, 0]",0.9101937289521496,0.772929357721881
13,13,"[-2.3452729934249796, -2.5319280522849823]","[0.5465287541785182, 0.4534712458214817]","[1, 0, 1, 1, 0, 1, 0]",0.7173118735188772,0.9054805892002632
14,14,"[-6.475101413046032, -6.5580494125876605]","[0.5207251182066319, 0.47927488179336797]","[0, 1, 1, 0, 1, 0, 0]",0.9876422094215832,1.2305758690050164
15,15,"[-3.0595343441531044, -4.324252618393036]","[0.7798372630066929, 0.2201627369933072]","[0, 1, 0, 1, 1, 1, 1]",1.049949822077155,0.988571451684492
16,16,"[-3.916181118442256, -3.897413201947063]","[0.49530815859450167, 0.5046918414054984]","[1, 0, 1, 0, 0, 0, 1]",1.0128420401417957,1.0444308657929866
17,17,"[-5.6874747428536985, -5.773012391613568]","[0.5213713831310886, 0.4786286168689115]","[0, 1, 0, 0, 1, 1, 0]",1.2846595689730385,1.1490656852021406
18,18,"[-1.9572514902604479, -3.7050651045921272]","[0.8516768225805463, 0.14832317741945364]","[0, 1, 1, 1, 1, 1, 1]",0.9336869457772368,0.9233967401190656
19,19,"[-6.9069160268624445, -7.189285457380187]","[0.5701270254188823, 0.4298729745811178]","[0, 1, 1, 0, 1, 0, 0]",1.0084911436696475,1.247448281128187
20,20,"[-1.80932040301211, -1.738798839370931]","[0.48237691221295065, 0.5176230877870494]","[0, 1, 0, 0, 1, 1, 0]",0.7928541816484148,0.7677032525423005
21,21,"[-1.5377956477775818, -1.7107545661044639]","[0.5431322587902866, 0.45686774120971335]","[1, 0, 1, 1, 1, 0, 0]",0.8987223420550426,0.7255062881954569
22,22,"[-2.5452833254092404, -3.8253024848619406]","[0.7824530377681927, 0.21754696223180722]","[1, 0, 1, 1, 0, 1, 1]",1.2660771077406183,0.9087060187902616
23,23,"[-8.495716535385602, -8.944237042302444]","[0.6102874136872972, 0.38971258631270267]","[1, 0, 1, 0, 0, 0, 1]",1.1835341523799678,1.2938504442504717
24,24,"[-3.1030651399272755, -3.1602196908356355]","[0.5142847493411172, 0.4857152506588827]","[1, 0, 0, 1, 0, 1, 0]",0.5763070257469474,1.0196433273969019
25,25,"[-1.9702688944422175, -2.177055264809091]","[0.5515131621223323, 0.44848683787766774]","[1, 0, 1, 1, 0, 1, 0]",0.929104251660825,0.8094621780459791
26,26,"[-3.5543062949613535, -3.8814353680854587]","[0.5810606725847317, 0.4189393274152683]","[1, 0, 0, 1, 0, 1, 1]",0.9655494513173656,1.0206722679893547
27,27,"[-3.2505236601218197, -2.1572616345128877]","[0.25100451553296965, 0.7489954844670305]","[0, 1, 0, 0, 1, 0, 0]",1.0696355534427306,0.8530683394972738
28,28,"[-1.638279326387985, -1.5533948813820215]","[0.4787916217354377, 0.5212083782645623]","[0, 1, 0, 1, 0, 0, 1]",1.083873278420174,0.7042668017045299
29,29,"[-1.2008895554816592, -2.4229102570105576]","[0.7724189598503908, 0.22758104014960917]","[0, 1, 1, 0, 1, 1, 1]",1.1232400994474456,0.6795141803421869
30,30,"[-2.793522348008714, -3.062835932851397]","[0.5669243832906445, 0.43307561670935535]","[0, 1, 1, 0, 1, 0, 1]",1.0735697407664877,0.9221939906831184
31,31,"[-4.356218518681156, -5.906951661481848]","[0.8250195952105663, 0.17498040478943366]","[0, 1, 1, 1, 1, 0, 1]",0.7836866644143281,1.1337950742316314
32,32,"[-8.335813296434667, -9.426027243407077]","[0.7484220070760386, 0.25157799292396155]","[1, 0, 0, 0, 1, 1, 1]",0.8111973680612472,1.3441907783689793
33,33,"[-5.887864134854387, -6.321346436391891]","[0.6067049025817486, 0.3932950974182515]","[0, 1, 0, 0, 0, 1, 1]",0.8136093284290948,1.210946179855595
34,34,"[-5.638338726602238, -6.2864405926521885]","[0.6565825951382628, 0.34341740486173716]","[0, 1, 1, 0, 1, 0, 1]",0.9729679919147858,1.1763996332219129
35,35,"[-1.7523558838220796, -1.7008800765109395]","[0.48713388905424865, 0.5128661109457513]","[1, 0, 0, 1, 1, 0, 0]",0.8265654846512803,0.7458051818429217
36,36,"[-5.281753565234253, -5.887997255433561]","[0.6470834616073927, 0.3529165383926072]","[1, 0, 0, 1, 1, 0, 1]",0.989694847727128,1.1509894609018432
37,37,"[-4.02978652065941, -3.052659184007319]","[0.273462154578835, 0.726537845421165]","[0, 1, 0, 1, 0, 0, 0]",1.0439019784682275,0.9535820574294568
38,38,"[-2.176246100182147, -2.4364986858246196]","[0.5646983819346398, 0.4353016180653601]","[0, 1, 0, 1, 0, 1, 1]",0.8035983489726444,0.8527671692332043
39,39,"[-2.7386597515117344, -2.7545439219209986]","[0.5039709591109786, 0.49602904088902133]","[0, 1, 0, 0, 1, 1, 0]",1.325877589866273,0.8755512178822417
40,40,"[-3.9737901835922855, -4.140216508708507]","[0.5415108125687526, 0.45848918743124745]","[1, 0, 1, 1, 0, 0, 0]",0.9515661693344748,1.0415166559430866
41,41,"[-3.030704085662439, -1.9509437210270886]","[0.2535513681089986, 0.7464486318910013]","[1, 0, 0, 0, 0, 1, 0]",1.1438932472293375,0.8054587453134254
42,42,"[-5.694114099499574, -4.900779265349298]","[0.3114530647666562, 0.6885469352333439]","[1, 0, 0, 0, 1, 0, 0]",1.1723039566450182,1.0881361502124651
