,Vehicle_label,Utilities,Probabilities,Routes_taken,Gamma,Eta
0,0,"[-4.727356330843291, -4.733297385284927]","[0.5014852592417532, 0.4985147407582467]","[1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1]",1.2214437673959742,1.0310856545180684
1,1,"[-4.476286350679783, -4.490725015336636]","[0.50360960345508, 0.49639039654491995]","[1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0]",1.0051480333821616,1.0260346857036322
2,2,"[-4.061429975937845, -4.080939647192577]","[0.5048772631130515, 0.49512273688694863]","[1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0]",1.1197002320067166,0.9674610086231732
3,3,"[-5.280825835156988, -5.308109688984588]","[0.5068205403563624, 0.4931794596436376]","[1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1]",0.906960763595646,1.1105978877691522
4,4,"[-4.8861435487541955, -4.9228121796606334]","[0.5091661306934706, 0.4908338693065294]","[1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1]",1.1801572151027957,1.0439411730974943
5,5,"[-3.182319818550438, -3.196855851061434]","[0.5036339441414128, 0.4963660558585873]","[0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0]",1.071584738884419,0.8492222731175405
6,6,"[-2.2026512462992, -2.2068730005094217]","[0.5010554369849498, 0.4989445630150503]","[1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0]",1.121461932291714,0.6391908824054087
7,7,"[-2.866763565435678, -2.8771217995444496]","[0.5025895353739797, 0.49741046462602023]","[0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1]",1.143919074672462,0.7882573046586465
8,8,"[-7.087429715503776, -7.178519823342635]","[0.5227567939354513, 0.4772432060645488]","[0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1]",0.964327599724484,1.2235541660631353
9,9,"[-3.0905623175754338, -3.1107471761007073]","[0.5050460433073213, 0.49495395669267866]","[1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0]",1.066946413199037,0.8327411384076129
