,Vehicle_label,Utilities,Probabilities,Routes_taken,Gamma,Eta
0,0,"[-4.727356330843291, -4.733297385284927]","[0.5014852592417532, 0.4985147407582467]","[1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1]",1.2214437673959742,1.0310856545180684
1,1,"[-4.475979205659007, -4.492999910740472]","[0.5042550735447343, 0.4957449264552657]","[1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1]",1.0051480333821616,1.0260346857036322
2,2,"[-4.060224059318633, -4.082916555772029]","[0.5056728806782319, 0.4943271193217679]","[1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0]",1.1197002320067166,0.9674610086231732
3,3,"[-5.278509802953116, -5.307190264170296]","[0.5071696238519252, 0.4928303761480749]","[1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0]",0.906960763595646,1.1105978877691522
4,4,"[-4.8881043618047775, -4.926609164060635]","[0.5096250114073105, 0.49037498859268946]","[1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1]",1.1801572151027957,1.0439411730974943
5,5,"[-3.1817693289778934, -3.1956566290638597]","[0.5034717692253912, 0.4965282307746089]","[0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1]",1.071584738884419,0.8492222731175405
6,6,"[-2.202669999798911, -2.206685612451885]","[0.5010039018142387, 0.49899609818576135]","[1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1]",1.121461932291714,0.6391908824054087
7,7,"[-2.866740818573519, -2.87739154300132]","[0.502662655936483, 0.4973373440635171]","[0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0]",1.143919074672462,0.7882573046586465
8,8,"[-7.087318320836052, -7.176868442115575]","[0.5223725814221732, 0.4776274185778268]","[0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1]",0.964327599724484,1.2235541660631353
9,9,"[-3.0903133675169534, -3.1092943597499767]","[0.504745105595989, 0.49525489440401105]","[1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1]",1.066946413199037,0.8327411384076129
10,10,"[-7.6796830672496945, -7.8093435627365375]","[0.5323697869225672, 0.4676302130774329]","[0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0]",1.1483516045170734,1.2297447078321582
11,11,"[-3.5988593951551184, -3.6387377078210967]","[0.5099682571749868, 0.4900317428250131]","[0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0]",0.930053883054885,0.922554489031118
12,12,"[-2.7063967629453645, -2.726173840744878]","[0.5049441083006827, 0.49505589169931735]","[0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0]",0.9101937289521496,0.772929357721881
13,13,"[-3.3066362450396056, -3.349859093686095]","[0.5108040301933735, 0.4891959698066266]","[1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0]",0.7173118735188772,0.9054805892002632
14,14,"[-7.320131857349959, -7.504443009012835]","[0.5459477886688597, 0.45405221133114015]","[0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1]",0.9876422094215832,1.2305758690050164
15,15,"[-4.247184784378898, -4.3167485393349905]","[0.5173839290669012, 0.48261607093309883]","[0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1]",1.049949822077155,0.988571451684492
16,16,"[-4.760407548044828, -4.84287704406659]","[0.5206056966765036, 0.4793943033234965]","[1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1]",1.0128420401417957,1.0444308657929866
17,17,"[-6.533124325160547, -6.680979350185891]","[0.5368965640851044, 0.46310343591489567]","[0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]",1.2846595689730385,1.1490656852021406
18,18,"[-3.63271755707444, -3.6919593833062634]","[0.5148061265201914, 0.48519387347980864]","[0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1]",0.9336869457772368,0.9233967401190656
19,19,"[-7.778496756102446, -8.042142644730543]","[0.5655323198358874, 0.4344676801641127]","[0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0]",1.0084911436696475,1.247448281128187
20,20,"[-2.646514792331868, -2.68115907176393]","[0.508660203691802, 0.49133979630819796]","[0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1]",0.7928541816484148,0.7677032525423005
21,21,"[-2.50613021211519, -2.5352139742725]","[0.5072704280630321, 0.4927295719369678]","[1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1]",0.8987223420550426,0.7255062881954569
22,22,"[-3.7481284621348627, -3.8115787897108473]","[0.5158572622133676, 0.4841427377866324]","[1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0]",1.2660771077406183,0.9087060187902616
23,23,"[-9.465594338513338, -9.89102068991951]","[0.6047809961802941, 0.3952190038197058]","[1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1]",1.1835341523799678,1.2938504442504717
