,Vehicle_label,Utilities,Probabilities,Routes_taken,Gamma,Eta
0,0,"[-4.727356330843291, -4.733297385284927]","[0.5014852592417532, 0.4985147407582467]","[1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0]",1.2214437673959742,1.0310856545180684
1,1,"[-4.482350938506326, -4.486737916895612]","[0.5010967428383676, 0.49890325716163236]","[1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1]",1.0051480333821616,1.0260346857036322
2,2,"[-4.0696587085245355, -4.08418136161412]","[0.5036305994625802, 0.49636940053741996]","[1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1]",1.1197002320067166,0.9674610086231732
3,3,"[-5.271755074717112, -5.291162066025289]","[0.5048515955561003, 0.4951484044438998]","[1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1]",0.906960763595646,1.1105978877691522
4,4,"[-4.8959249572455645, -4.931430618290077]","[0.5088754828728069, 0.4911245171271931]","[1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0]",1.1801572151027957,1.0439411730974943
5,5,"[-3.1796858829865244, -2.3546004654422115]","[0.3046852344607832, 0.6953147655392168]","[0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",1.071584738884419,0.8492222731175405
6,6,"[-2.2032204633022885, -2.209143944675674]","[0.5014808660133422, 0.49851913398665776]","[1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0]",1.121461932291714,0.6391908824054087
7,7,"[-2.867150018174643, -2.878358560638857]","[0.5028021062800647, 0.4971978937199353]","[0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1]",1.143919074672462,0.7882573046586465
8,8,"[-7.080181295030068, -7.149415614799932]","[0.5173016693556359, 0.4826983306443641]","[0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1]",0.964327599724484,1.2235541660631353
9,9,"[-3.091486619577413, -3.111766088953255]","[0.5050696935996211, 0.49493030640037894]","[1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1]",1.066946413199037,0.8327411384076129
10,10,"[-6.853404289890383, -7.815749818303363]","[0.7235911731358023, 0.2764088268641977]","[0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1]",1.1483516045170734,1.2297447078321582
11,11,"[-3.597965538002507, -3.6350141864691627]","[0.5092611028232695, 0.4907388971767305]","[0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0]",0.930053883054885,0.922554489031118
12,12,"[-2.7067303297615726, -2.7283303245615667]","[0.5053997887579452, 0.4946002112420549]","[0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1]",0.9101937289521496,0.772929357721881
13,13,"[-3.308725677658341, -3.3583760136774736]","[0.512410034720363, 0.48758996527963716]","[1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0]",0.7173118735188772,0.9054805892002632
14,14,"[-7.32347146344705, -7.4908112526439385]","[0.5417375959404319, 0.4582624040595681]","[0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0]",0.9876422094215832,1.2305758690050164
15,15,"[-4.241284780359781, -4.308800076534589]","[0.516872415381582, 0.4831275846184179]","[0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0]",1.049949822077155,0.988571451684492
16,16,"[-4.751619684543187, -4.8328328017811515]","[0.5202921273557604, 0.47970787264423953]","[1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0]",1.0128420401417957,1.0444308657929866
17,17,"[-6.524796367973249, -6.681862999568688]","[0.5391861310875388, 0.4608138689124612]","[0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0]",1.2846595689730385,1.1490656852021406
18,18,"[-2.8045439693957013, -3.7035546136710944]","[0.7107461472950231, 0.28925385270497683]","[0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1]",0.9336869457772368,0.9233967401190656
19,19,"[-7.76938096083476, -8.07458458317655]","[0.5757140901044467, 0.4242859098955533]","[0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1]",1.0084911436696475,1.247448281128187
20,20,"[-2.6476812114775163, -1.8660604155395442]","[0.3139706726006141, 0.6860293273993858]","[0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1]",0.7928541816484148,0.7677032525423005
21,21,"[-2.5012533245596016, -2.5334628025886072]","[0.5080516734182531, 0.49194832658174703]","[1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0]",0.8987223420550426,0.7255062881954569
22,22,"[-2.9020650729289668, -3.8104168606701982]","[0.712662769171624, 0.28733723082837603]","[1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0]",1.2660771077406183,0.9087060187902616
23,23,"[-9.428112081452152, -9.090127110059441]","[0.4162990344906431, 0.5837009655093568]","[1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1]",1.1835341523799678,1.2938504442504717
24,24,"[-3.945445331061346, -4.076919386313974]","[0.5328212499837877, 0.46717875001621245]","[1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0]",0.5763070257469474,1.0196433273969019
25,25,"[-2.934136104742083, -2.9956872649164348]","[0.5153829337717388, 0.4846170662282612]","[1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0]",0.929104251660825,0.8094621780459791
26,26,"[-4.541292565965612, -4.696489416507851]","[0.5387215230656688, 0.46127847693433116]","[1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0]",0.9655494513173656,1.0206722679893547
27,27,"[-3.259320753990072, -2.489305807616495]","[0.31647587307180175, 0.6835241269281982]","[0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1]",1.0696355534427306,0.8530683394972738
28,28,"[-2.474889166217621, -2.5080240785060175]","[0.5082829702477433, 0.49171702975225684]","[0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1]",1.083873278420174,0.7042668017045299
29,29,"[-2.38620523342483, -2.4229102570105576]","[0.5091752258026196, 0.49082477419738035]","[0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0]",1.1232400994474456,0.6795141803421869
30,30,"[-3.772546175532612, -3.874053022070767]","[0.5253549446872774, 0.4746450553127227]","[0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0]",1.0735697407664877,0.9221939906831184
31,31,"[-5.601018193995687, -5.897298914867559]","[0.5735330573593608, 0.42646694264063917]","[0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1]",0.7836866644143281,1.1337950742316314
32,32,"[-9.445135270010752, -10.175684581583846]","[0.6749258036492081, 0.325074196350792]","[1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0]",0.8111973680612472,1.3441907783689793
33,33,"[-6.7633124635958195, -7.161094791310762]","[0.5981547240971337, 0.40184527590286634]","[0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1]",0.8136093284290948,1.210946179855595
34,34,"[-6.647545993184017, -7.033502205322139]","[0.5953088618597507, 0.40469113814024926]","[0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0]",0.9729679919147858,1.1763996332219129
35,35,"[-2.5921582561618153, -2.6463918024470683]","[0.5135550643003205, 0.48644493569967945]","[1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0]",0.8265654846512803,0.7458051818429217
36,36,"[-6.315988123312073, -5.887997255433561]","[0.39460619567967936, 0.6053938043203206]","[1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0]",0.989694847727128,1.1509894609018432
37,37,"[-4.048589783670528, -3.2230337277870316]","[0.3045855378865596, 0.6954144621134405]","[0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0]",1.0439019784682275,0.9535820574294568
38,38,"[-3.1528829236199263, -3.2469246623982775]","[0.5234931231107193, 0.47650687688928084]","[0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0]",0.8035983489726444,0.8527671692332043
39,39,"[-3.577503525014718, -3.6732820697558015]","[0.5239263482258023, 0.47607365177419775]","[0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0]",1.325877589866273,0.8755512178822417
40,40,"[-4.828493526605815, -5.030539387147932]","[0.550340329903169, 0.449659670096831]","[1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0]",0.9515661693344748,1.0415166559430866
41,41,"[-3.037215972838142, -2.2692941154234165]","[0.3169288215889741, 0.683071178411026]","[1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0]",1.1438932472293375,0.8054587453134254
42,42,"[-5.725216467640835, -5.16749443279981]","[0.3640747005576315, 0.6359252994423684]","[1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0]",1.1723039566450182,1.0881361502124651
43,43,"[-6.908349699886041, -7.373215070937902]","[0.6141677408207203, 0.38583225917927966]","[0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0]",0.6646440073132189,1.2415084305791804
44,44,"[-3.7469004303348563, -3.87312812840016]","[0.5315150903293365, 0.46848490967066353]","[1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1]",1.0421528914801972,0.913767683666302
45,45,"[-2.318626047812464, -3.3785840265964078]","[0.7426825149118087, 0.25731748508819136]","[1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1]",1.0783008830920344,0.8462646286801094
46,46,"[-4.172068381590211, -4.3653794314815695]","[0.5481778254180135, 0.4518221745819865]","[0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1]",0.8252097843538485,0.98672912825224
47,47,"[-2.800049951651476, -2.8603027224029]","[0.5150586372283068, 0.4849413627716932]","[1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0]",1.5562559066248722,0.7430704590099784
48,48,"[-3.971026223101187, -4.156298769260789]","[0.5461860970522904, 0.4538139029477096]","[0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0]",0.927294113155303,0.9486473741024476
49,49,"[-4.08248099985218, -4.2606593325586175]","[0.5444271077871289, 0.4555728922128711]","[1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1]",1.0526646491262392,0.9501407758002895
50,50,"[-7.475588593684384, -7.165728024216403]","[0.42314877264399803, 0.5768512273560019]","[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1]",0.769568553464038,1.2433346252171695
51,51,"[-5.2661277571894995, -5.538958811049423]","[0.5677877921071781, 0.4322122078928218]","[0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1]",1.209706321495167,1.0458955042138904
52,52,"[-2.6205648269488155, -2.6824180334137195]","[0.5154583735186646, 0.48454162648133536]","[0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1]",1.143177521827464,0.7230748607059547
