,Vehicle_label,Utilities,Probabilities,Routes_taken,Gamma,Eta
0,0,"[-4.727356330843291, -4.733297385284927]","[0.5014852592417532, 0.4985147407582467]","[1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1]",1.2214437673959742,1.0310856545180684
1,1,"[-4.472479626617594, -4.487852754865268]","[0.5038432063724859, 0.49615679362751414]","[1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0]",1.0051480333821616,1.0260346857036322
2,2,"[-4.06203228604365, -4.080971699003367]","[0.504734711711813, 0.49526528828818683]","[1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0]",1.1197002320067166,0.9674610086231732
3,3,"[-5.2811297370026224, -5.312508421249518]","[0.5078440274555666, 0.4921559725444334]","[1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1]",0.906960763595646,1.1105978877691522
4,4,"[-4.885309796517132, -4.925258227295208]","[0.5099857797233898, 0.49001422027661024]","[1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1]",1.1801572151027957,1.0439411730974943
5,5,"[-3.1823137689195997, -3.2001991641286858]","[0.5044712296120867, 0.49552877038791343]","[0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0]",1.071584738884419,0.8492222731175405
6,6,"[-2.201801828476411, -2.208013028890453]","[0.5015527951114054, 0.4984472048885946]","[1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0]",1.121461932291714,0.6391908824054087
7,7,"[-2.865327388921925, -2.8789954832469595]","[0.5034169703858007, 0.4965830296141992]","[0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0]",1.143919074672462,0.7882573046586465
8,8,"[-7.085640397245637, -7.195563836692363]","[0.5274532219485042, 0.47254677805149586]","[0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1]",0.964327599724484,1.2235541660631353
9,9,"[-3.0893683220761092, -3.1133138942811946]","[0.5059861070226324, 0.4940138929773677]","[1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1]",1.066946413199037,0.8327411384076129
