,Vehicle_label,Utilities,Probabilities,Routes_taken,Gamma,Eta
30,30,"[-3.776537153725797, -3.902182813513536]","[0.5313701561864634, 0.4686298438135367]","[0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1]",1.0735697407664877,0.9221939906831184
31,31,"[-5.5671508198010295, -5.883343566284765]","[0.5783961161088162, 0.42160388389118375]","[0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1]",0.7836866644143281,1.1337950742316314
32,32,"[-9.404359707094796, -10.082011153743286]","[0.6632143232231442, 0.3367856767768557]","[1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]",0.8111973680612472,1.3441907783689793
33,33,"[-6.789589590761519, -7.219151146795675]","[0.6057689672026434, 0.39423103279735666]","[0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0]",0.8136093284290948,1.210946179855595
34,34,"[-6.637803050960307, -6.9979291978253455]","[0.5890709703144595, 0.41092902968554057]","[0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0.9729679919147858,1.1763996332219129
35,35,"[-2.59810717635399, -2.6564016634542895]","[0.5145694961129234, 0.48543050388707654]","[1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1]",0.8265654846512803,0.7458051818429217
36,36,"[-6.292428436395807, -6.61824605661122]","[0.5807413927991403, 0.4192586072008597]","[1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]",0.989694847727128,1.1509894609018432
37,37,"[-4.054263135529961, -4.198602230894987]","[0.5360222555838777, 0.4639777444161224]","[0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0]",1.0439019784682275,0.9535820574294568
38,38,"[-3.151065610529833, -3.2477906362259708]","[0.5241624212687874, 0.47583757873121246]","[0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0]",0.8035983489726444,0.8527671692332043
39,39,"[-3.585412951282973, -3.693386321422641]","[0.5269671484805549, 0.47303285151944513]","[0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0]",1.325877589866273,0.8755512178822417
40,40,"[-4.852474212127054, -5.089757705835563]","[0.5590441007974916, 0.4409558992025084]","[1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0]",0.9515661693344748,1.0415166559430866
41,41,"[-3.0404685131990137, -3.1166845669755]","[0.5190447952481472, 0.48095520475185277]","[1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0]",1.1438932472293375,0.8054587453134254
42,42,"[-5.716463536123462, -6.003008910205161]","[0.5711501737436361, 0.4288498262563639]","[1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1]",1.1723039566450182,1.0881361502124651
43,43,"[-6.944209513675815, -7.504741138850754]","[0.6365755391635081, 0.36342446083649205]","[0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1]",0.6646440073132189,1.2415084305791804
44,44,"[-3.749336190334514, -3.8858466433289722]","[0.5340747141898281, 0.46592528581017195]","[1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0]",1.0421528914801972,0.913767683666302
45,45,"[-3.290195936653631, -3.3978266672173785]","[0.5268817369749913, 0.4731182630250088]","[1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1]",1.0783008830920344,0.8462646286801094
46,46,"[-4.194267808749129, -4.3968513224955865]","[0.550473377106811, 0.449526622893189]","[0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1]",0.8252097843538485,0.98672912825224
47,47,"[-2.7992955128018178, -2.8596648673240086]","[0.5150877566830099, 0.4849122433169902]","[1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1]",1.5562559066248722,0.7430704590099784
48,48,"[-3.97259646677126, -4.156145738992778]","[0.5457589206853466, 0.4542410793146534]","[0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0]",0.927294113155303,0.9486473741024476
49,49,"[-4.082737181262725, -4.257302514630435]","[0.5435308462860385, 0.4564691537139615]","[1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1]",1.0526646491262392,0.9501407758002895
50,50,"[-7.485158449243256, -8.16622194008602]","[0.6639760161938183, 0.33602398380618176]","[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1]",0.769568553464038,1.2433346252171695
51,51,"[-5.2671593732138895, -5.5291979604296095]","[0.5651373554978686, 0.4348626445021314]","[0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1.209706321495167,1.0458955042138904
52,52,"[-2.617046750793542, -2.672146520246358]","[0.5137714583781998, 0.4862285416218003]","[0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0]",1.143177521827464,0.7230748607059547
53,53,"[-2.4383470934312594, -2.500021178051548]","[0.5154136357369455, 0.48458636426305457]","[1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1]",0.7740878370113587,0.7071105833399853
54,54,"[-3.3290635262913515, -3.4501269651047015]","[0.5302289481994558, 0.4697710518005443]","[0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0]",0.9420323192784856,0.8597341859991553
55,55,"[-13.09185185153339, -14.410046238104032]","[0.7888811426429045, 0.21111885735709537]","[0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1]",1.404988360686166,1.3528960375363719
56,56,"[-3.788226755841976, -3.9493125993998994]","[0.5401846037647641, 0.45981539623523593]","[1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1]",1.0187853514849423,0.9139227083755516
57,57,"[-3.601426554957127, -3.750130726101346]","[0.5371076879969655, 0.46289231200303455]","[1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1]",0.9315334573651809,0.8978417156932259
58,58,"[-3.34584074177497, -3.4735734443492796]","[0.5318898288400145, 0.4681101711599857]","[0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0]",0.9970771157926468,0.8555447637025487
59,59,"[-8.388353865884486, -9.139936817567735]","[0.6795235185489966, 0.32047648145100327]","[1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0]",1.1254328449527125,1.2270455854941176
60,60,"[-2.3812269108658874, -2.4318644155144575]","[0.5126566718033766, 0.4873433281966233]","[1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1]",1.0644451283238026,0.6717179576651489
61,61,"[-6.343469978258963, -6.794974635710791]","[0.6109969201270061, 0.38900307987299376]","[1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0]",1.1398225362510466,1.1195852362162362
62,62,"[-7.035098160664529, -7.69621640220579]","[0.65951154114778, 0.34048845885221996]","[1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1]",0.8944824272742546,1.1863122449567869
63,63,"[-5.284429578093647, -5.59014797997405]","[0.5758398290482645, 0.4241601709517356]","[0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0]",1.2323965122105134,1.0378220884900833
64,64,"[-4.4195223311727165, -4.657537983470711]","[0.5592245801791912, 0.44077541982080887]","[1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0]",0.9670035443979452,0.9843419323155108
65,65,"[-3.6056846563886427, -3.8039138519320317]","[0.5493956552949332, 0.4506043447050668]","[0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1]",0.6522398979315069,0.9250543734505148
66,66,"[-1.9598762715963012, -1.992648801131477]","[0.5081923991507801, 0.49180760084921993]","[0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0]",0.8745625610070327,0.5612122043234379
67,67,"[-2.9462453515658757, -3.0414980111550602]","[0.5237951763439251, 0.4762048236560749]","[1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]",0.9787644454130071,0.7889301115306772
68,68,"[-1.9873495875961669, -2.0172127295864546]","[0.5074652307102457, 0.49253476928975426]","[1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1]",1.087438677804127,0.5600993589830021
69,69,"[-3.7127593523535283, -3.872522033049703]","[0.5398559322680986, 0.46014406773190136]","[1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]",0.953236188584864,0.9042439004590364
70,70,"[-9.465731681362955, -10.422967622087999]","[0.7225680532497514, 0.27743194675024874]","[1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0]",1.2211696774592866,1.2503684851598895
71,71,"[-6.623283113030247, -7.100824718555228]","[0.6171671929152033, 0.3828328070847967]","[0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1]",1.3129547327776856,1.1142697463168951
72,72,"[-3.1510596290526927, -3.244819437232598]","[0.5234227956008265, 0.4765772043991734]","[1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0]",1.3886481610265644,0.7993635681032265
73,73,"[-17.765474293525415, -20.023688389244583]","[0.9053567149150461, 0.09464328508495387]","[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0]",1.3494072589052988,1.437016206092572
74,74,"[-3.6868977094446356, -3.871028707673323]","[0.545903130280568, 0.4540968697194319]","[0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0]",0.71136359111559,0.9239751783064368
75,75,"[-3.0097737411195147, -3.106114017506028]","[0.524066457675785, 0.47593354232421503]","[1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1]",1.110889753990663,0.7874958755127159
76,76,"[-2.869889175869966, -2.9539852025633384]","[0.5210116250335394, 0.4789883749664606]","[1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1]",1.009792037211206,0.7706541789169382
77,77,"[-2.4126714025312275, -2.480669310056394]","[0.5169929298464776, 0.48300707015352246]","[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1]",0.7665931932696535,0.6910943715988607
78,78,"[-2.8911306500323937, -2.9831230304170004]","[0.5229818901733645, 0.4770181098266356]","[1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0]",1.0054470668519782,0.7729575800530517
79,79,"[-3.4188689728920316, -3.5530732489376056]","[0.5335008027777847, 0.46649919722221533]","[0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1]",0.9971367575627548,0.8576926316243818
