,Vehicle_label,Utilities,Probabilities,Routes_taken,Gamma,Eta
0,0,"[-4.727356330843291, -4.733297385284927]","[0.5014852592417532, 0.4985147407582467]","[1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1]",1.2214437673959742,1.0310856545180684
1,1,"[-4.475979205659007, -4.49249887124957]","[0.504129822479245, 0.4958701775207551]","[1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0]",1.0051480333821616,1.0260346857036322
2,2,"[-4.062112363742317, -4.081913476038554]","[0.504950116336645, 0.495049883663355]","[1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0]",1.1197002320067166,0.9674610086231732
3,3,"[-5.279913818357595, -5.3025984554749614]","[0.5056709160970629, 0.49432908390293706]","[1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1]",0.906960763595646,1.1105978877691522
4,4,"[-4.892071457481252, -4.92753720651173]","[0.5088655080098033, 0.49113449199019676]","[1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1]",1.1801572151027957,1.0439411730974943
5,5,"[-3.1818202734998198, -3.1944518958439287]","[0.5031578635976364, 0.49684213640236363]","[0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]",1.071584738884419,0.8492222731175405
6,6,"[-2.202494930351836, -2.205539980021834]","[0.500761261829277, 0.4992387381707229]","[1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0]",1.121461932291714,0.6391908824054087
7,7,"[-2.867314252227487, -2.8779992646966908]","[0.5026712277029569, 0.497328772297043]","[0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1]",1.143919074672462,0.7882573046586465
8,8,"[-7.087318320836052, -7.171213116366366]","[0.5209614058718295, 0.4790385941281705]","[0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1]",0.964327599724484,1.2235541660631353
9,9,"[-3.0903133675169534, -3.1078493055003444]","[0.5043838721563674, 0.49561612784363257]","[1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0]",1.066946413199037,0.8327411384076129
