,Vehicle_label,Utilities,Probabilities,Routes_taken,Gamma,Eta
0,0,"[-4.727356330843291, -4.733297385284927]","[0.5014852592417532, 0.4985147407582467]","[1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0]",1.2214437673959742,1.0310856545180684
1,1,"[-4.477974178918049, -4.486771494600358]","[0.5021993147363419, 0.49780068526365817]","[1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0]",1.0051480333821616,1.0260346857036322
2,2,"[-4.06660818032102, -4.083025042372909]","[0.5041041233370471, 0.49589587666295276]","[1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0]",1.1197002320067166,0.9674610086231732
3,3,"[-5.2747134223184, -5.286218227462677]","[0.5028761695618592, 0.4971238304381408]","[1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1]",0.906960763595646,1.1105978877691522
4,4,"[-4.89756826440045, -4.933359101997517]","[0.5089467543655153, 0.49105324563448477]","[1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0]",1.1801572151027957,1.0439411730974943
5,5,"[-3.181685335171458, -3.188418050811424]","[0.5016831725518878, 0.4983168274481123]","[0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0]",1.071584738884419,0.8492222731175405
6,6,"[-2.2028759730986707, -2.2057734741746544]","[0.5007243747622045, 0.49927562523779545]","[1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1]",1.121461932291714,0.6391908824054087
7,7,"[-2.8680575057965556, -2.877996268880535]","[0.5024846703182554, 0.49751532968174467]","[0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0]",1.143919074672462,0.7882573046586465
8,8,"[-7.084516314591266, -7.151650325731381]","[0.5167772020551498, 0.4832227979448502]","[0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1]",0.964327599724484,1.2235541660631353
9,9,"[-3.090624448641975, -3.1087642798573976]","[0.5045348334543114, 0.49546516654568856]","[1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1]",1.066946413199037,0.8327411384076129
