,Vehicle_label,Utilities,Probabilities,Routes_taken,Gamma,Eta
15,15,"[-3.0595343441531044, -3.5014700027609322]","[0.608720162669914, 0.391279837330086]","[0, 1, 0, 1, 1, 1]",1.049949822077155,0.988571451684492
16,16,"[-3.916181118442256, -3.6980130712413164]","[0.4456733011202386, 0.5543266988797613]","[1, 0, 1, 0, 0, 0]",1.0128420401417957,1.0444308657929866
17,17,"[-5.54565751214184, -5.773012391613568]","[0.5565951449069662, 0.44340485509303373]","[0, 1, 0, 0, 1, 1]",1.2846595689730385,1.1490656852021406
18,18,"[-1.9572514902604479, -3.712445553613978]","[0.8526067282646375, 0.14739327173536254]","[0, 1, 1, 1, 1, 1]",0.9336869457772368,0.9233967401190656
19,19,"[-6.755166789657874, -7.189285457380187]","[0.6068567381878717, 0.3931432618121282]","[0, 1, 1, 0, 1, 0]",1.0084911436696475,1.247448281128187
20,20,"[-1.6770810716953681, -1.738798839370931]","[0.5154245461151886, 0.4845754538848113]","[0, 1, 0, 0, 1, 1]",0.7928541816484148,0.7677032525423005
21,21,"[-1.315435191967884, -1.7107545661044639]","[0.5975625718052223, 0.4024374281947777]","[1, 0, 1, 1, 1, 0]",0.8987223420550426,0.7255062881954569
22,22,"[-2.5452833254092404, -3.0052468294160892]","[0.6130055182396086, 0.3869944817603915]","[1, 0, 1, 1, 0, 1]",1.2660771077406183,0.9087060187902616
23,23,"[-8.495716535385602, -8.843462692922548]","[0.5860709215028977, 0.41392907849710225]","[1, 0, 1, 0, 0, 0]",1.1835341523799678,1.2938504442504717
24,24,"[-2.960931026195839, -3.1602196908356355]","[0.5496579237879212, 0.4503420762120788]","[1, 0, 0, 1, 0, 1]",0.5763070257469474,1.0196433273969019
25,25,"[-1.748509794051105, -2.177055264809091]","[0.6055262868451563, 0.3944737131548437]","[1, 0, 1, 1, 0, 1]",0.929104251660825,0.8094621780459791
26,26,"[-3.5543062949613535, -3.7859921002898185]","[0.5576637407773086, 0.4423362592226914]","[1, 0, 0, 1, 0, 1]",0.9655494513173656,1.0206722679893547
27,27,"[-2.410984631406453, -2.1572616345128877]","[0.4369073558184934, 0.5630926441815067]","[0, 1, 0, 0, 1, 0]",1.0696355534427306,0.8530683394972738
28,28,"[-1.638279326387985, -1.3447103922954804]","[0.42713035828713675, 0.5728696417128633]","[0, 1, 0, 1, 0, 0]",1.083873278420174,0.7042668017045299
29,29,"[-1.2008895554816592, -1.594087734182318]","[0.5970523580533682, 0.4029476419466319]","[0, 1, 1, 0, 1, 1]",1.1232400994474456,0.6795141803421869
30,30,"[-2.793522348008714, -2.9464033160458096]","[0.5381459734176314, 0.4618540265823686]","[0, 1, 1, 0, 1, 0]",1.0735697407664877,0.9221939906831184
31,31,"[-4.356218518681156, -5.099077154018558]","[0.6776206445321624, 0.32237935546783747]","[0, 1, 1, 1, 1, 0]",0.7836866644143281,1.1337950742316314
32,32,"[-8.335813296434667, -9.348516830955006]","[0.7335489018727155, 0.2664510981272845]","[1, 0, 0, 0, 1, 1]",0.8111973680612472,1.3441907783689793
33,33,"[-5.887864134854387, -6.1434444260965835]","[0.5635495208020737, 0.43645047919792634]","[0, 1, 0, 0, 0, 1]",0.8136093284290948,1.210946179855595
34,34,"[-5.638338726602238, -6.1786420288912325]","[0.6318829707574642, 0.36811702924253586]","[0, 1, 1, 0, 1, 0]",0.9729679919147858,1.1763996332219129
35,35,"[-1.6217477161645184, -1.7008800765109395]","[0.5197727731857381, 0.48022722681426194]","[1, 0, 0, 1, 1, 0]",0.8265654846512803,0.7458051818429217
36,36,"[-5.281753565234253, -5.770095526738067]","[0.6197157631359196, 0.38028423686408047]","[1, 0, 0, 1, 1, 0]",0.989694847727128,1.1509894609018432
37,37,"[-3.195196145797425, -3.052659184007319]","[0.4644259683321109, 0.5355740316678892]","[0, 1, 0, 1, 0, 0]",1.0439019784682275,0.9535820574294568
38,38,"[-2.176246100182147, -2.311347114163945]","[0.5337239741301152, 0.46627602586988487]","[0, 1, 0, 1, 0, 1]",0.8035983489726444,0.8527671692332043
39,39,"[-2.6098631049355103, -2.7545439219209986]","[0.53610724152306, 0.46389275847694]","[0, 1, 0, 0, 1, 1]",1.325877589866273,0.8755512178822417
40,40,"[-3.8364061607497124, -4.140216508708507]","[0.5753737227756246, 0.4246262772243754]","[1, 0, 1, 1, 0, 0]",0.9515661693344748,1.0415166559430866
41,41,"[-2.195886949438584, -1.9509437210270886]","[0.4390685317513523, 0.5609314682486476]","[1, 0, 0, 0, 0, 1]",1.1438932472293375,0.8054587453134254
42,42,"[-4.85347219425689, -4.900779265349298]","[0.5118245626148489, 0.48817543738515107]","[1, 0, 0, 0, 1, 0]",1.1723039566450182,1.0881361502124651
43,43,"[-6.031718907000945, -6.380630445282887]","[0.5863536049247345, 0.4136463950752654]","[0, 1, 1, 0, 0, 0]",0.6646440073132189,1.2415084305791804
44,44,"[-2.775537324813791, -2.9520026275651823]","[0.5440021991881674, 0.4559978008118326]","[1, 0, 0, 0, 1, 1]",1.0421528914801972,0.913767683666302
45,45,"[-2.096867652141672, -2.5716627243562646]","[0.6165180559253222, 0.38348194407467795]","[1, 0, 1, 0, 1, 1]",1.0783008830920344,0.8462646286801094
46,46,"[-3.3356408445718175, -3.2542041112145403]","[0.47965206094640384, 0.520347939053596]","[0, 1, 0, 0, 0, 1]",0.8252097843538485,0.98672912825224
47,47,"[-1.6150952135554542, -2.035434833572725]","[0.6035645150951295, 0.39643548490487057]","[1, 0, 1, 1, 1, 0]",1.5562559066248722,0.7430704590099784
48,48,"[-2.9965131941581427, -3.2273757658536457]","[0.5574606600800642, 0.44253933991993577]","[0, 1, 0, 0, 1, 1]",0.927294113155303,0.9486473741024476
49,49,"[-3.1047293979118677, -3.3310951170695002]","[0.5563510094720389, 0.44364899052796114]","[1, 0, 0, 1, 0, 1]",1.0526646491262392,0.9501407758002895
50,50,"[-6.567922774910182, -7.0178367882151464]","[0.6106187896475599, 0.38938121035244005]","[1, 0, 1, 0, 0, 0]",0.769568553464038,1.2433346252171695
51,51,"[-4.415080088194329, -4.440390091462083]","[0.5063271630574593, 0.4936728369425408]","[0, 1, 0, 0, 0, 1]",1.209706321495167,1.0458955042138904
52,52,"[-1.6530591416780926, -1.729821271379322]","[0.51918111474419, 0.48081888525580996]","[0, 1, 0, 1, 1, 0]",1.143177521827464,0.7230748607059547
53,53,"[-1.2619049597310423, -1.6863938970771408]","[0.6045569125940317, 0.3954430874059684]","[1, 0, 0, 1, 1, 1]",0.7740878370113587,0.7071105833399853
54,54,"[-2.3556490085138124, -2.513043144008156]","[0.5392675031176889, 0.46073249688231116]","[0, 1, 1, 0, 0, 1]",0.9420323192784856,0.8597341859991553
55,55,"[-12.029391638475325, -13.843685724049914]","[0.859880052926762, 0.140119947073238]","[0, 1, 1, 0, 0, 1]",1.404988360686166,1.3528960375363719
56,56,"[-2.8153922730143375, -3.0258514273590507]","[0.5524214391316301, 0.44757856086836995]","[1, 0, 0, 0, 1, 1]",1.0187853514849423,0.9139227083755516
57,57,"[-2.6297865388713086, -2.825814580251485]","[0.5488506783839717, 0.4511493216160283]","[1, 0, 1, 0, 0, 1]",0.9315334573651809,0.8978417156932259
58,58,"[-2.367212199341756, -2.5260503474261577]","[0.5396262592842426, 0.46037374071575754]","[0, 1, 0, 1, 1, 0]",0.9970771157926468,0.8555447637025487
59,59,"[-7.363322564000873, -8.325917473663683]","[0.7236410483469963, 0.2763589516530038]","[1, 0, 0, 1, 0, 1]",1.1254328449527125,1.2270455854941176
60,60,"[-1.5459246408334923, -1.2691425489609125]","[0.43124286502150366, 0.5687571349784964]","[1, 0, 0, 0, 1, 0]",1.0644451283238026,0.6717179576651489
61,61,"[-5.378889370965328, -5.980363783896369]","[0.6459935561802767, 0.3540064438197234]","[1, 0, 0, 0, 1, 1]",1.1398225362510466,1.1195852362162362
62,62,"[-5.766720345546762, -6.882011131690797]","[0.7531141612051777, 0.2468858387948224]","[1, 0, 1, 1, 0, 1]",0.8944824272742546,1.1863122449567869
63,63,"[-4.272264962644878, -4.668359385498889]","[0.5977489426160197, 0.4022510573839803]","[0, 1, 0, 1, 1, 0]",1.2323965122105134,1.0378220884900833
64,64,"[-3.199068461918488, -3.858848783097053]","[0.6592110389250367, 0.3407889610749633]","[1, 0, 1, 1, 1, 0]",0.9670035443979452,0.9843419323155108
65,65,"[-2.6103739708333307, -2.8593667565331002]","[0.561928575612515, 0.43807142438748503]","[0, 1, 0, 1, 0, 1]",0.6522398979315069,0.9250543734505148
66,66,"[-0.7772008940514858, -1.1682771610599345]","[0.5965417617976401, 0.4034582382023598]","[0, 1, 1, 1, 0, 1]",0.8745625610070327,0.5612122043234379
67,67,"[-1.965645406692106, -2.092669675174819]","[0.5317134367894433, 0.46828656321055667]","[1, 0, 1, 1, 0, 0]",0.9787644454130071,0.7889301115306772
68,68,"[-1.1512534195554922, -0.8490769477541298]","[0.4250255129672337, 0.5749744870327662]","[1, 0, 0, 0, 1, 0]",1.087438677804127,0.5600993589830021
69,69,"[-2.861549885177341, -2.7435747397189365]","[0.47054037429913786, 0.5294596257008621]","[1, 0, 0, 1, 0, 0]",0.953236188584864,0.9042439004590364
70,70,"[-8.42744478558886, -9.703197911761226]","[0.7817259974349344, 0.21827400256506566]","[1, 0, 0, 1, 0, 1]",1.2211696774592866,1.2503684851598895
71,71,"[-5.59765037303722, -6.241128403212695]","[0.6555392503465761, 0.34446074965342394]","[0, 1, 0, 1, 0, 1]",1.3129547327776856,1.1142697463168951
72,72,"[-1.9654854841054028, -2.437579121902695]","[0.6158791725199978, 0.38412082748000226]","[1, 0, 1, 1, 0, 1]",1.3886481610265644,0.7993635681032265
73,73,"[-16.64873911905364, -19.914379779418226]","[0.9632310885709088, 0.036768911429091236]","[1, 0, 0, 1, 0, 0]",1.3494072589052988,1.437016206092572
74,74,"[-2.6908815265403216, -2.946353343688474]","[0.5635228401718071, 0.43647715982819285]","[0, 1, 1, 0, 0, 1]",0.71136359111559,0.9239751783064368
75,75,"[-1.8238288958222857, -2.294333980300235]","[0.6155032961441601, 0.3844967038558399]","[1, 0, 0, 1, 1, 1]",1.110889753990663,0.7874958755127159
76,76,"[-1.894055942359806, -2.0162385795158544]","[0.5305077156132393, 0.46949228438676066]","[1, 0, 1, 0, 1, 0]",1.009792037211206,0.7706541789169382
77,77,"[-1.4417784850144129, -1.534781968234424]","[0.5232341259680793, 0.47676587403192067]","[1, 0, 1, 0, 0, 1]",0.7665931932696535,0.6910943715988607
78,78,"[-1.6962044326280028, -2.1678669507086927]","[0.6157771765649972, 0.3842228234350028]","[1, 0, 1, 1, 1, 0]",1.0054470668519782,0.7729575800530517
79,79,"[-2.4238283455246696, -2.6114187970207254]","[0.5467605671766422, 0.4532394328233578]","[0, 1, 1, 0, 1, 0]",0.9971367575627548,0.8576926316243818
