,Vehicle_label,Utilities,Probabilities,Routes_taken,Gamma,Eta
0,0,"[-4.727356330843291, -4.733297385284927]","[0.5014852592417532, 0.4985147407582467]","[1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0]",1.2214437673959742,1.0310856545180684
1,1,"[-4.473580645981424, -4.489031149875663]","[0.503862549135509, 0.49613745086449107]","[1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1]",1.0051480333821616,1.0260346857036322
2,2,"[-4.061747035060043, -4.081210268488932]","[0.5048656547586123, 0.4951343452413876]","[1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1]",1.1197002320067166,0.9674610086231732
3,3,"[-5.2811297370026224, -5.3130360730733]","[0.5079759073968463, 0.4920240926031537]","[1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0]",0.906960763595646,1.1105978877691522
4,4,"[-4.886520169462997, -4.925725319070024]","[0.5098000321773898, 0.4901999678226102]","[1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0]",1.1801572151027957,1.0439411730974943
5,5,"[-3.182319818550438, -3.2001991641286858]","[0.5044697173252796, 0.4955302826747203]","[0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1]",1.071584738884419,0.8492222731175405
6,6,"[-2.2017280542842728, -2.2079238856302945]","[0.5015489528813663, 0.49845104711863375]","[1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1]",1.121461932291714,0.6391908824054087
7,7,"[-2.8651036519501365, -2.8785633131589368]","[0.5033648645034203, 0.49663513549657967]","[0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0]",1.143919074672462,0.7882573046586465
8,8,"[-7.085640397245637, -7.19543049418626]","[0.5274199866978633, 0.4725800133021367]","[0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1]",0.964327599724484,1.2235541660631353
9,9,"[-3.0896493782543017, -3.1134193672059416]","[0.5059422174550117, 0.4940577825449883]","[1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1]",1.066946413199037,0.8327411384076129
10,10,"[-7.671123867268775, -7.817871847228061]","[0.5366212986860999, 0.4633787013139001]","[0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0]",1.1483516045170734,1.2297447078321582
11,11,"[-3.5977487030683335, -3.6417813115473625]","[0.5110063738493227, 0.4889936261506774]","[0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0]",0.930053883054885,0.922554489031118
12,12,"[-2.7063748053361865, -2.7307790391312237]","[0.5061007556678918, 0.49389924433210836]","[0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0]",0.9101937289521496,0.772929357721881
