,Vehicle_label,Utilities,Probabilities,Routes_taken,Gamma,Eta
0,0,"[-4.727356330843291, -4.733297385284927]","[0.5014852592417532, 0.4985147407582467]","[1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0]",1.2214437673959742,1.0310856545180684
1,1,"[-4.475535406407826, -4.486779243161819]","[0.5028109295745121, 0.4971890704254878]","[1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1]",1.0051480333821616,1.0260346857036322
2,2,"[-4.061926664657549, -4.078761840384567]","[0.5042086945287719, 0.4957913054712281]","[1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1]",1.1197002320067166,0.9674610086231732
3,3,"[-5.282974395732604, -5.312508421249518]","[0.5073829697320876, 0.4926170302679124]","[1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0]",0.906960763595646,1.1105978877691522
4,4,"[-4.887747734022944, -4.922924274456144]","[0.5087932284066592, 0.4912067715933408]","[1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0]",1.1801572151027957,1.0439411730974943
5,5,"[-3.1828489386297303, -3.1980809978728924]","[0.5038079411859195, 0.4961920588140805]","[0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1]",1.071584738884419,0.8492222731175405
6,6,"[-2.202288288839743, -2.208013028890453]","[0.5014311811040466, 0.49856881889595334]","[1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0]",1.121461932291714,0.6391908824054087
7,7,"[-2.866049380448151, -2.87901623128044]","[0.5032416672872487, 0.4967583327127513]","[0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1]",1.143919074672462,0.7882573046586465
8,8,"[-7.0859109092279065, -7.180331737447827]","[0.5235876853981727, 0.47641231460182726]","[0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0]",0.964327599724484,1.2235541660631353
9,9,"[-3.0895809181623903, -3.111716438672151]","[0.5055336541803775, 0.4944663458196224]","[1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0]",1.066946413199037,0.8327411384076129
10,10,"[-7.673045022278986, -7.812324463439915]","[0.5347636807517311, 0.4652363192482689]","[0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1]",1.1483516045170734,1.2297447078321582
11,11,"[-3.5981714661623814, -3.64125131669381]","[0.5107682973012141, 0.4892317026987858]","[0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]",0.930053883054885,0.922554489031118
12,12,"[-2.706535060599842, -2.729967424508941]","[0.505857822947385, 0.4941421770526148]","[0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0]",0.9101937289521496,0.772929357721881
13,13,"[-3.3064499612841685, -3.3533154294484655]","[0.5117142230534929, 0.48828577694650716]","[1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1]",0.7173118735188772,0.9054805892002632
14,14,"[-7.320975493551196, -7.539336331497448]","[0.5543743270663807, 0.44562567293361927]","[0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0]",0.9876422094215832,1.2305758690050164
15,15,"[-4.245640353050412, -4.323477650236921]","[0.5194495054842365, 0.4805504945157634]","[0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0]",1.049949822077155,0.988571451684492
16,16,"[-4.761227185738809, -4.86157106093038]","[0.5250649409750908, 0.47493505902490923]","[1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1]",1.0128420401417957,1.0444308657929866
17,17,"[-6.529613109306783, -6.717088579097184]","[0.5467320730103803, 0.45326792698961965]","[0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1]",1.2846595689730385,1.1490656852021406
18,18,"[-3.630874793038782, -3.7008544789712303]","[0.5174877853638056, 0.4825122146361944]","[0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0]",0.9336869457772368,0.9233967401190656
19,19,"[-7.775119195125358, -8.101557302148994]","[0.5808924618674008, 0.4191075381325992]","[0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0]",1.0084911436696475,1.247448281128187
20,20,"[-2.6452841261515707, -2.6858102391392564]","[0.5101301418349674, 0.48986985816503265]","[0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0]",0.7928541816484148,0.7677032525423005
21,21,"[-2.504795352148158, -2.5393901351897505]","[0.5086478333010707, 0.4913521666989292]","[1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0]",0.8987223420550426,0.7255062881954569
22,22,"[-3.74390869969036, -3.818205991867912]","[0.5185657834340652, 0.48143421656593477]","[1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1]",1.2660771077406183,0.9087060187902616
23,23,"[-9.437890929354293, -9.88455801637584]","[0.6098465124430072, 0.3901534875569927]","[1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0]",1.1835341523799678,1.2938504442504717
24,24,"[-3.958147439194549, -4.093745367332154]","[0.5338476354505506, 0.46615236454944925]","[1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0]",0.5763070257469474,1.0196433273969019
25,25,"[-2.9317486929685788, -2.9867787728847146]","[0.513754049194163, 0.486245950805837]","[1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1]",0.929104251660825,0.8094621780459791
26,26,"[-4.532364501157549, -4.678304454921911]","[0.5364203698623231, 0.4635796301376768]","[1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0]",0.9655494513173656,1.0206722679893547
