Vehicle_label,Road_order,Caused_delay,Count,Total_time
0,0,2.355555555555553,9,99.33333333332983
0,1,0.6062499999999998,16,71.64374999999808
0,2,0.0,27,67.7499999999983
0,3,0.0,48,36.40000000000007
1,0,0.7642857142857132,14,102.29642857142491
1,1,1.0699999999999994,15,73.59666666666462
1,2,0.0,25,68.82199999999824
1,3,0.0,46,37.42500000000001
2,0,1.8499999999999972,6,105.2083333333295
2,1,0.6266666666666665,15,73.26333333333132
2,2,0.0,21,70.29999999999815
2,3,0.0,58,38.43103448275858
3,0,0.9052631578947367,19,103.15263157894366
3,1,1.067857142857142,14,74.18214285714079
3,2,0.0,33,70.04848484848301
3,3,0.0,34,39.66470588235283
4,0,1.2499999999999987,15,104.97666666666285
4,1,0.823333333333333,15,75.7666666666645
4,2,0.0,32,70.62968749999813
4,3,0.0,38,39.89473684210513
5,0,0.8499999999999993,10,105.98499999999612
5,1,0.4699999999999999,10,76.4199999999978
5,2,0.0,20,71.55749999999809
5,3,0.0,60,40.06666666666653
6,0,0.4227272727272727,11,107.85454545454148
6,1,0.5892857142857139,14,78.32857142856912
6,2,0.0,26,70.9769230769212
6,3,0.0,49,41.002040816326335
7,0,2.3499999999999996,1,109.49999999999592
7,1,1.3249999999999993,2,78.49999999999768
7,2,0.0,5,71.1199999999981
7,3,0.0,92,41.71847826086933
8,0,0.8269230769230764,13,105.79999999999612
8,1,0.6309523809523803,21,77.93809523809296
8,2,0.0,35,71.8971428571409
8,3,0.6483870967741923,31,43.42741935483838
9,0,0.8843749999999988,16,106.27499999999611
9,1,0.8166666666666664,9,76.24444444444225
9,2,0.2761904761904756,21,72.59285714285517
9,3,0.2703703703703702,54,43.97777777777742
10,0,0.9045454545454542,11,108.52727272726871
10,1,0.5863636363636358,22,77.6136363636341
10,2,0.36718749999999944,32,74.52812499999791
10,3,0.6242857142857132,35,44.74285714285674
11,0,0.5166666666666666,9,109.64444444444047
11,1,0.586486486486486,37,77.9891891891869
11,2,1.0676470588235278,17,75.03529411764494
11,3,0.9067567567567555,37,45.3878378378374
12,0,0.6518518518518515,27,109.22222222221816
12,1,0.6222222222222216,27,80.09999999999758
12,2,3.9199999999999995,5,80.31999999999758
12,3,2.729268292682934,41,47.91463414634088
13,0,0.3062499999999999,8,112.46874999999609
13,1,0.3971153846153843,52,81.02980769230523
13,2,2.44285714285714,7,79.12142857142622
13,3,1.9772727272727282,33,47.76212121212063
14,0,0.33076923076923037,39,112.65897435897018
14,1,0.6468749999999994,32,83.25624999999741
14,2,7.731250000000037,8,83.98124999999737
14,3,2.566666666666666,21,51.8547619047611
15,0,0.1385416666666666,48,112.59687499999585
15,1,0.3363636363636363,33,83.47727272727012
15,2,3.6750000000000136,6,80.94999999999754
15,3,3.7076923076923203,13,50.407692307691576
16,0,0.0,18,114.71944444444006
16,1,0.25245901639344254,61,84.74672131147274
