Vehicle_label,Utilities,Probabilities,Routes_taken,Gamma,Eta
0,"[-33.08120804718689, -28.31988559601345, -27.674895535703474, -22.19084326379224]","[1.8519349001003735e-05, 0.0021649196544511707, 0.004126267766773392, 0.9936902932297745]","[2, 0, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",7.676448077979022,1.4106926067487346
1,"[-9.096198266644182, -9.302894753104818, -9.27331517525096, -8.126549763507764]","[0.18910864001447308, 0.15379571231202535, 0.1584128747716704, 0.4986827729018312]","[2, 1, 0, 3, 1, 0, 3, 3, 2, 1, 1, 0, 3, 2, 3, 3, 1, 1, 2, 3, 1, 3, 3, 3, 3, 0, 2]",8.1286412161803,1.11225685868165
2,"[-3.680356600708927, -3.6013275772630826, -3.5895781315977087, -3.4181826614719415]","[0.2233631248900123, 0.24173155492798457, 0.24458851769584689, 0.29031680248615616]","[2, 1, 0, 3, 2, 1, 0, 1, 0, 2, 1, 2, 2, 0, 3, 0, 3, 1, 2, 3, 3, 1, 3, 3, 0, 3, 3]",6.89558759471028,0.8038875592599359
3,"[-8.576762632677426, -8.091362579263706, -7.992724967762069, -7.158179462150781]","[0.1169679248068258, 0.19005239621128275, 0.20975441944349438, 0.483225259538397]","[0, 2, 3, 1, 3, 3, 1, 3, 2, 2, 2, 3, 1, 0, 3, 1, 0, 3, 0, 2, 3, 0, 3, 1, 2, 1, 0]",8.014842532502485,1.0696288057415786
4,"[-5.085484866574736, -4.893629792149132, -4.87484319369775, -4.560924507802685]","[0.19471615607462012, 0.23589763541459355, 0.2403712398982872, 0.32901496861249896]","[3, 1, 0, 2, 0, 3, 3, 1, 2, 2, 1, 2, 0, 0, 1, 3, 0, 1, 2, 3, 1, 1, 3, 3, 3, 3, 2]",7.623258515680071,0.9123429328050101
5,"[-6.00641425012606, -5.746804872441137, -5.700743116592427, -5.28130500674595]","[0.17485831134975724, 0.22669043725254343, 0.23737641498510656, 0.36107483641259275]","[2, 0, 1, 3, 2, 1, 3, 1, 0, 3, 3, 2, 3, 1, 0, 2, 0, 0, 1, 2, 3, 1, 3, 1, 1, 2, 1]",8.155592447864205,0.9616878502156446
6,"[-4.1518220364917635, -4.05274196357536, -4.021529508308296, -3.836559415603963]","[0.21673471607631212, 0.23930865733926873, 0.24689585975411954, 0.2970607668302995]","[1, 0, 2, 3, 2, 1, 3, 3, 3, 1, 0, 2, 1, 1, 2, 0, 2, 3, 2, 0, 3, 2, 0, 0, 2, 2, 2]",8.271292351353923,0.8403498833667256
7,"[-9.085680897371267, -8.668226810512383, -8.448426598642172, -7.6625699482509715]","[0.11683084547843446, 0.1773599370514269, 0.22095994091473764, 0.4848492765554011]","[1, 3, 2, 0, 2, 2, 0, 1, 3, 3, 0, 3, 0, 1, 2, 2, 3, 2, 3, 2, 1, 1, 3, 2, 2, 0, 3]",6.544595548025148,1.0938310833925222
8,"[-9.856357224469058, -9.763545062320098, -9.916212409363798, -8.769792288163154]","[0.16657695625032043, 0.18277749970471246, 0.1568989892074866, 0.4937465548374806]","[2, 3, 0, 1, 1, 2, 3, 3, 2, 1, 1, 1, 3, 3, 2, 2, 3, 2, 0, 2, 3, 0, 3, 2, 0, 3, 3]",7.673764869943394,1.126440374271659
9,"[-9.043964053165862, -9.21071570935886, -9.146994387369674, -8.173589357846222]","[0.19469211737484668, 0.16478931337720612, 0.17563168288000855, 0.46488688636793857]","[0, 2, 3, 1, 2, 3, 3, 1, 1, 2, 3, 0, 0, 1, 3, 2, 1, 0, 2, 3, 3, 3, 1, 1, 2, 3, 1]",7.379925514504069,1.1058130684263172
