Vehicle_label,Utilities,Probabilities,Routes_taken,Gamma,Eta
0,"[-2.6087039758686776, -2.6006895381091955, -2.574040681331046, -2.8893322914101196]","[0.26325303105996184, 0.26537133325451956, 0.2725382467998921, 0.19883738888562633]","[3, 1, 2, 0, 0, 2, 3, 2, 3, 1]",2.537512279682207,0.727071502207753
1,"[-4.0763412317861585, -3.9512931995935645, -4.040808778925751, -3.4239999550181714]","[0.19648662074098658, 0.22265920489394597, 0.2035937921969048, 0.3772603821681626]","[2, 1, 0, 3, 2, 2, 3, 0, 2, 3]",2.774901562728012,0.8259777682242395
2,"[-3.6277983288938502, -3.1942005616091578, -3.4644983898650263, -3.570753660359398]","[0.20925356681428456, 0.32283602191263905, 0.2463730113891829, 0.22153739988389343]","[0, 2, 3, 1, 1, 2, 3, 2, 2, 0]",2.5699913062681583,0.7874789774070077
3,"[-5.208552265795842, -4.59736787778306, -3.630575194083848, -3.8273265354041657]","[0.08570791571807515, 0.15792647471128998, 0.41526723738332827, 0.34109837218730665]","[0, 1, 3, 2, 0, 1, 1, 0, 1, 0]",2.81496939036482,0.8493046850777559
4,"[-4.498500522542022, -5.864726760276687, -4.5091174227383455, -4.409695960777878]","[0.2996367786699127, 0.0764276671141565, 0.2964723926048442, 0.3274631616110865]","[0, 1, 3, 2, 1, 1, 3, 2, 1, 1]",2.634344790260349,0.8545923259433125
5,"[-8.341625102411738, -7.522411799867239, -6.846928536218621, -6.963097666172902]","[0.08550113899328829, 0.19397766041977962, 0.381162679231098, 0.33935852135583405]","[2, 0, 1, 3, 2, 1, 2, 3, 1, 2]",2.379452571527071,1.044750479462616
6,"[-2.389378968697539, -2.918104187598657, -2.631516139923244, -3.0509678074693856]","[0.345980646462053, 0.20390569743932924, 0.2715769887148892, 0.17853666738372867]","[2, 1, 0, 3, 2, 3, 1, 3, 3, 2]",2.66396373284114,0.6271295091757811
7,"[-4.9752927337602735, -5.106302310189981, -4.801163749337572, -4.453631310101981]","[0.21042695080299315, 0.184588493748096, 0.2504520663336064, 0.3545324891153044]","[0, 2, 1, 3, 2, 1, 0, 2, 1, 1]",2.915536020588206,0.8438411878395904
8,"[-6.562760876811132, -5.937937703737395, -5.5649703469893534, -5.683754446925677]","[0.12517675545404877, 0.2338196180814196, 0.33951472271618033, 0.3014889037483513]","[1, 0, 2, 3, 3, 2, 1, 1, 0, 3]",2.45930029716853,0.9309081533854708
9,"[-4.086873721078164, -4.206428659039243, -4.266000387231874, -3.969059488371233]","[0.25985160067037755, 0.23057029039946422, 0.21723593810476358, 0.29234217082539476]","[1, 3, 2, 0, 3, 3, 1, 2, 0, 2]",2.4357642761666263,0.7702495854551638
10,"[-3.472146319214069, -3.644736299826363, -3.8650447662243472, -3.4208677626623123]","[0.280175148102006, 0.2357625031954604, 0.18914548664242078, 0.2949168620601128]","[1, 2, 3, 0, 2, 0, 3, 2, 2, 1]",2.2896487070915112,0.7153284366478991
11,"[-13.187158939823636, -12.67498836093327, -11.922791570297655, -11.445935904259052]","[0.08393432067953394, 0.14007880753810736, 0.29719900527708026, 0.47878786650527844]","[2, 1, 3, 0, 3, 2, 2, 2, 0, 3]",2.6795765948938226,1.1729974697378438
12,"[-13.730562434517447, -14.548785079426624, -13.24772021257009, -12.880740275799354]","[0.1851467797370675, 0.08168956493826861, 0.30006260506393534, 0.4331010502607286]","[3, 2, 1, 0, 3, 1, 2, 0, 1, 3]",2.116827117913449,1.2417916229396058
13,"[-9.233849932676796, -10.18810608864416, -9.416543386366516, -8.631096110303481]","[0.2472025645959032, 0.0951973346604542, 0.20592553985195441, 0.45167456089168817]","[0, 3, 2, 1, 3, 1, 1, 2, 1, 1]",2.0845789406240107,1.0746538306653055
14,"[-10.988276586075534, -10.800401806845292, -9.929329515668938, -10.796019289554025]","[0.1586798304460204, 0.19147615929893358, 0.4575268618986109, 0.1923171483564351]","[2, 1, 0, 3, 3, 2, 2, 0, 0, 2]",2.1912784565070185,1.1275316911692892
15,"[-7.151261998251943, -7.069589388817884, -7.400520064892869, -7.70143656857948]","[0.2905854597231163, 0.31531442763926587, 0.22647615147514447, 0.16762396116247347]","[2, 0, 3, 1, 2, 1, 3, 3, 3, 3]",2.531845668363181,0.9592773814945388
16,"[-26.89428854262168, -24.76245031988947, -24.251658257555476, -24.542862884028693]","[0.029428218966491115, 0.24809016919014568, 0.4134697384475375, 0.30901187339582575]","[1, 0, 3, 2, 3, 1, 2, 1, 1, 3]",2.36189913618287,1.373653418022882
17,"[-9.485364515872645, -9.553850276689557, -10.062369508048356, -9.257734370955287]","[0.2665951922345022, 0.2489483918001122, 0.14971393627430316, 0.3347424796910825]","[2, 3, 0, 1, 2, 0, 1, 3, 1, 3]",2.524672438023656,1.059249531146456
18,"[-9.403097681307575, -8.207114044008048, -9.46427736387262, -7.8014450615277395]","[0.09795578282314878, 0.32392105168723034, 0.09214251905875812, 0.48598064643086264]","[1, 3, 0, 2, 2, 0, 3, 1, 0, 1]",2.3346136456131976,1.0294010657439427
19,"[-5.426018668870941, -5.306936411155568, -4.621447199078369, -5.1092157275860135]","[0.1743699587784737, 0.1964212327185997, 0.38984557989160973, 0.2393632286113167]","[1, 2, 3, 0, 0, 1, 3, 1, 0, 0]",2.317246712652896,0.8258342897669104
20,"[-12.019798345456673, -11.998541336431025, -12.571831474931582, -11.812054935442633]","[0.26122211307229354, 0.2668343522697293, 0.1504059427778413, 0.32153759188013586]","[0, 3, 2, 1, 1, 1, 3, 2, 1, 3]",2.3826688113118677,1.1227316346212928
21,"[-5.615395777011385, -5.2254210665701, -5.243866424253549, -6.934627902971463]","[0.23842253804497157, 0.3521366040292458, 0.3457008557233959, 0.06374000220238667]","[1, 2, 0, 3, 3, 2, 3, 3, 0, 3]",2.6057373684094056,0.8451322214543581
22,"[-5.323871115717082, -5.6440336912042035, -6.069260667668858, -5.372954554330005]","[0.3171902446424314, 0.23028994817222923, 0.15052244100498685, 0.3019973661803525]","[1, 0, 3, 2, 2, 3, 0, 1, 2, 1]",2.3095079829141976,0.8571575073213399
23,"[-6.681124889836341, -6.1691122936564975, -7.290766559457139, -6.592936366504744]","[0.2323211860625251, 0.38766184770895745, 0.12627715918776083, 0.2537398070407566]","[3, 1, 2, 0, 3, 0, 1, 2, 3, 3]",2.1138491125351004,0.915469348561226
24,"[-51.72446371692456, -45.80422025745576, -55.37742796896544, -51.14658314136457]","[0.0026644600437307994, 0.9925177398699945, 6.904734673175498e-05, 0.004748752739542916]","[1, 0, 3, 2, 1, 1, 1, 1, 1, 1]",2.571576550112402,1.5172371761452608
25,"[-28.16922379503175, -24.526799301879166, -28.72462003710216, -25.781350893386467]","[0.01974394022991802, 0.7539085797326727, 0.011329958117091098, 0.21501752192031806]","[0, 3, 1, 2, 1, 1, 1, 3, 1, 1]",2.05672579259178,1.356235732395964
26,"[-3.897435179533149, -3.839798615624394, -3.809029618159209, -3.7565884249842147]","[0.2323955049462857, 0.24618351329280103, 0.25387607246689986, 0.2675449092940134]","[0, 1, 2, 3, 3, 1, 0, 2, 0, 1]",2.56240567900851,0.6667586043011027
27,"[-7.614199773993594, -7.06920683811513, -7.922068050565508, -6.985201617749214]","[0.18742952257594897, 0.32324024232287274, 0.1377629726040918, 0.35156726249708653]","[3, 1, 0, 2, 3, 0, 2, 1, 3, 0]",2.7571921605189216,0.9400313376063346
28,"[-29.645168195860332, -25.101451411266666, -27.15580865158858, -27.48940147516212]","[0.008640970731018107, 0.8125940929655049, 0.1041544062835914, 0.0746105300198857]","[2, 0, 3, 1, 2, 1, 2, 1, 0, 1]",2.339766684859036,1.3452265225524718
29,"[-10.463169003356816, -10.432139429859, -10.440982718955713, -10.595920655361592]","[0.2544767046698719, 0.2624967947773842, 0.26018569366322974, 0.22284080688951408]","[2, 3, 0, 1, 2, 0, 3, 3, 1, 0]",2.5570829393013583,1.0503790310812502
30,"[-3.2890070651689447, -2.925567799611229, -3.0306003638354753, -2.895629787129816]","[0.19175050081565181, 0.27578851379197955, 0.24829107647659807, 0.28416990891577054]","[1, 0, 3, 2, 0, 3, 1, 0, 0, 2]",2.526001221949849,0.5790117491205635
31,"[-19.84455123229062, -20.58839041319796, -19.935335515021826, -20.99393473218704]","[0.3696403412993175, 0.1756847685680153, 0.33756098815008445, 0.11711390198258276]","[1, 2, 3, 0, 0, 0, 0, 2, 2, 2]",2.653845265173215,1.25616326120644
