Vehicle_label,Road_order,Total_time,Leading_vehicles,Stopped_time,Stop_while_front,Round_number
0,"[0, 3]",96.64999999999665,"[-999, -999]","[0, 0]","[0, 0]",1
1,"[2, 1]",36.45000000000007,"[-999, -999]","[0, 0]","[0, 0]",1
2,"[2, 1]",39.04999999999992,"[1, 1]","[0.9500000000000003, 0]","[0, 0]",1
3,"[2, 1]",42.14999999999974,"[2, 2]","[2.25, 0]","[0, 0]",1
4,"[0, 3]",99.44999999999649,"[0, 14]","[0.05, 0]","[0, 0]",1
5,"[0, 1]",72.54999999999802,"[4, 13]","[1.1000000000000003, 0]","[0, 0]",1
6,"[0, 1]",74.7999999999979,"[5, 5]","[2.6999999999999984, 0]","[0, 0]",1
7,"[2, 1]",37.30000000000002,"[3, 3]","[0.05, 0]","[0, 0]",1
8,"[0, 1]",74.54999999999791,"[6, 6]","[2.1500000000000004, 0]","[0, 0]",1
9,"[0, 1]",82.89999999999743,"[8, 18]","[4.6499999999999915, 0.05]","[0.7500000000000001, 0]",1
10,"[0, 3]",112.99999999999572,"[9, 16]","[5.599999999999988, 0]","[0, 0]",1
11,"[0, 1]",87.0999999999972,"[10, 21]","[7.349999999999982, 0]","[0, 0]",1
12,"[0, 3]",119.84999999999533,"[11, 10]","[9.049999999999994, 0]","[0, 0]",1
13,"[2, 1]",36.500000000000064,"[7, 7]","[0.05, 0]","[0, 0]",1
14,"[2, 3]",71.49999999999808,"[13, 0]","[0.9500000000000003, 0]","[0, 0]",1
15,"[0, 1]",88.44999999999712,"[12, 22]","[6.299999999999986, 0]","[0, 0]",1
16,"[2, 3]",77.94999999999771,"[14, 4]","[3.4499999999999957, 0]","[3.399999999999996, 0]",1
17,"[0, 3]",119.19999999999537,"[15, 12]","[5.799999999999987, 0]","[0, 0]",1
18,"[2, 1]",58.39999999999882,"[16, 8]","[6.699999999999984, 0.05]","[6.649999999999984, 0]",1
19,"[0, 1]",94.94999999999675,"[17, 24]","[7.89999999999998, 0]","[2.5999999999999988, 0]",1
20,"[0, 3]",128.79999999999504,"[19, 25]","[6.999999999999983, 0]","[0, 0]",1
21,"[2, 1]",59.64999999999875,"[18, 9]","[11.250000000000025, 0]","[5.849999999999987, 0]",1
22,"[2, 1]",68.14999999999827,"[21, 11]","[14.000000000000064, 0]","[0, 0]",1
23,"[2, 1]",75.99999999999783,"[22, 15]","[17.450000000000113, 0]","[0, 0]",1
24,"[2, 1]",77.24999999999775,"[23, 23]","[25.400000000000226, 0]","[0, 0]",1
25,"[2, 3]",111.14999999999583,"[24, 17]","[28.850000000000275, 0]","[0, 0]",1
26,"[0, 1]",91.29999999999696,"[20, 27]","[0.05, 0]","[0, 0]",1
27,"[2, 1]",82.14999999999748,"[25, 19]","[25.550000000000228, 0]","[0, 0]",1
28,"[2, 1]",91.79999999999693,"[27, 26]","[25.300000000000225, 0]","[0, 0]",1
29,"[2, 3]",141.19999999999786,"[28, 42]","[34.80000000000016, 0.05]","[9.700000000000003, 0]",1
