Vehicle_label,Utilities,Probabilities,Routes_taken,Gamma,Eta
0,"[-8.151575633955416, -8.183568459895026, -6.812000797835151, -5.758085725860783]","[0.0597457891966176, 0.05786460521112348, 0.22807477842984814, 0.6543148271624107]","[3, 0, 1, 2, 3, 1, 3, 3, 3, 2, 3, 3, 3, 3, 2, 2, 1, 3, 3, 3, 2, 3, 2, 3, 3, 1, 3, 3, 3, 2, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 1, 3, 2, 3, 3, 3, 1, 3]",2.3589083282218493,1.1109138613372738
1,"[-11.607741003118702, -10.873471066087353, -9.415285294032087, -7.690459571017996]","[0.01605013904196777, 0.03344784799813495, 0.14376402234617267, 0.8067379906137246]","[0, 2, 1, 3, 2, 1, 3, 3, 1, 3, 2, 3, 2, 1, 3, 3, 3, 2, 1, 3, 1, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2.353538401601154,1.2221031317783673
2,"[-3.636286838280241, -3.467399240083276, -2.7326255065059595, -2.58534484168183]","[0.13310339502882162, 0.15759269591405098, 0.3285823739090055, 0.3807215351481218]","[2, 0, 1, 3, 3, 0, 1, 2, 2, 2, 3, 0, 2, 2, 3, 3, 2, 2, 0, 3, 2, 2, 1, 2, 1, 1, 2, 3, 0, 3, 1, 1, 2, 1, 0, 2, 3, 2, 2, 3, 1, 1, 1, 3, 0, 3, 2, 2, 2, 3, 2, 1, 3]",2.452734056116566,0.7217590089017594
3,"[-14.040632877855302, -12.719811719097606, -11.525217846924601, -9.265717567334592]","[0.007373624332534168, 0.027625258365809407, 0.0912245805715088, 0.8737765367301475]","[1, 3, 0, 2, 3, 2, 3, 2, 3, 3, 3, 3, 3, 2, 0, 0, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2]",2.460880808656979,1.2800012205710107
4,"[-5.1472307967523845, -5.119990113361725, -4.075294576677051, -3.7074957063438134]","[0.10907239355881412, 0.11208443892929415, 0.3186037102655412, 0.4602394572463505]","[0, 3, 1, 2, 0, 1, 2, 1, 3, 3, 3, 2, 3, 1, 0, 2, 0, 2, 3, 3, 3, 0, 3, 3, 3, 3, 2, 2, 3, 2, 2, 1, 2, 3, 3, 1, 2, 1, 1, 3, 2, 2, 3, 2, 2, 3, 3, 0, 3, 0, 3, 2, 1]",2.10815299829839,0.915299703714723
5,"[-4.96925216359849, -5.779448766146573, -4.106065498771536, -3.7483730837046676]","[0.13878016672754268, 0.06172534004837775, 0.3290066001063988, 0.47048789311768074]","[2, 1, 0, 3, 2, 0, 3, 3, 3, 0, 2, 1, 3, 3, 3, 0, 2, 3, 0, 0, 2, 2, 2, 3, 3, 3, 1, 2, 2, 3, 3, 3, 3, 2, 2, 3, 1, 3, 1, 3, 0, 2, 2, 0, 2, 3, 2, 0, 3, 3, 3, 2, 0]",2.4060451059521624,0.9090485625117883
6,"[-5.709593086712834, -3.8685122247758423, -4.449577274600435, -4.029078195097656]","[0.06173927861675996, 0.3891641354788367, 0.21766042109379682, 0.33143616481060656]","[3, 2, 1, 0, 0, 3, 2, 3, 3, 3, 2, 1, 1, 2, 3, 1, 1, 1, 0, 3, 1, 1, 1, 0, 0, 0, 2, 3, 2, 2, 3, 1, 1, 3, 2, 3, 0, 1, 1, 1, 1, 1, 3, 2, 1, 0, 1, 3, 1, 1, 3, 0, 1]",2.4196396069414363,0.9411440785805001
7,"[-10.915226300388168, -10.725993498622842, -9.58121929835734, -7.9521426991061555]","[0.03942888443921035, 0.04764279714962337, 0.1496808943961952, 0.763247424014971]","[2, 3, 1, 0, 3, 3, 1, 2, 3, 3, 3, 0, 3, 2, 2, 2, 3, 3, 3, 3, 0, 3, 3, 3, 3, 3, 3, 1, 2, 3, 3, 0, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 3, 3, 3, 3, 3, 2, 3, 3, 2]",2.243686784849217,1.2279877423170928
8,"[-5.075156368888127, -5.69793964613735, -4.900387453931764, -3.2932783664023564]","[0.11536123156674014, 0.061885448549945925, 0.13739187777088516, 0.6853614421124288]","[3, 0, 1, 2, 1, 0, 2, 1, 2, 3, 2, 2, 0, 3, 3, 3, 0, 3, 2, 2, 1, 1, 2, 2, 1, 0, 3, 3, 0, 2, 2, 3, 2, 0, 2, 1, 2, 1, 3, 3, 2, 0, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3]",2.71606932881318,0.9717021659955123
9,"[-5.732434924999656, -5.998749765250024, -4.538009521262593, -4.892097654166672]","[0.1354094982931183, 0.10375046776124229, 0.44707613819005143, 0.31376389575558794]","[2, 1, 0, 3, 0, 1, 2, 2, 3, 3, 3, 1, 0, 3, 0, 3, 3, 0, 1, 3, 3, 3, 3, 3, 0, 3, 1, 2, 2, 1, 1, 2, 1, 0, 2, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 2, 0, 2, 3, 2, 3, 2, 2]",2.6463064715613998,0.9791541427246635
10,"[-14.12307938940982, -12.699005068160586, -11.468826602539997, -10.397187854831564]","[0.01642667459753656, 0.06823658340614042, 0.23349468165966916, 0.681842060336654]","[0, 1, 2, 3, 3, 2, 3, 2, 2, 0, 0, 1, 3, 2, 3, 3, 0, 2, 3, 3, 3, 2, 1, 2, 0, 3, 1, 1, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1, 3, 3, 2, 2, 3, 3, 2, 3, 3, 2, 3]",2.3994152104815334,1.2751094284315272
11,"[-6.667110972644064, -5.783015355355812, -6.187349510083836, -5.830971650336053]","[0.13616697717709625, 0.3296322118171968, 0.22000348091320235, 0.31419733009250456]","[0, 1, 2, 3, 3, 0, 3, 1, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 3, 0, 2, 1, 0, 2, 2, 3, 3, 0, 3, 3, 0, 2, 2, 2, 2, 3, 1, 3, 1, 0, 1, 1, 2, 2, 2, 2, 3, 1]",2.6307083777947,1.0005689329537506
12,"[-8.89186386678386, -8.913751879203046, -9.864643694811813, -9.078343117790384]","[0.3138479486374509, 0.307053075251181, 0.11864416466459493, 0.2604548114467731]","[1, 3, 2, 0, 3, 3, 2, 3, 2, 3, 2, 1, 3, 0, 3, 2, 2, 3, 3, 2, 3, 1, 1, 3, 3, 3, 3, 0, 3, 0, 3, 2, 2, 3, 2, 1, 0, 3, 1, 3, 2, 3, 0, 0, 0, 2, 3, 3, 1, 3, 3, 2, 2]",2.634592065540621,1.1800340621829863
13,"[-5.719436512644101, -4.985538318308494, -6.305111988913889, -6.136465962486473]","[0.23261674536087093, 0.4845838221605396, 0.12950464553024962, 0.15329478694833998]","[2, 0, 3, 1, 2, 2, 1, 3, 3, 0, 1, 1, 2, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 0, 0, 1, 3, 1, 2, 1, 1, 1, 0, 2, 0, 0, 1, 1, 1, 3, 2, 2, 0, 0, 0, 1, 1, 1, 0]",2.519303655057236,0.9471074043898766
14,"[-8.381355451293762, -8.123432509706985, -10.542135624231634, -9.888677168905694]","[0.3800869850558458, 0.4919234309120606, 0.043799393122197196, 0.0841901909098964]","[3, 0, 2, 1, 0, 3, 3, 1, 0, 2, 1, 1, 2, 1, 0, 2, 1, 1, 0, 1, 1, 0, 1, 3, 1, 1, 3, 1, 0, 1, 0, 3, 1, 0, 0, 1, 1, 1, 1, 1, 1, 3, 1, 2, 0, 3, 1, 3, 2, 1, 0, 1, 1]",2.3957495934263986,1.1289996541057619
15,"[-10.887190813913556, -9.910481097314157, -13.764321851493438, -11.291616494729253]","[0.2283438752257222, 0.6064137045955827, 0.012854856527462077, 0.15238756365123282]","[1, 2, 3, 0, 3, 3, 2, 1, 3, 1, 1, 1, 0, 3, 0, 1, 0, 1, 3, 0, 1, 1, 1, 1, 3, 1, 1, 3, 1, 1, 3, 0, 1, 0, 1, 1, 1, 1, 0, 1, 3, 1, 0, 3, 1, 1, 1, 0, 0, 0, 3, 1, 1]",2.32149012316747,1.2167200619699339
16,"[-10.534347846016782, -9.809577661780718, -13.095409090631364, -12.079306502676047]","[0.298080355190278, 0.6153143544617459, 0.023018583174988626, 0.06358670717298755]","[1, 2, 0, 3, 3, 2, 3, 0, 2, 0, 3, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 3, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 2, 0, 1, 0, 1, 0, 0, 0]",2.671684251446769,1.192292110842489
17,"[-3.2555641068655845, -4.451985842081868, -5.68449154533694, -4.946447597310645]","[0.6350166825019443, 0.19194896607200124, 0.055964850931355385, 0.11706950049469901]","[0, 1, 2, 3, 2, 0, 1, 2, 3, 0, 0, 1, 0, 2, 2, 1, 0, 1, 0, 0, 3, 0, 3, 2, 0, 0, 3, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 3, 1, 0, 0, 1, 2, 0, 1, 0, 0, 0, 3, 0]",2.123394308249858,0.829279182739978
18,"[-5.119386828942664, -4.848554438164517, -6.517067672112471, -5.791066366396256]","[0.3258311050440891, 0.4271825994563682, 0.08053551934903444, 0.16645077615050827]","[1, 3, 2, 0, 1, 0, 1, 3, 0, 3, 3, 1, 0, 3, 0, 3, 1, 2, 2, 1, 0, 0, 2, 1, 1, 2, 2, 1, 0, 0, 0, 0, 1, 0, 0, 3, 2, 1, 0, 1, 2, 0, 1, 1, 1, 1, 0, 3, 1, 2, 0, 0, 0]",2.297425378403543,0.9454522793816127
19,"[-6.3131170922020114, -5.491731017575157, -8.423029278213908, -8.250571212687973]","[0.28256825281978987, 0.6424610542211753, 0.03426100881423087, 0.04070968414480384]","[0, 2, 3, 1, 3, 1, 3, 0, 1, 2, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 2, 0, 0, 1, 3, 1, 0, 0, 1, 1, 0, 0, 3, 1, 1, 0, 1]",2.233527090746959,1.0455386210097415
20,"[-2.5679056150594115, -4.210122970037987, -5.881573268915755, -4.925068325035076]","[0.7549326994597161, 0.14611752307975537, 0.027466331668315837, 0.0714834457922126]","[1, 0, 2, 3, 1, 0, 3, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 2, 2, 0, 0, 0, 2, 2, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 3, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",2.0436360905893296,0.8530211194343564
21,"[-8.459369289207466, -6.98333193185567, -10.20459985566456, -9.633952905726641]","[0.17067395540799937, 0.7467962575051439, 0.02980047927605474, 0.05272930781080183]","[1, 2, 3, 0, 0, 0, 1, 2, 2, 1, 0, 3, 1, 0, 2, 3, 2, 3, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 0, 1, 1, 1, 1, 1, 3, 1, 1, 1, 3, 1, 0, 0, 1, 1, 1, 0]",2.736820232868428,1.0937426586705774
22,"[-7.574367683459376, -7.515950898538074, -10.994992423371396, -10.208066090848419]","[0.46196606913990085, 0.48975645154919734, 0.01510259683786865, 0.033174882473033164]","[3, 2, 0, 1, 3, 1, 3, 1, 2, 0, 0, 1, 1, 3, 0, 1, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 3, 2, 0, 0]",2.2036148475346793,1.1126007423900321
23,"[-6.524953147677402, -6.439855789866212, -8.51596967738658, -8.10969356097263]","[0.411458187235204, 0.4480051653549032, 0.05618730685053942, 0.08434934055935339]","[0, 2, 1, 3, 1, 1, 3, 1, 0, 0, 0, 3, 0, 0, 0, 0, 2, 1, 1, 0, 3, 0, 0, 0, 0, 1, 2, 1, 0, 1, 1, 1, 0, 1, 3, 3, 0, 1, 3, 1, 3, 1, 1, 0, 1, 1, 1, 0, 3, 0, 0, 0, 0]",2.674666571276253,1.0269615928687088
24,"[-4.314127632034802, -5.06859998594202, -6.6277911394097515, -6.546859522610509]","[0.5965191815789432, 0.28051832258660125, 0.05899471658717614, 0.06396777924727937]","[0, 1, 2, 3, 1, 3, 1, 3, 3, 1, 0, 1, 2, 0, 0, 3, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 3, 1, 0, 0, 0, 1, 0, 2, 0, 1, 1, 0, 1, 1, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0]",2.9563031428106212,0.9176916495433542
25,"[-4.80795138298131, -5.135776802868366, -6.5813686417141675, -6.3524238762425975]","[0.4753608297396972, 0.3424921498601396, 0.08069340895153461, 0.10145361144862855]","[1, 0, 3, 2, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 2, 0, 0, 3, 0, 0, 0, 0, 1, 3, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 0, 1, 1, 1, 0]",2.4952144181447564,0.917719338084987
