Vehicle_label,Utilities,Probabilities,Routes_taken,Gamma,Eta
0,"[-3.2191099348943712, 0.5355939159742362, -1.6774491611678382, -2.9259803451648256]","[0.020106756409776275, 0.8589921206498357, 0.09394567334884338, 0.026955449591544587]","[3, 1, 2, 0, 3, 1]",2.537512279682207,0.727071502207753
1,"[-2.6991495769391705, -4.091127010502085, -4.179397312771961, -3.6399660379069045]","[0.5357697007820472, 0.13318337958844437, 0.12193116573127437, 0.20911575389823397]","[2, 3, 0, 1, 2, 3]",2.774901562728012,0.8259777682242395
2,"[-3.79146877982091, -3.082656927676256, -4.034829135682011, -3.6975571763048753]","[0.20349906049912328, 0.413423809655415, 0.1595410143291865, 0.2235361155162751]","[0, 2, 3, 1, 3, 2]",2.5699913062681583,0.7874789774070077
3,"[-4.228877981579968, -4.121979636735911, -3.6431395573355134, -4.731942236716563]","[0.22154218595791733, 0.2465368245515788, 0.3979599815609362, 0.13396100792956767]","[1, 3, 0, 2, 3, 3]",2.81496939036482,0.8493046850777559
4,"[-4.505101432775421, -4.786515647430311, -5.068062033343581, -3.9523194780928623]","[0.24616489483360743, 0.1857845001971707, 0.1401959399245305, 0.42785466504469144]","[2, 1, 0, 3, 2, 1]",2.634344790260349,0.8545923259433125
5,"[-7.099861109134883, -7.7424935010777345, -8.187242341214139, -6.8726598196448965]","[0.320709480488088, 0.16866310708845692, 0.10811056311801705, 0.4025168493054379]","[0, 1, 2, 3, 2, 1]",2.379452571527071,1.044750479462616
6,"[-2.590175042155326, -2.4807031163332427, -3.1263126151873495, -2.7894920938164987]","[0.2840923399900935, 0.3169586272480774, 0.16619499258098963, 0.23275404018083945]","[3, 0, 1, 2, 2, 3]",2.66396373284114,0.6271295091757811
7,"[-4.822126310682377, -4.3824668661464825, -5.24643136598399, -4.306562207548871]","[0.20487665125711374, 0.31800513848092926, 0.13403527901848886, 0.3430829312434681]","[3, 0, 2, 1, 2, 1]",2.915536020588206,0.8438411878395904
8,"[-5.928828252352894, -5.748766394316612, -6.230045805400759, -6.143545488369032]","[0.26709560509250857, 0.31979127707888305, 0.19762852116302215, 0.21548459666558634]","[2, 3, 0, 1, 3, 2]",2.45930029716853,0.9309081533854708
9,"[-4.2455810486646115, -3.925441106724736, -3.849476876922024, -3.89969019298469]","[0.1895162288205558, 0.2610245862321858, 0.28162568549291445, 0.2678334994543438]","[2, 0, 3, 1, 0, 3]",2.4357642761666263,0.7702495854551638
