Vehicle_label,Road_order,Caused_delay,Count,Total_time
0,0,2.099999999999997,4,98.44999999999655
0,1,0.8055555555555549,9,71.4111111111092
0,2,0.21842105263157893,19,67.79999999999829
0,3,0.3833333333333333,18,36.45000000000007
1,0,1.7374999999999996,4,101.96249999999635
1,1,1.246666666666665,15,72.76666666666468
1,2,0.8100000000000003,10,69.76999999999819
1,3,0.6023809523809526,21,37.66904761904762
2,0,2.362499999999997,8,101.66249999999637
2,1,2.099999999999997,7,70.79999999999812
2,2,0.8194444444444446,18,70.21666666666482
2,3,0.7911764705882355,17,37.97647058823527
3,0,0.8958333333333323,12,105.0833333333295
3,1,1.5099999999999985,15,75.1433333333312
3,2,1.6874999999999993,8,72.42499999999802
3,3,1.0466666666666664,15,39.66666666666655
4,0,4.037499999999992,4,104.46249999999621
4,1,1.509999999999999,10,75.78499999999784
4,2,0.6333333333333332,12,69.66249999999819
4,3,0.8312499999999994,24,39.189583333333246
5,0,1.2999999999999985,14,106.43214285713896
5,1,1.695454545454543,11,77.20454545454321
5,2,1.6166666666666654,12,71.66249999999808
5,3,1.4653846153846148,13,39.32692307692298
6,0,1.0749999999999984,4,112.81249999999574
6,1,1.5055555555555538,9,76.73333333333112
6,2,1.6818181818181797,11,71.55909090908898
6,3,0.7884615384615383,26,39.33653846153837
7,0,1.5812499999999985,8,105.43749999999615
7,1,1.1849999999999983,10,75.58499999999785
7,2,1.3649999999999978,10,72.54999999999802
7,3,0.9181818181818179,22,40.07045454545441
8,0,1.118421052631578,19,105.29210526315406
8,1,1.6949999999999985,10,77.94499999999772
8,2,2.3049999999999975,10,72.42999999999803
8,3,2.2272727272727253,11,41.4181818181816
9,0,5.300000000000003,2,120.84999999999641
9,1,1.899999999999999,4,73.78749999999795
9,2,0.9499999999999985,9,72.30555555555358
9,3,1.067142857142856,35,40.40999999999984
10,0,1.3454545454545446,11,105.8227272727234
10,1,0.7199999999999995,20,77.07499999999776
10,2,2.7583333333333306,6,74.12499999999794
10,3,2.4461538461538432,13,41.81153846153822
11,0,0.816666666666667,3,105.36666666666282
11,1,0.9750000000000004,6,76.79166666666445
11,2,1.344444444444443,9,71.66666666666474
11,3,1.3624999999999983,32,43.29999999999968
12,0,0.5937499999999999,16,106.02812499999612
12,1,1.7055555555555533,9,74.2277777777757
12,2,1.2269230769230761,13,72.65769230769033
12,3,2.237499999999997,12,45.46249999999955
13,0,1.716666666666665,6,109.53333333332925
13,1,0.9035714285714286,14,75.98928571428355
13,2,1.7974999999999983,20,74.6524999999979
13,3,3.210000000000002,10,46.4199999999995
14,0,0.8738095238095228,21,105.25952380951996
14,1,1.216666666666666,12,75.84999999999783
14,2,2.5687499999999956,8,75.15624999999787
14,3,3.6388888888888946,9,47.02222222222169
15,0,0.78,5,107.27999999999604
15,1,1.9687499999999964,8,76.88749999999777
15,2,1.115384615384614,13,76.43846153845934
15,3,2.1729166666666715,24,45.999999999999524
16,0,1.2499999999999996,10,105.96999999999612
16,1,1.9045454545454528,11,79.23636363636128
16,2,1.7499999999999978,10,76.76999999999778
16,3,2.865789473684214,19,47.39736842105208
17,0,2.2583333333333306,6,110.27499999999588
17,1,1.5714285714285705,14,77.71785714285487
17,2,2.18333333333333,15,79.00999999999766
17,3,4.076666666666676,15,48.78666666666604
18,0,2.3863636363636367,11,110.17727272726862
18,1,2.3192307692307677,13,77.05384615384392
18,2,3.9692307692307898,13,80.82307692307448
18,3,2.538461538461535,13,48.43076923076862
19,0,1.0593749999999984,16,107.29999999999605
19,1,1.339285714285713,14,79.8499999999976
19,2,4.318181818181828,11,80.79999999999755
19,3,1.9722222222222188,9,47.82222222222165
20,0,1.0500000000000005,2,117.37499999999548
20,1,1.6923076923076898,13,77.4038461538439
20,2,2.3681818181818133,11,79.48181818181581
20,3,4.143750000000007,24,49.34583333333267
21,0,1.3545454545454532,11,111.24090909090495
21,1,1.9590909090909079,22,79.22045454545218
21,2,6.433333333333361,9,88.66666666666377
21,3,6.5500000000000105,8,58.331249999998825
22,0,0.9906249999999983,16,109.45312499999592
22,1,1.0615384615384609,13,85.51923076922806
22,2,5.078571428571441,7,83.24285714285455
22,3,3.2464285714285745,14,51.06071428571352
23,0,2.0857142857142827,7,112.17142857142434
23,1,1.7545454545454533,11,80.754545454543
23,2,4.515384615384627,13,85.19615384615115
23,3,3.963157894736848,19,49.79473684210457
24,0,1.8599999999999972,10,114.98499999999574
24,1,0.3913043478260868,23,81.12608695651927
24,2,3.1499999999999964,10,86.36499999999724
24,3,5.650000000000024,7,49.32857142857076
25,0,1.949999999999997,2,109.77499999999591
25,1,3.749999999999993,6,84.97499999999731
25,2,3.46,10,83.3999999999974
25,3,4.84062500000001,32,54.36249999999905
26,0,0.9059999999999997,25,111.38599999999596
26,1,2.4949999999999974,10,82.46499999999746
26,2,5.762500000000001,8,87.28124999999719
26,3,7.750000000000014,7,59.992857142855875
27,0,2.2166666666666632,6,112.74166666666245
27,1,1.8458333333333323,12,79.89583333333094
27,2,1.394444444444443,18,84.02499999999738
27,3,3.4750000000000023,14,60.789285714284404
28,0,1.9107142857142836,14,113.18214285713866
28,1,1.767857142857141,14,82.50357142856889
28,2,4.733333333333339,15,83.74666666666404
28,3,6.24285714285714,7,58.77857142857023
29,0,2.8799999999999955,10,121.25999999999564
29,1,1.914999999999998,20,84.16999999999737
29,2,5.778571428571439,7,89.57857142856848
29,3,5.3730769230769475,13,62.284615384613986
30,0,2.6076923076923046,13,120.43461538461159
30,1,2.5249999999999977,16,84.46562499999735
30,2,4.955555555555567,9,96.73333333332998
30,3,5.800000000000023,12,60.49583333333204
31,0,1.4899999999999987,15,114.08666666666277
31,1,2.3214285714285685,14,91.24999999999696
31,2,5.857142857142869,7,94.62142857142534
31,3,5.121428571428588,14,64.07142857142706
32,0,1.5374999999999985,12,113.68333333332943
32,1,2.9916666666666623,12,83.65833333333073
32,2,1.4499999999999984,13,81.83846153845903
32,3,4.169230769230778,13,62.74999999999857
33,0,3.54545454545454,11,124.51818181817781
33,1,1.243181818181817,22,84.56136363636098
33,2,2.804545454545458,11,98.1454545454511
33,3,6.908333333333366,6,60.133333333332054
34,0,2.4714285714285666,7,116.06428571428205
34,1,2.2214285714285684,14,91.91785714285406
34,2,12.725000000000094,4,96.56249999999666
34,3,3.7680000000000065,25,62.85399999999857
35,0,2.5636363636363595,11,116.07272727272316
35,1,2.3590909090909054,11,91.33636363636059
35,2,3.3250000000000166,14,88.7249999999971
35,3,3.139285714285712,14,69.78214285714104
36,0,1.914999999999997,10,120.93999999999623
36,1,2.774999999999995,10,91.70999999999694
36,2,1.839473684210528,19,92.94473684210213
36,3,6.004545454545479,11,74.1227272727252
37,0,1.5866666666666644,15,117.73666666666252
37,1,2.8730769230769235,13,93.58846153845842
37,2,3.215624999999995,16,97.70312499999659
37,3,7.86666666666671,6,82.34999999999746
