Vehicle_label,Utilities,Probabilities,Routes_taken,Gamma,Eta
0,"[-46.229474988626926, -31.924014950807454, -32.017974353671214, -25.612814103910488]","[1.1086489336273449e-09, 0.0018095742143354975, 0.0016472910882482641, 0.9965431335887672]","[1, 2, 3, 0, 3, 3]",5.153555411879669,1.4952293554632905
1,"[-8.441549628886765, -4.315195371835637, -3.8150865969577774, -6.71304617189518]","[0.005856996100395039, 0.36285057788696456, 0.5983045428122058, 0.03298788320043464]","[2, 1, 3, 0, 3, 1]",4.458579972103119,1.0599232943065244
2,"[-481.3266446045581, -317.51957274193853, -318.17094575665897, -187.81648106176434]","[3.3896557258680035e-128, 4.6844973489358684e-57, 2.4421666235334615e-57, 1.0]","[0, 3, 1, 2, 3, 3]",4.909765182014642,1.989908310624953
3,"[-6.375788800665669, -2.2107440993450593, -5.78596662151307, -6.054496779015385]","[0.014581906810530837, 0.9390100687226567, 0.026300913694002833, 0.0201071107728097]","[0, 3, 1, 2, 3, 2]",4.328506950578816,0.9687547647617744
4,"[-198.23405867525568, -138.9235144688124, -132.20707175967138, -98.15611875005025]","[3.4411446617077616e-44, 1.9721729499134807e-18, 1.6287671603278125e-15, 0.9999999999999983]","[2, 1, 3, 0, 3, 3]",5.917263639508324,1.76837777227797
5,"[-260.7140143978646, -159.8965579858699, -150.5375910570332, -119.26304218012996]","[3.7035934383539604e-62, 2.2546976139481545e-18, 2.6159895135715727e-14, 0.9999999999999738]","[3, 1, 2, 0, 3, 3]",4.100641318298184,1.8656647888921083
6,"[-314.1200246480452, -313.2783434527608, -218.9260602131951, -173.43675011993324]","[7.980501367685252e-62, 1.8516874154221882e-61, 1.754864711740441e-20, 1.0]","[3, 2, 0, 1, 3, 3]",4.990653823178925,1.9066393760548617
7,"[-43.62521286274058, -46.08722697511282, -39.86753216507012, -35.31272919248032]","[0.0002428154468325297, 2.0703185231744275e-05, 0.010404382331525883, 0.9893320990364097]","[0, 2, 3, 1, 3, 2]",6.014279518675632,1.4718834854608522
8,"[-12.686380068579407, -12.583200488729736, -14.86409260553539, -11.028749931841224]","[0.13388937324679082, 0.1484418747867958, 0.015169720205226101, 0.7024990317611873]","[1, 0, 3, 2, 2, 1]",4.676815745750213,1.2003551697490655
9,"[-65.6498887044572, -40.96741269039826, -48.82491993305512, -45.61398888511833]","[1.8889634893340118e-11, 0.9901174083600667, 0.0003830140094558028, 0.009499577611587878]","[2, 1, 3, 0, 3, 2]",5.827287351225017,1.5200829969312455
10,"[-408.2711762612694, -235.8639984829754, -250.53872531855512, -176.9884373108878]","[3.590729704015346e-101, 2.6956820328515426e-26, 1.1416047729958009e-32, 1.0]","[1, 3, 2, 0, 3, 3]",4.975014064799828,1.899968299973401
11,"[-32.775252454367084, -22.524735369950267, -20.980345084629757, -24.28887202781455]","[6.0342044520334995e-06, 0.17075091018188304, 0.7999875093642838, 0.029255546249381127]","[2, 3, 1, 0, 3, 1]",5.574625365637205,1.3508860950335937
