Vehicle_label,Utilities,Probabilities,Routes_taken,Gamma,Eta
0,"[-4.721504789479372, -4.556636603322015, -4.516012664475052, -4.140155478501433]","[0.19246251520125982, 0.22695904772226863, 0.23636885588158527, 0.3442095811948863]","[2, 3, 1, 0, 3, 0, 3, 3, 2, 3, 2, 3, 1, 1, 2, 3, 3, 2, 0, 0, 3, 0, 1, 1, 2, 2, 0, 2, 2, 3, 2, 3, 3, 0, 2]",4.958842276495646,0.9089149389162985
1,"[-11.01437498726569, -10.899765887314537, -10.757192119523305, -8.966888224772044]","[0.08958069370966659, 0.10045892371774916, 0.11585306330416091, 0.6941073192684233]","[3, 1, 0, 2, 3, 3, 3, 3, 3, 3, 1, 3, 3, 1, 2, 3, 3, 0, 3, 3, 1, 2, 3, 2, 2, 1, 0, 1, 3, 3, 3, 3, 3, 3, 3]",4.588855971032062,1.1981736414808248
2,"[-6.312775746313443, -5.9861436088078745, -5.90409098702409, -5.2226783705161175]","[0.14565173380416688, 0.2019157486989303, 0.2191821559739001, 0.43325036152300267]","[2, 1, 0, 3, 1, 3, 3, 3, 0, 2, 3, 2, 2, 1, 1, 0, 2, 2, 1, 3, 0, 1, 1, 3, 2, 0, 3, 1, 1, 1, 1, 1, 1, 1, 1]",3.6294408311262165,1.0224422838871359
3,"[-71.57511307923131, -62.2276699949617, -54.02573551971777, -38.75755813262801]","[5.591352536261652e-15, 6.412979134853735e-11, 2.3394550786033457e-07, 0.9999997659903567]","[3, 2, 1, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",4.739104918101194,1.6178535984395772
4,"[-112.95063769233018, -100.01154862108129, -85.84711295134619, -60.78222302405796]","[2.2056945998826542e-23, 9.181642193884127e-18, 1.3015372887444428e-11, 0.9999999999869846]","[3, 0, 1, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",5.7042962603142655,1.6891570120573973
5,"[-126.57533548188572, -107.3729254048278, -90.26536758686846, -64.88274064503491]","[1.6115600322417253e-27, 3.521658372040712e-19, 9.472512410639936e-12, 0.9999999999905275]","[3, 2, 1, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",4.504126771417392,1.7360945080422105
6,"[-113.02632065768718, -97.0500134046972, -83.11419751663728, -61.28152861963836]","[3.3691655434533774e-23, 2.9237782540866814e-16, 3.297557466041309e-10, 0.999999999670244]","[3, 2, 1, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",4.611757173113223,1.7072575245061488
7,"[-30.99999794966253, -23.936955220012987, -25.228983384484952, -21.31632954966652]","[5.700235237359095e-05, 0.06657838580182446, 0.01828995172338496, 0.9150746601224169]","[1, 2, 0, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",4.72125879610138,1.4252711059843253
8,"[-5.37292699787976, -5.153883588877863, -5.182292620860408, -4.865820096080099]","[0.19548879949453626, 0.24336113568761253, 0.23654476311024386, 0.3246053017076073]","[3, 0, 2, 1, 2, 3, 3, 3, 2, 0, 1, 0, 2, 0, 2, 3, 0, 3, 3, 2, 2, 3, 2, 3, 0, 0, 2, 3, 1, 3, 1, 1, 1, 3, 1]",5.075224230691408,0.951431827842493
9,"[-1054.523340581337, -792.8428740377329, -667.081070732225, -406.6227966793115]","[3.841016399372573e-134, 2.9487426856488145e-80, 2.325321057433525e-54, 1.0]","[2, 3, 1, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",4.376806930618068,2.1367164934138003
10,"[-88.9274244529975, -75.12941752454758, -63.48959228034735, -53.71712340592017]","[5.108998733721295e-16, 5.020350806232889e-10, 5.699620491650396e-05, 0.999943003293048]","[3, 2, 1, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",4.962726406377934,1.636912565538253
11,"[-14.2348888546232, -13.262343026852172, -13.966267807551608, -12.35980908631914]","[0.08715229322745152, 0.23048894791033175, 0.11400908432253472, 0.5683496745396821]","[3, 1, 0, 2, 1, 1, 2, 3, 1, 3, 3, 3, 2, 2, 3, 3, 3, 2, 3, 1, 3, 1, 3, 3, 2, 0, 3, 3, 1, 3, 3, 3, 2, 1, 3]",4.53709407044541,1.2572575311770278
12,"[-15.434965103452328, -14.633154717851854, -15.45297979532574, -13.362064148886073]","[0.08223977517416388, 0.1833596369475644, 0.08077151579236862, 0.653629072085903]","[0, 3, 1, 2, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 0, 2, 1, 1, 3, 3, 3, 2, 1, 1, 0, 3, 3, 0, 2, 3, 1, 3, 3, 1]",4.912642825473123,1.272429022853727
13,"[-527.9385108372776, -371.5432146202007, -377.4110453799311, -304.3617863125846]","[1.0972272809145e-92, 2.330763971589221e-28, 8.99479678840746e-31, 1.0]","[0, 1, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",4.655290104947139,2.0233989807445902
14,"[-79.69088839554384, -62.06446647479302, -65.72297933851968, -57.93981944499651]","[3.519546438333855e-10, 0.015905395612420117, 0.0004098949115737266, 0.9836847091240515]","[1, 0, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",4.031284336935733,1.6628979824980497
15,"[-6.143360177666977, -5.830156138448293, -6.102414040804202, -5.756879187329659]","[0.20485972351015433, 0.28020725017649567, 0.21342203839037868, 0.30151098792297143]","[2, 0, 3, 1, 3, 3, 2, 1, 1, 0, 0, 2, 1, 3, 0, 1, 1, 3, 2, 3, 0, 3, 0, 3, 1, 3, 2, 3, 3, 3, 2, 3, 1, 2, 3]",5.224358566561917,0.9945213292384952
16,"[-15.059852483802475, -13.422009283527116, -14.555123656657418, -13.086044915720858]","[0.06667275411269809, 0.3429688359251561, 0.11044583420064188, 0.4799125757615038]","[1, 0, 2, 3, 3, 1, 2, 1, 3, 3, 2, 0, 1, 1, 3, 2, 2, 1, 3, 0, 3, 3, 0, 1, 1, 0, 1, 3, 3, 3, 3, 1, 3, 1, 2]",5.061538174143605,1.249983084119255
17,"[-69.0372186830238, -53.49985138428684, -58.64804104224752, -51.11928042505355]","[1.512530535433448e-08, 0.08462467859229496, 0.000491662032296413, 0.9148836442501033]","[1, 2, 0, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",5.3712530097292195,1.5782546918673281
18,"[-27.452650487594727, -23.169099631468388, -26.167907176556625, -23.523539934910875]","[0.00781415621427693, 0.5665060976577577, 0.02823833068226943, 0.397441415445696]","[3, 2, 0, 1, 3, 3, 3, 3, 1, 2, 1, 1, 1, 3, 3, 3, 2, 1, 2, 1, 1, 3, 3, 2, 2, 1, 3, 3, 3, 1, 1, 3, 3, 3, 1]",4.927092746198306,1.3944320560936658
19,"[-40.108927996062675, -38.41013200399957, -38.783742926592446, -35.443829719495845]","[0.008590603164094462, 0.046967925970965545, 0.03232542330998883, 0.9121160475549511]","[3, 2, 1, 0, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3]",5.680738892293031,1.468849648067143
20,"[-14.950194464037246, -13.569610960082509, -15.297143440574803, -14.112564405492465]","[0.12507900473743888, 0.4974669287450222, 0.08841101792276818, 0.2890430485947708]","[0, 3, 2, 1, 3, 2, 3, 1, 1, 3, 3, 2, 3, 1, 1, 3, 0, 3, 1, 3, 3, 1, 0, 3, 1, 1, 3, 0, 3, 2, 3, 3, 2, 0, 2]",4.311056224305616,1.263568632106271
21,"[-199.7804303453994, -120.76119174996565, -151.39874161970323, -135.89662606201804]","[4.812609209320136e-35, 0.9999997328443513, 4.946306641345992e-14, 2.671555993449041e-07]","[1, 2, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3.995352054680521,1.8102349711581842
22,"[-13.838855394046732, -12.406525204095251, -14.101814528252175, -12.76439367007611]","[0.11254116922868955, 0.47137280234834356, 0.08651864753951218, 0.32956738088345483]","[1, 2, 0, 3, 3, 2, 3, 3, 2, 1, 1, 1, 3, 1, 1, 1, 2, 0, 2, 1, 2, 0, 3, 0, 3, 3, 1, 0, 3, 0, 0, 1, 0, 1, 2]",5.587836096081553,1.2161195020602915
23,"[-74.78442175692838, -58.424194307214215, -66.76492901733468, -61.669520349789785]","[7.553472303586567e-08, 0.9622837350321963, 0.00022959799203182822, 0.037486591441048815]","[3, 1, 2, 0, 3, 3, 2, 1, 1, 1, 3, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1]",5.283116677321356,1.5982503403791841
24,"[-148.6875293560192, -98.73107483294274, -118.35791834954112, -103.38221874449287]","[1.9955349676381857e-22, 0.9905396788880746, 2.9651184058004635e-09, 0.00946031814680704]","[1, 2, 0, 3, 3, 3, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",5.02184067633813,1.7129231635097377
25,"[-32.78638226897692, -30.5396622555926, -34.37379387508396, -30.93759134109398]","[0.058777696658594024, 0.5558411143231222, 0.012017343142948335, 0.3733638458753355]","[1, 0, 3, 2, 3, 3, 2, 1, 3, 3, 3, 1, 3, 1, 1, 1, 1, 3, 2, 3, 0, 1, 1, 3, 3, 1, 3, 3, 0, 1, 3, 1, 3, 3, 1]",6.449393353443853,1.4152246950979912
