Vehicle_label,Utilities,Probabilities,Routes_taken,Gamma,Eta
0,"[-39.28890866193453, -41.65406229691099, -36.341352404651026, -27.250827547410225]","[5.913928027079766e-06, 5.555240460933881e-07, 0.00011271545083964122, 0.9998808150970872]","[0, 1, 2, 3, 3, 3, 3, 3, 3, 3, 3]",5.153555411879669,1.4952293554632905
1,"[-9.881906117272546, -8.959114133584736, -8.769796550933282, -8.962302275027948]","[0.11030990672093796, 0.2775734886415539, 0.33542665037397434, 0.2766899542635338]","[3, 0, 2, 1, 3, 3, 3, 2, 1, 1, 3]",4.458579972103119,1.0599232943065244
2,"[-569.7615704815819, -348.43593830515545, -356.76012267179766, -202.19172091854708]","[8.165170195022836e-141, 1.8343322229883768e-56, 1.23301701194988e-59, 1.0]","[3, 0, 2, 1, 3, 3, 3, 3, 3, 3, 3]",4.909765182014642,1.989908310624953
3,"[-6.457165561385128, -4.6330148766745145, -6.8515945217354455, -6.451550558783123]","[0.11264781796866107, 0.6981381329510786, 0.07593193419770602, 0.11328211488255432]","[3, 1, 0, 2, 2, 3, 1, 1, 1, 1, 1]",4.328506950578816,0.9687547647617744
4,"[-177.14977679476038, -138.68221347394004, -138.03504016563588, -99.90936354253706]","[2.8504586454875186e-34, 1.4493231429687322e-17, 2.768401167751213e-17, 1.0]","[0, 3, 2, 1, 3, 3, 3, 3, 3, 3, 3]",5.917263639508324,1.76837777227797
5,"[-239.04819338251374, -171.54602601206417, -163.33397372405912, -123.11239361068576]","[4.463976545265198e-51, 9.237207713647021e-22, 3.4040011907477675e-18, 1.0]","[1, 2, 0, 3, 3, 3, 3, 3, 3, 3, 3]",4.100641318298184,1.8656647888921083
6,"[-356.0809832806454, -246.71027107290578, -221.64253343763016, -184.81916276645475]","[4.187322299719098e-75, 1.3213965957800812e-27, 1.018153626366517e-16, 0.9999999999999998]","[1, 3, 0, 2, 3, 3, 3, 3, 3, 3, 3]",4.990653823178925,1.9066393760548617
7,"[-42.27138863812354, -44.49356557764775, -40.372790622401205, -38.355730421367085]","[0.01725119709815467, 0.0018695627846685586, 0.11517809167991225, 0.8657011484372645]","[3, 2, 0, 1, 3, 3, 3, 3, 3, 3, 3]",6.014279518675632,1.4718834854608522
8,"[-11.341724121910824, -14.6708280227798, -15.098758613550771, -14.133791327770734]","[0.892480659958575, 0.03197329243897633, 0.020842003557617613, 0.054704044044831174]","[1, 0, 2, 3, 3, 0, 0, 0, 0, 0, 2]",4.676815745750213,1.2003551697490655
9,"[-60.966361135659405, -55.76718199643346, -51.24550243710044, -47.722469464540204]","[1.7198255366804765e-06, 0.00031150082688304883, 0.028654952005533797, 0.9710318273420465]","[1, 2, 3, 0, 3, 3, 3, 3, 3, 3, 3]",5.827287351225017,1.5200829969312455
10,"[-368.6933603265859, -272.27400117816757, -265.1297970686095, -193.64440040574132]","[9.488611022599657e-77, 7.105559333415052e-35, 9.000915667022842e-32, 1.0]","[0, 2, 1, 3, 3, 3, 3, 3, 3, 3, 3]",4.975014064799828,1.899968299973401
11,"[-26.07089101640138, -30.122324421532216, -26.14672874600266, -26.051287134152027]","[0.33736355334861706, 0.005869255163169934, 0.312724750598867, 0.34404244088934594]","[1, 2, 3, 0, 3, 0, 0, 2, 0, 0, 0]",5.574625365637205,1.3508860950335937
12,"[-39.496767537368, -31.62680110473658, -35.999006551143786, -31.973708879142343]","[0.00022213648020990632, 0.581437288831188, 0.007339697842722586, 0.4110008768458796]","[0, 1, 3, 2, 3, 2, 1, 1, 1, 1, 1]",4.798748394721466,1.4173070765433788
13,"[-22.250432597238714, -20.334985769539866, -22.577646233562362, -21.671807086322723]","[0.09713937174983456, 0.659573620774505, 0.07003065908584376, 0.17325634838981666]","[3, 0, 1, 2, 3, 2, 0, 1, 1, 1, 1]",5.382216878568359,1.297160521198765
14,"[-21.85249074519139, -19.12178773555834, -20.76836565396693, -18.408669096065424]","[0.01976015382128621, 0.3031932789286089, 0.05842784464035107, 0.6186187226097538]","[2, 3, 0, 1, 1, 1, 1, 2, 3, 3, 3]",4.640714030578523,1.2954159772915044
15,"[-210.43082757870474, -169.6732547304518, -158.22425117049815, -137.9947767465285]","[3.4787468974319796e-32, 1.7466738396998644e-14, 1.6385167491299644e-09, 0.9999999983614658]","[1, 2, 3, 0, 3, 3, 3, 3, 3, 3, 3]",4.979360614495717,1.7820940248419572
16,"[-22.464198170457145, -20.44351474590075, -23.18427527190351, -22.692079748718392]","[0.10176654673078331, 0.7676737644977709, 0.04953127712213186, 0.08102841164931392]","[2, 3, 0, 1, 0, 0, 0, 1, 1, 3, 1]",4.389912472650986,1.3191887215272753
