Vehicle_label,Utilities,Probabilities,Routes_taken,Gamma,Eta
0,"[-3.393265196278982, -4.172967485976041, -3.214283993288947, -3.8440317168034626]","[0.3037962054474151, 0.1393034726951486, 0.3633397339498074, 0.193560587907629]","[0, 3, 1, 2, 1, 3, 0, 1, 1, 1, 3, 3, 2, 0, 2, 3]",4.460170620984805,0.8839204996587979
1,"[-1.804495453677914, -2.706639011368194, -1.7463135549165911, -2.594940012299233]","[0.342553745016465, 0.13897374181192532, 0.36307537738587725, 0.15539713578573236]","[0, 3, 1, 2, 2, 3, 0, 3, 1, 0, 3, 1, 1, 1, 3, 2]",4.585910176947327,0.6946932261931835
2,"[-7.324163280531883, -6.848793016955892, -7.7138969178230745, -5.912550493924123]","[0.13534705251561363, 0.21772058111151724, 0.09166206445316155, 0.5552703019197076]","[0, 2, 1, 3, 3, 2, 2, 0, 1, 1, 3, 3, 2, 0, 2, 1]",5.475225478511892,1.0850414408981546
3,"[-1.6153850760666089, -1.569328254650285, -2.5347001614864704, -1.6164765410832538]","[0.29028965497598497, 0.3039721411277498, 0.11576521707583659, 0.2899729868204287]","[3, 2, 0, 1, 2, 1, 3, 2, 0, 3, 1, 2, 0, 2, 2, 3]",5.111081126421373,0.6586139546833374
4,"[-1.7853509455322456, -1.6066943207955457, -1.3913957561932453, -2.4713888355320193]","[0.23911937831255875, 0.2858935511646477, 0.3545743682306481, 0.12041270229214542]","[1, 3, 0, 2, 0, 2, 3, 1, 3, 0, 3, 1, 3, 3, 0, 3]",4.762681367146358,0.6678437051268955
5,"[-5.490130035335805, -5.23044226273946, -5.108016980364343, -5.453063360661854]","[0.20834786699655283, 0.2701282625861612, 0.3053083273081904, 0.21621554310909566]","[2, 3, 1, 0, 3, 3, 2, 3, 1, 1, 0, 3, 2, 1, 3, 0]",5.094224133563316,1.0127846188152465
6,"[-5.797676613789163, -6.225271624203855, -5.270551637635353, -4.746233774933214]","[0.16108487385056636, 0.10503949081409318, 0.27288661220755517, 0.4609890231277852]","[0, 2, 3, 1, 2, 3, 0, 3, 1, 0, 1, 2, 3, 1, 1, 0]",5.28003394293673,1.0195085120555258
7,"[-3.681586921648756, -3.3593946545924, -3.491023917688044, -4.021497644164594]","[0.23245463882762746, 0.320822294847649, 0.28125398101448773, 0.16546908531023583]","[0, 1, 2, 3, 0, 2, 1, 1, 3, 3, 0, 3, 2, 3, 2, 0]",4.6686408804291135,0.8952609347588112
8,"[-15.054972699090614, -13.57236283722447, -13.599266187719133, -11.931820580944663]","[0.03085485199709823, 0.1358979011422429, 0.13229053497327958, 0.7009567118873792]","[0, 2, 3, 1, 3, 3, 3, 3, 3, 3, 1, 3, 3, 2, 3, 3]",4.867034409757211,1.2843620629108554
9,"[-2.291077070849735, -2.2131648737813583, -2.0857072975133475, -2.894745852518211]","[0.259348969708117, 0.280363429842384, 0.3184751027201423, 0.1418124977293567]","[3, 2, 0, 1, 0, 1, 0, 2, 2, 3, 1, 0, 3, 3, 3, 1]",5.127362620052818,0.7460828717915344
