Vehicle_label,Utilities,Probabilities,Routes_taken,Gamma,Eta
0,"[-3.33285605412453, -3.7522479413080463, -2.4229343758451027, -2.4853745906870355]","[0.15443213483804474, 0.10153086652447633, 0.3836291847823853, 0.3604078138550937]","[3, 1, 0, 2, 2, 3, 0, 2, 2, 0, 2, 0, 3, 1, 1, 0, 3, 3, 3, 1, 2, 1, 2, 3, 2, 3, 3, 3, 1]",4.387327716891795,0.5916685745426549
1,"[-2.909293853313786, -2.8569581880593464, -2.46125336361486, -2.547111700292007]","[0.19780703103077413, 0.2084350808598591, 0.3096158868200916, 0.28414200128927514]","[0, 1, 2, 3, 3, 3, 0, 0, 0, 2, 2, 2, 2, 3, 3, 1, 2, 1, 3, 1, 0, 1, 3, 2, 1, 1, 1, 3, 0]",4.756538246951499,0.4260766689740587
2,"[-1.8735449785989098, -2.3864496143276908, -2.9392074090884304, -2.125179587022421]","[0.3675413569835211, 0.2200668167193961, 0.12661784022629366, 0.28577398607078913]","[3, 1, 2, 0, 0, 2, 2, 0, 3, 3, 0, 2, 1, 0, 3, 3, 3, 3, 2, 1, 0, 1, 2, 2, 3, 3, 2, 3, 0]",4.831769822528457,0.4774679381154493
3,"[-2.5538257697011035, -2.8416806685955747, -2.650889654637374, -2.2851774195704175]","[0.25217097435620917, 0.189095547232192, 0.22884466215579938, 0.3298888162557996]","[3, 0, 1, 2, 0, 1, 2, 2, 2, 2, 3, 3, 1, 1, 1, 0, 1, 0, 2, 3, 3, 0, 3, 2, 3, 0, 3, 1, 3]",5.291330169061063,0.4091650182221674
4,"[-2.568338798609943, -2.829139433281136, -2.44641092947872, -2.5072975797195656]","[0.25233091672125946, 0.19440444422211683, 0.28505132643045017, 0.2682133126261735]","[3, 1, 2, 0, 2, 0, 1, 1, 3, 3, 3, 0, 3, 0, 0, 2, 2, 2, 1, 2, 0, 3, 1, 3, 0, 2, 2, 0, 3]",5.045563162787139,0.4032307946350287
5,"[-3.9662640659822084, -3.953623666499137, -3.443869200739119, -3.948806417115783]","[0.2120264696647477, 0.21472357930207658, 0.3574894992696302, 0.21576045176354552]","[1, 3, 0, 2, 2, 2, 2, 0, 1, 1, 3, 0, 1, 2, 2, 1, 3, 1, 0, 2, 3, 3, 1, 3, 0, 3, 3, 2, 0]",4.7283210248721375,0.7094490558856106
6,"[-3.2166261378361463, -2.091847023650753, -2.7374565319179074, -2.9083577935616143]","[0.14173670001508748, 0.4364833478677431, 0.22886692407647646, 0.19291302804069294]","[3, 2, 0, 1, 1, 0, 0, 0, 1, 2, 3, 3, 2, 3, 0, 1, 1, 2, 2, 3, 2, 2, 1, 1, 1, 3, 1, 2, 2]",6.20945160704085,0.51089497112827
7,"[-2.956069031977967, -2.76187845655123, -2.622437692348241, -2.7240294719524702]","[0.20527449994749494, 0.2492705076789876, 0.28656902933163797, 0.25888596304187944]","[1, 0, 2, 3, 3, 2, 2, 0, 2, 1, 1, 2, 3, 3, 0, 3, 1, 1, 3, 3, 0, 3, 3, 3, 3, 0, 2, 2, 3]",4.302607866911651,0.4413161900651419
8,"[-2.656071438274272, -3.1801736977501047, -3.003386635094123, -3.069844112269852]","[0.3378583287555716, 0.20004141146657506, 0.23872480980004204, 0.22337544997781136]","[1, 2, 0, 3, 3, 0, 3, 1, 0, 3, 0, 2, 2, 1, 3, 2, 1, 0, 0, 2, 3, 3, 0, 1, 3, 0, 2, 3, 3]",5.180132471723498,0.4914827757539872
9,"[-2.044339010357347, -3.0003361529134587, -2.487773351818753, -3.011729471149652]","[0.41557050265640844, 0.15975719619204537, 0.26672493994576113, 0.15794736120578493]","[1, 3, 2, 0, 1, 3, 2, 2, 3, 2, 3, 0, 1, 0, 3, 2, 2, 2, 2, 3, 3, 2, 1, 1, 3, 2, 1, 3, 0]",4.686470338861388,0.4703953425389975
