Vehicle_label,Utilities,Probabilities,Routes_taken,Gamma,Eta
0,"[-48.91964286449193, -49.08431411425337]","[0.5410750363474283, 0.4589249636525716]","[0, 1, 1, 0]",4.152937437281448,1.6136636981774997
1,"[-14.342794206310137, -15.021484442850468]","[0.6634463091071582, 0.33655369089284193]","[0, 1, 1, 1]",4.860744699963797,1.3028970622713252
2,"[-24.18300699521761, -24.536167859560557]","[0.5873838698484609, 0.4126161301515391]","[0, 1, 1, 0]",3.796865011931147,1.4505630807343448
3,"[-14.656642118188143, -14.795197800354508]","[0.5345836111528196, 0.46541638884718034]","[1, 0, 1, 0]",4.803670987193679,1.3021786185880777
4,"[-1.4195411099266562, -2.1282648175846623]","[0.6701190845485758, 0.3298809154514242]","[0, 1, 1, 1]",4.933078819996467,0.7508516568114575
5,"[-29.428111065557857, -28.936830971767257]","[0.37959205667048895, 0.620407943329511]","[1, 0, 0, 0]",5.258706133429679,1.4573634509018936
6,"[-76.53852512571008, -78.03142304109859]","[0.8165128354661157, 0.18348716453388425]","[1, 0, 0, 1]",5.33178017795732,1.6693458946804216
7,"[-29.43864074784951, -30.006567565952224]","[0.6382846617575527, 0.3617153382424472]","[1, 0, 0, 1]",4.370545354736379,1.4786327144118165
8,"[-26.590902849492466, -27.282787842986423]","[0.6663861216725372, 0.33361387832746275]","[1, 0, 1, 0]",4.869343620036474,1.440080667119259
9,"[-21.887238645036888, -22.433586789297728]","[0.6332879182821595, 0.3667120817178404]","[0, 1, 1, 0]",5.572485905186669,1.3791510621795258
10,"[-20.163815983299823, -20.75458752849624]","[0.6435421544009713, 0.35645784559902866]","[1, 0, 1, 0]",5.63205207467656,1.358393636449539
11,"[-580.4164198284082, -627.5585931364081]","[1.0, 4.874263692558031e-17]","[1, 0, 0, 0]",4.510226936528475,2.1179374123361585
12,"[-152.20225520140218, -161.95429909087508]","[0.999941827746647, 5.8172253353019483e-05]","[1, 0, 0, 0]",4.95519150183912,1.8215925197491063
13,"[-146.53153178601022, -156.72452956325816]","[0.999962569894148, 3.743010585195093e-05]","[1, 0, 0, 0]",5.084675828952295,1.8078829920005226
14,"[-117.2785291000216, -126.2722153017711]","[0.9998758239679179, 0.00012417603208216886]","[1, 0, 0, 0]",4.824937140537814,1.7682966147258627
15,"[-187.79434067143308, -207.89977696240885]","[0.9999999981451022, 1.8548976959656714e-09]","[1, 0, 0, 0]",4.1721770006462044,1.8930228125778379
16,"[-18.944439316290197, -19.499426489115788]","[0.6352918773215783, 0.3647081226784216]","[1, 0, 0, 1]",5.0963134651194695,1.350722273525224
17,"[-161.72041962461873, -182.16453517793744]","[0.999999998677994, 1.3220060030519667e-09]","[1, 0, 0, 0]",5.378384152533863,1.8123152251969905
18,"[-132.16321933270171, -132.1263208693323]","[0.4907764306220929, 0.5092235693779072]","[0, 1, 0, 0]",5.2124703313394285,1.7777748799161797
19,"[-45.909377130437896, -45.62145690399487]","[0.42851310613739935, 0.5714868938626007]","[0, 1, 0, 0]",4.702553919359035,1.5622229107737842
20,"[-164.05382849548207, -165.95796497634748]","[0.8703589777225571, 0.12964102227744284]","[0, 1, 0, 0]",5.232053223840909,1.818592034429335
21,"[-24.96822627838631, -24.550910858020583]","[0.3971593245901502, 0.6028406754098498]","[0, 1, 0, 0]",4.534396678023715,1.4228077972100746
22,"[-141.8574947956584, -144.71491010744487]","[0.9457007263473756, 0.054299273652624436]","[0, 1, 0, 0]",4.357690493190345,1.8160445112167534
23,"[-52.98796362180873, -56.136212879022246]","[0.9588396822069064, 0.041160317793093586]","[1, 0, 0, 0]",5.576589788598993,1.5639057320637908
24,"[-10.964302738517627, -10.908011465174834]","[0.4859308965408675, 0.5140691034591324]","[0, 1, 0, 1]",5.468387095506849,1.2075052987864563
25,"[-36.055220147316604, -36.62023299197716]","[0.6376116205535116, 0.36238837944648844]","[0, 1, 1, 0]",5.058425308080649,1.4927600846844693
26,"[-37.115273851002534, -37.89937489534103]","[0.6865633091123886, 0.31343669088761145]","[0, 1, 0, 0]",3.614171724657866,1.5391268317659514
27,"[-726.7408591138066, -793.3051966472696]","[1.0, 6.021372627895998e-19]","[0, 1, 0, 0]",5.839675538471332,2.077714154872008
28,"[-62.48562269031079, -65.61590270777545]","[0.9581246291950217, 0.04187537080497821]","[0, 1, 0, 0]",5.0224776932587485,1.6084343120132145
29,"[-100.61652023864534, -107.79050366472381]","[0.9992343224247958, 0.0007656775752041211]","[0, 1, 0, 0]",5.630288317129655,1.6909941209549777
30,"[-9.909747456440755, -9.890480363226304]","[0.4951833756980919, 0.5048166243019081]","[0, 1, 0, 1]",5.590253550375606,1.1755222541553767
31,"[-50.93801686287004, -54.43172205849906]","[0.9705081313759356, 0.029491868624064325]","[0, 1, 0, 0]",4.926167161693727,1.5623285988974265
32,"[-51.08403603709418, -54.77432763002086]","[0.9756433358901704, 0.024356664109829604]","[0, 1, 0, 0]",5.722990940359405,1.5425952407192882
33,"[-19.017499515449266, -19.088553095824754]","[0.5177559254918845, 0.4822440745081155]","[0, 1, 0, 1]",5.821772879511583,1.3244047805414971
34,"[-140.48343002401026, -147.04487887190126]","[0.9985881603167882, 0.0014118396832118343]","[1, 0, 0, 0]",5.689262901386927,1.753112845059389
35,"[-13.980525924593579, -14.131635673676488]","[0.5377057163760517, 0.46229428362394837]","[0, 1, 1, 0]",5.256937957745478,1.2592200305392276
36,"[-72.76847813325992, -80.9716075154088]","[0.9997262795259743, 0.0002737204740256347]","[0, 1, 0, 0]",4.832777435879853,1.6355771133768895
37,"[-261.75148813798256, -276.6115332430519]","[0.9999996481445703, 3.5185542965353104e-07]","[1, 0, 0, 0]",6.32567303631211,1.854585748939713
38,"[-23.326078370431887, -24.428529401665475]","[0.7507190732637226, 0.24928092673627744]","[0, 1, 0, 0]",5.872926917879835,1.3622464108066585
39,"[-8.789066764916019, -8.874257090427434]","[0.5212847103115305, 0.4787152896884696]","[0, 1, 1, 0]",4.6383959439204645,1.1519488355965186
40,"[-474.0441416350531, -506.6818312860599]","[0.9999999999999898, 1.0293308235436183e-14]","[1, 0, 0, 0]",5.153846149970512,2.0013175368356855
